m,r1,r2,mrec_map,mrec_ml,N0
3,1.051,-1.253,3,3,0.8
1,-1.213,1.41,1,1,0.8
2,-1.928,-0.745,2,2,0.8
3,0.338,-1.209,3,3,0.8
1,-0.763,0.24,1,1,0.8
1,-0.376,-0.013,1,2,0.8
1,-0.471,0.251,1,1,0.8
3,1.223,-0.799,3,3,0.8
3,0.1,-0.074,3,3,0.8
1,-1.914,0.832,1,1,0.8
1,-0.135,0.381,1,1,0.8
1,-1.631,0.507,1,1,0.8
1,-1.262,1.998,1,1,0.8
1,-0.856,-0.556,2,2,0.8
1,-0.434,-0.162,1,2,0.8
1,-1.001,0.445,1,1,0.8
3,0.985,-0.797,3,3,0.8
1,0.045,1.189,1,0,0.8
3,0.568,-0.867,3,3,0.8
3,1.073,-1.03,3,3,0.8
3,0.901,-0.977,3,3,0.8
0,0.435,0.282,3,0,0.8
1,-0.91,-0.229,1,2,0.8
1,-0.135,1.632,1,1,0.8
3,0.207,-0.087,3,3,0.8
3,0.966,-0.346,3,3,0.8
2,0.008,-0.33,3,3,0.8
1,0.497,1.412,1,0,0.8
1,-0.8,0.093,1,1,0.8
1,-0.397,1.084,1,1,0.8
3,0.861,-1.194,3,3,0.8
3,1.127,-0.343,3,3,0.8
2,-0.522,-0.828,2,2,0.8
2,-1.979,-2.68,2,2,0.8
1,-1.027,1.691,1,1,0.8
1,-1.872,-0.4,2,2,0.8
3,1.762,-1.228,3,3,0.8
1,-0.018,1.314,1,1,0.8
0,0.931,0.065,3,0,0.8
1,-0.101,0.232,1,1,0.8
2,-0.846,-0.593,2,2,0.8
1,-0.828,0.381,1,1,0.8
1,-0.854,-0.614,2,2,0.8
1,-0.693,0.132,1,1,0.8
0,0.905,1.384,0,0,0.8
3,1.195,-1.064,3,3,0.8
3,1.208,-0.379,3,3,0.8
1,-0.479,1.319,1,1,0.8
2,-0.278,-0.373,3,2,0.8
3,0.974,-0.231,3,3,0.8
2,-0.875,-0.202,1,2,0.8
1,-0.478,0.632,1,1,0.8
3,0.699,-0.691,3,3,0.8
1,-1.267,0.237,1,1,0.8
2,-1.064,0.222,1,1,0.8
2,0.007,-1.108,3,3,0.8
3,0.481,0.029,3,0,0.8
1,-1.157,-0.33,2,2,0.8
1,-1.73,0.704,1,1,0.8
3,0.844,-1.398,3,3,0.8
1,-0.829,0.675,1,1,0.8
2,-0.812,-1.328,2,2,0.8
3,1.221,-1.754,3,3,0.8
2,-1.151,0.345,1,1,0.8
3,0.953,-1.013,3,3,0.8
1,-0.072,0.491,1,1,0.8
1,-0.718,1.31,1,1,0.8
3,0.231,0.518,1,0,0.8
3,-0.139,-0.145,3,2,0.8
2,-0.729,-0.451,2,2,0.8
1,-0.714,0.374,1,1,0.8
2,-1.606,-0.253,1,2,0.8
0,1.428,0.254,3,0,0.8
1,-0.261,1.436,1,1,0.8
3,0.669,-1.126,3,3,0.8
3,0.103,-1.006,3,3,0.8
3,0.522,-2.155,3,3,0.8
3,1.472,-0.095,3,3,0.8
1,-1.57,0.721,1,1,0.8
0,-0.363,0.798,1,1,0.8
0,-0.458,-0.093,1,2,0.8
3,1.653,-0.676,3,3,0.8
1,-0.606,1.169,1,1,0.8
3,0.811,-1.099,3,3,0.8
1,-1.845,-0.163,1,2,0.8
3,0.986,-0.481,3,3,0.8
3,0.356,-0.479,3,3,0.8
1,-0.621,0.703,1,1,0.8
3,1.402,-0.5,3,3,0.8
3,0.656,-0.519,3,3,0.8
3,0.185,-0.994,3,3,0.8
1,-0.544,0.069,1,1,0.8
3,0.665,0.905,0,0,0.8
2,-0.391,-0.966,2,2,0.8
3,0.158,-0.49,3,3,0.8
3,1.38,-1.131,3,3,0.8
1,-0.932,0.917,1,1,0.8
3,0.63,-0.142,3,3,0.8
1,-0.757,0.744,1,1,0.8
1,-0.614,0.264,1,1,0.8
1,-0.184,0.028,1,1,0.8
3,0.67,-1.392,3,3,0.8
1,0.171,-0.288,3,3,0.8
3,1.243,-0.047,3,3,0.8
1,0.228,-0.553,3,3,0.8
2,-0.319,-1.234,2,2,0.8
3,0.014,-0.424,3,3,0.8
2,-0.006,-1.178,3,2,0.8
2,-0.594,-0.938,2,2,0.8
3,0.522,-1.031,3,3,0.8
1,-1.438,1.884,1,1,0.8
2,-1.07,-0.449,2,2,0.8
1,-0.425,2.517,1,1,0.8
1,-0.327,-0.634,2,2,0.8
1,-0.985,0.246,1,1,0.8
1,-0.857,0.44,1,1,0.8
3,1.382,-1.363,3,3,0.8
0,-0.042,0.646,1,1,0.8
3,1.069,-0.476,3,3,0.8
3,0.837,0.29,3,0,0.8
3,0.321,-1.408,3,3,0.8
3,0.474,-0.15,3,3,0.8
3,1.706,-0.628,3,3,0.8
1,0.675,-0.032,3,3,0.8
3,-0.879,-0.823,2,2,0.8
0,0.982,0.037,3,0,0.8
2,-0.363,-1.187,2,2,0.8
3,0.582,-0.666,3,3,0.8
1,-0.847,1.618,1,1,0.8
3,1.449,0.73,0,0,0.8
1,-0.83,0.595,1,1,0.8
3,1.611,-1.179,3,3,0.8
3,0.931,-0.899,3,3,0.8
1,-0.636,0.708,1,1,0.8
2,-0.393,-1.796,2,2,0.8
3,1.912,-0.537,3,3,0.8
0,0.472,1.796,1,0,0.8
3,-0.645,-0.367,2,2,0.8
1,-1.361,0.02,1,1,0.8
3,0.836,-0.848,3,3,0.8
1,-0.214,0.678,1,1,0.8
1,-1.061,0.765,1,1,0.8
3,1.878,-1.63,3,3,0.8
3,0.136,-0.683,3,3,0.8
3,0.451,-0.063,3,3,0.8
0,1.257,0.93,0,0,0.8
3,0.769,-0.826,3,3,0.8
1,0.019,1.222,1,0,0.8
3,1.36,-1.091,3,3,0.8
0,0.191,1.091,1,0,0.8
1,-0.517,0.467,1,1,0.8
3,1.028,-0.268,3,3,0.8
3,0.704,0.405,3,0,0.8
1,0.273,1.48,1,0,0.8
2,-0.559,-0.45,2,2,0.8
1,-1.458,2.013,1,1,0.8
1,-0.762,0.818,1,1,0.8
0,0.859,0.96,0,0,0.8
2,-0.853,-0.036,1,2,0.8
3,0.343,-0.773,3,3,0.8
3,0.759,-1.223,3,3,0.8
3,1.789,-0.439,3,3,0.8
1,0.203,-0.11,3,3,0.8
1,-1.467,1.1,1,1,0.8
3,0.95,-0.102,3,3,0.8
3,1.556,-1.444,3,3,0.8
1,-0.629,0.755,1,1,0.8
1,-1.249,1.038,1,1,0.8
3,0.453,-0.094,3,3,0.8
3,2.016,-0.88,3,3,0.8
3,-0.327,-1.852,2,2,0.8
1,-1.548,0.941,1,1,0.8
3,1.315,0.128,3,0,0.8
2,-0.755,-1.365,2,2,0.8
3,1.655,-0.345,3,3,0.8
1,-0.306,0.403,1,1,0.8
3,0.165,-1.383,3,3,0.8
3,0.615,-0.857,3,3,0.8
1,-0.739,1.838,1,1,0.8
2,-1.229,-0.38,2,2,0.8
3,0.414,-0.531,3,3,0.8
1,0.02,-0.431,3,3,0.8
0,1.184,0.379,3,0,0.8
3,-1.353,-1.835,2,2,0.8
3,0.271,-0.689,3,3,0.8
1,-0.284,1.593,1,1,0.8
1,-0.395,0.673,1,1,0.8
3,1.051,-1.955,3,3,0.8
3,1.5,-1.947,3,3,0.8
3,0.447,-1.736,3,3,0.8
2,-0.101,-0.655,3,2,0.8
1,-0.33,0.314,1,1,0.8
2,-0.596,-0.989,2,2,0.8
3,1.558,-0.849,3,3,0.8
1,-0.45,0.164,1,1,0.8
1,-1.222,-0.641,2,2,0.8
3,1.391,-1.794,3,3,0.8
3,1.791,-0.628,3,3,0.8
2,-0.47,-0.371,2,2,0.8
1,-0.983,1.47,1,1,0.8
3,0.103,-0.223,3,3,0.8
1,-1.636,0.384,1,1,0.8
1,-0.752,1.812,1,1,0.8
3,1.612,-0.891,3,3,0.8
2,0.495,-0.553,3,3,0.8
3,0.804,-0.995,3,3,0.8
3,0.523,-1.126,3,3,0.8
3,0.869,-0.465,3,3,0.8
3,-0.027,-0.54,3,2,0.8
2,0.877,-0.23,3,3,0.8
1,-0.448,0.816,1,1,0.8
3,0.909,-0.261,3,3,0.8
2,0.375,-0.554,3,3,0.8
1,-0.256,0.481,1,1,0.8
1,-0.148,0.129,1,1,0.8
1,-0.789,1.096,1,1,0.8
3,1.225,-1.485,3,3,0.8
0,0.256,-0.322,3,3,0.8
1,-0.711,0.383,1,1,0.8
1,-0.379,-0.356,2,2,0.8
1,-0.567,0.875,1,1,0.8
3,-0.127,-1.391,3,2,0.8
1,-0.149,0.378,1,1,0.8
1,-1.073,0.749,1,1,0.8
1,-0.607,0.277,1,1,0.8
1,-0.861,0.841,1,1,0.8
2,-0.559,-1.026,2,2,0.8
3,0.684,-0.847,3,3,0.8
2,-0.553,-0.262,1,2,0.8
3,0.261,-0.939,3,3,0.8
3,1.013,-1.099,3,3,0.8
0,1.762,1.004,0,0,0.8
1,0.953,1.561,0,0,0.8
2,-0.114,-0.702,3,2,0.8
2,-0.073,0.388,1,1,0.8
1,-0.719,1.309,1,1,0.8
1,-2.056,1.338,1,1,0.8
3,0.805,-0.315,3,3,0.8
3,0.021,-0.482,3,3,0.8
2,0.403,-0.234,3,3,0.8
1,-0.814,0.562,1,1,0.8
3,1.057,-0.576,3,3,0.8
0,0.469,-0.212,3,3,0.8
1,-2.26,0.975,1,1,0.8
1,-0.73,0.737,1,1,0.8
1,-0.521,0.34,1,1,0.8
2,-0.569,-0.848,2,2,0.8
1,0.025,0.401,1,0,0.8
3,2.426,1.208,0,0,0.8
1,-0.443,1.036,1,1,0.8
3,0.774,-0.495,3,3,0.8
1,-0.483,0.523,1,1,0.8
3,1.109,-1.372,3,3,0.8
1,-1.165,0.802,1,1,0.8
3,0.94,-0.292,3,3,0.8
1,-0.811,0.711,1,1,0.8
3,-0.111,-0.326,3,2,0.8
3,1.93,-1.911,3,3,0.8
1,-0.58,0.486,1,1,0.8
1,-1.324,-0.379,2,2,0.8
3,0.911,-0.381,3,3,0.8
1,-0.367,0.952,1,1,0.8
3,0.834,-0.664,3,3,0.8
1,-1.052,0.055,1,1,0.8
3,0.871,-0.076,3,3,0.8
0,1.396,2.493,0,0,0.8
3,1.368,-1.444,3,3,0.8
1,-1.831,1.75,1,1,0.8
1,0.049,-0.487,3,3,0.8
3,0.348,-0.827,3,3,0.8
3,0.424,-0.85,3,3,0.8
3,0.8,-1.237,3,3,0.8
1,-1.415,-0.158,1,2,0.8
1,-1.308,-0.249,1,2,0.8
1,-1.177,0.73,1,1,0.8
1,0.456,1.585,1,0,0.8
1,-0.681,1.249,1,1,0.8
3,1.036,-0.449,3,3,0.8
3,1.342,0.117,3,0,0.8
0,1.021,0.768,0,0,0.8
1,-0.347,0.405,1,1,0.8
0,-0.426,0.971,1,1,0.8
3,1.32,-0.28,3,3,0.8
1,0.61,0.75,0,0,0.8
1,-0.029,0.923,1,1,0.8
2,-1.066,-1.129,2,2,0.8
3,0.49,-1.295,3,3,0.8
2,0.89,-1.376,3,3,0.8
3,0.801,-1.245,3,3,0.8
2,-0.391,-0.555,2,2,0.8
3,0.88,-1.559,3,3,0.8
3,0.825,-1.117,3,3,0.8
3,0.871,-0.01,3,3,0.8
0,0.793,0.67,0,0,0.8
3,0.372,-0.591,3,3,0.8
3,-0.144,-0.289,3,2,0.8
1,-1.06,0.661,1,1,0.8
0,1.115,-0.153,3,3,0.8
1,-0.46,0.184,1,1,0.8
3,0.235,-1.119,3,3,0.8
1,-0.261,2.112,1,1,0.8
2,-0.789,-0.526,2,2,0.8
3,0.762,0.011,3,0,0.8
3,2.08,-1.332,3,3,0.8
1,0.097,-0.097,3,3,0.8
3,1.457,-0.466,3,3,0.8
1,-0.869,0.37,1,1,0.8
3,-0.204,-1.028,3,2,0.8
3,2.173,-0.882,3,3,0.8
1,-0.464,-0.179,1,2,0.8
1,-0.872,1.422,1,1,0.8
1,-0.318,1.162,1,1,0.8
2,-1.08,-0.112,1,2,0.8
1,-0.298,0.811,1,1,0.8
3,0.842,-1.108,3,3,0.8
3,1.227,-1.364,3,3,0.8
1,-0.389,0.325,1,1,0.8
1,-0.908,0.307,1,1,0.8
1,-1.669,0.811,1,1,0.8
1,-0.84,1.564,1,1,0.8
3,0.551,-1.628,3,3,0.8
3,1.036,-1.426,3,3,0.8
3,0.339,-1.294,3,3,0.8
1,-0.826,1.191,1,1,0.8
2,-0.067,-1.466,3,2,0.8
2,-1.152,-1.127,2,2,0.8
3,-0.226,-2.136,3,2,0.8
3,0.61,-0.345,3,3,0.8
1,-0.677,1.124,1,1,0.8
1,0.723,-0.636,3,3,0.8
2,-0.034,-0.786,3,2,0.8
3,0.244,-0.869,3,3,0.8
1,-1.399,0.335,1,1,0.8
1,0.993,-0.206,3,3,0.8
1,-1.74,0.282,1,1,0.8
3,0.207,-0.017,3,3,0.8
3,1.496,-0.629,3,3,0.8
1,-0.925,0.892,1,1,0.8
1,-0.347,0.756,1,1,0.8
3,0.917,-1.174,3,3,0.8
3,0.759,-1.538,3,3,0.8
1,-1.054,1.479,1,1,0.8
1,-1.421,1.06,1,1,0.8
1,-0.647,1.503,1,1,0.8
3,-0.135,0.129,1,1,0.8
1,-0.815,0.922,1,1,0.8
1,-1.03,1.354,1,1,0.8
1,-0.739,-0.492,2,2,0.8
2,-1.195,-0.706,2,2,0.8
3,-0.003,-0.126,3,2,0.8
3,1.432,-1.649,3,3,0.8
1,-1.247,1.684,1,1,0.8
1,-1.51,0.886,1,1,0.8
2,0.304,-0.855,3,3,0.8
3,0.504,0.141,3,0,0.8
0,0.67,0.443,3,0,0.8
1,-0.84,1.074,1,1,0.8
0,0.364,-0.3,3,3,0.8
2,-0.148,-0.865,3,2,0.8
1,-0.093,0.797,1,1,0.8
3,-0.184,0.005,1,1,0.8
3,1.186,-2.066,3,3,0.8
3,1.755,-1.024,3,3,0.8
3,0.106,-1.457,3,3,0.8
2,-0.733,-0.614,2,2,0.8
3,0.346,-0.623,3,3,0.8
2,-0.693,-0.102,1,2,0.8
3,0.788,-0.686,3,3,0.8
1,-1.45,0.594,1,1,0.8
1,-0.412,0.14,1,1,0.8
1,-1.469,1.505,1,1,0.8
2,-0.98,-0.631,2,2,0.8
3,1.114,-1.441,3,3,0.8
3,0.144,-0.646,3,3,0.8
0,0.747,1.479,0,0,0.8
3,0.611,-2.076,3,3,0.8
1,-1.092,0.811,1,1,0.8
3,-0.178,-0.361,3,2,0.8
3,3.032,-0.165,3,3,0.8
1,0.134,1.434,1,0,0.8
1,-0.957,1.181,1,1,0.8
1,0.025,0.843,1,0,0.8
1,-0.957,-0.204,1,2,0.8
3,0.447,-1.014,3,3,0.8
3,1.382,0.182,3,0,0.8
2,-1.469,-0.792,2,2,0.8
1,-0.33,0.079,1,1,0.8
1,0.263,0.818,1,0,0.8
1,-1.565,0.984,1,1,0.8
3,-0.889,-0.028,1,2,0.8
3,-0.262,-0.694,3,2,0.8
1,-0,1.073,1,1,0.8
3,0.584,-0.084,3,3,0.8
3,0.398,0.21,3,0,0.8
0,0.63,1.317,0,0,0.8
1,1.023,0.074,3,0,0.8
3,0.991,-1.212,3,3,0.8
1,-1.246,-0.026,1,2,0.8
3,0.718,-0.7,3,3,0.8
2,-0.435,-2.214,2,2,0.8
3,-0.909,0.734,1,1,0.8
3,0.956,-0.717,3,3,0.8
1,-0.456,-0.016,1,2,0.8
1,-1.263,0.781,1,1,0.8
0,0.05,1.379,1,0,0.8
3,0.56,-2.024,3,3,0.8
2,-1.241,-0.213,1,2,0.8
1,-0.327,0.215,1,1,0.8
3,0.499,-0.532,3,3,0.8
2,-0.848,0.068,1,1,0.8
1,-1.058,0.694,1,1,0.8
1,-0.569,0.583,1,1,0.8
0,0.337,1.212,1,0,0.8
1,-0.915,1.594,1,1,0.8
1,0.259,0.273,1,0,0.8
3,1.459,-1.332,3,3,0.8
3,0.835,-2.11,3,3,0.8
2,-0.204,0.178,1,1,0.8
2,0.309,-1.457,3,3,0.8
3,1.484,-1.075,3,3,0.8
2,-0.759,-1.702,2,2,0.8
3,-0.206,-0.325,3,2,0.8
1,-1.008,-0.663,2,2,0.8
3,0.804,-0.555,3,3,0.8
1,-0.421,0.399,1,1,0.8
1,-1.757,0.61,1,1,0.8
3,-0.064,-0.596,3,2,0.8
3,0.546,-0.776,3,3,0.8
2,-0.686,-1.474,2,2,0.8
0,0.073,0.734,1,0,0.8
3,1.229,-0.693,3,3,0.8
0,1.791,1.785,0,0,0.8
3,1.322,-1.371,3,3,0.8
1,0.079,1.647,1,0,0.8
2,-0.434,-1.124,2,2,0.8
2,-0.945,-0.171,1,2,0.8
1,-0.322,-0.228,1,2,0.8
3,0.207,-0.831,3,3,0.8
1,0.608,0.911,0,0,0.8
3,0.851,-1.19,3,3,0.8
1,-0.312,0.538,1,1,0.8
3,0.326,-0.684,3,3,0.8
3,0.981,-1.231,3,3,0.8
3,1.078,0.11,3,0,0.8
3,1.703,-0.512,3,3,0.8
1,-0.946,1.082,1,1,0.8
3,-0.466,0.179,1,1,0.8
2,-1.467,-0.33,2,2,0.8
0,-0.674,-0.284,1,2,0.8
3,1.706,-0.583,3,3,0.8
1,-1.226,0.447,1,1,0.8
2,0.055,-1.118,3,3,0.8
1,0.155,1.542,1,0,0.8
3,0.819,-1.504,3,3,0.8
2,-1.891,-1.457,2,2,0.8
1,-1.118,1.421,1,1,0.8
1,-1.028,0.457,1,1,0.8
1,-1.241,-0.169,1,2,0.8
1,-0.394,0.771,1,1,0.8
3,0.793,0.282,3,0,0.8
1,-0.822,0.687,1,1,0.8
1,-1.283,0.881,1,1,0.8
1,0.649,1.179,0,0,0.8
1,-0.551,0.073,1,1,0.8
1,-0.787,0.809,1,1,0.8
1,-0.969,2.135,1,1,0.8
3,-0.188,-1.229,3,2,0.8
3,0.54,-0.218,3,3,0.8
0,1.483,1.4,0,0,0.8
1,-1.062,0.634,1,1,0.8
1,-0.53,0.777,1,1,0.8
1,0.75,1.848,0,0,0.8
3,0.333,-1.359,3,3,0.8
2,-0.288,-0.085,1,2,0.8
2,-1.245,-2.227,2,2,0.8
3,1.154,-0.383,3,3,0.8
3,0.844,0.181,3,0,0.8
2,-0.85,-0.372,2,2,0.8
1,-1.422,0.75,1,1,0.8
2,-0.793,-1.372,2,2,0.8
1,-2.261,1.261,1,1,0.8
0,1.173,-0.508,3,3,0.8
1,-0.675,0.565,1,1,0.8
1,-0.709,0.785,1,1,0.8
1,-0.79,0.801,1,1,0.8
2,0.085,-1.818,3,3,0.8
2,-1.152,-1.228,2,2,0.8
3,0.059,-1.632,3,3,0.8
3,0.649,-1.571,3,3,0.8
1,0.439,1.177,1,0,0.8
2,-1.437,-0.809,2,2,0.8
1,-1.606,0.642,1,1,0.8
3,-0.226,-1.654,3,2,0.8
3,0.617,0.505,3,0,0.8
1,-1.105,0.393,1,1,0.8
1,0.217,0.951,1,0,0.8
0,1.255,1.358,0,0,0.8
1,-2.21,0.595,1,1,0.8
3,0.778,0.343,3,0,0.8
1,-0.779,1.671,1,1,0.8
1,0.15,1.065,1,0,0.8
0,1.216,1.656,0,0,0.8
1,0.105,0.055,3,0,0.8
1,0.218,0.435,1,0,0.8
2,-1.173,-0.437,2,2,0.8
1,-0.344,0.239,1,1,0.8
3,0.666,-1.333,3,3,0.8
2,-0.818,0.792,1,1,0.8
2,-0.518,-1.014,2,2,0.8
3,0.564,-0.069,3,3,0.8
3,-0.397,-0.831,2,2,0.8
3,0.828,-0.853,3,3,0.8
3,2.466,0.071,3,0,0.8
1,-0.085,0.156,1,1,0.8
2,-0.279,0.524,1,1,0.8
1,-0.297,0.654,1,1,0.8
1,-1.466,0.605,1,1,0.8
1,-0.793,-0.251,1,2,0.8
2,-0.045,-1.514,3,2,0.8
3,0.569,-0.893,3,3,0.8
3,-0.736,-0.557,2,2,0.8
3,0.766,-0.724,3,3,0.8
3,-0.016,-0.377,3,2,0.8
1,-1.277,1.814,1,1,0.8
3,0.727,-0.356,3,3,0.8
1,-0.628,0.218,1,1,0.8
3,0.294,-0.488,3,3,0.8
0,0.073,1.106,1,0,0.8
3,1.457,-0.439,3,3,0.8
1,-0.326,1.888,1,1,0.8
1,-2.307,1.088,1,1,0.8
3,0.634,-0.413,3,3,0.8
1,-0.6,0.307,1,1,0.8
2,-0.277,-0.292,3,2,0.8
3,1.094,-0.78,3,3,0.8
3,1.105,-1.826,3,3,0.8
3,1.346,-1.533,3,3,0.8
3,0.977,-1.075,3,3,0.8
1,-1.827,1.022,1,1,0.8
1,-1.09,1.672,1,1,0.8
1,-0.777,-0.604,2,2,0.8
0,1.38,1.387,0,0,0.8
2,-1.02,-0.557,2,2,0.8
1,-0.433,0.791,1,1,0.8
3,0.857,-1.628,3,3,0.8
3,1.711,0.025,3,0,0.8
0,1.023,1.043,0,0,0.8
1,-0.246,0.227,1,1,0.8
3,1.576,-0.526,3,3,0.8
2,-1.567,-1.07,2,2,0.8
3,1.178,0.304,3,0,0.8
1,-0.978,1.128,1,1,0.8
0,0.328,0.813,1,0,0.8
1,-1.446,0.237,1,1,0.8
1,-2.815,-0.037,1,2,0.8
2,-0.207,0.32,1,1,0.8
1,-0.179,0.394,1,1,0.8
3,0.741,-0.806,3,3,0.8
3,1.068,0.103,3,0,0.8
3,1.155,-0.365,3,3,0.8
1,-0.277,0.012,1,1,0.8
0,0.958,0.873,0,0,0.8
1,0.063,0.966,1,0,0.8
3,1.881,-0.996,3,3,0.8
0,1.475,-0.4,3,3,0.8
1,-0.798,0.83,1,1,0.8
2,-0.204,-0.561,3,2,0.8
1,-0.167,0.255,1,1,0.8
3,1.146,-0.096,3,3,0.8
3,1.169,0.548,0,0,0.8
1,-1.507,1.187,1,1,0.8
0,0.344,1.918,1,0,0.8
3,2.088,-0.195,3,3,0.8
1,-0.753,1.199,1,1,0.8
1,-0.542,0.807,1,1,0.8
1,-0.916,0.606,1,1,0.8
0,0.084,-0.068,3,3,0.8
1,-0.176,0.222,1,1,0.8
1,-0.199,1.02,1,1,0.8
0,-0.523,1.196,1,1,0.8
1,-0.737,1.065,1,1,0.8
1,-1.669,0.802,1,1,0.8
2,-0.397,-0.289,1,2,0.8
2,0.03,-0.061,3,3,0.8
1,-1.299,-0.185,1,2,0.8
3,0.356,0.311,3,0,0.8
1,-1.071,0.01,1,1,0.8
1,-0.029,1.329,1,1,0.8
3,0.166,0.26,1,0,0.8
3,0.419,-0.778,3,3,0.8
0,0.931,0.305,3,0,0.8
3,0.867,-0.727,3,3,0.8
1,-0.444,1.038,1,1,0.8
3,0.28,0.231,3,0,0.8
1,-0.472,1.646,1,1,0.8
3,0.282,-0.292,3,3,0.8
3,0.872,-1.301,3,3,0.8
3,0.862,-0.175,3,3,0.8
2,-0.042,-1.545,3,2,0.8
3,0.387,0.319,3,0,0.8
3,0.45,-1.193,3,3,0.8
1,0.475,1.562,1,0,0.8
3,0.527,0.53,0,0,0.8
1,-0.616,0.642,1,1,0.8
3,0.924,-0.884,3,3,0.8
1,-0.749,0.964,1,1,0.8
3,0.164,-0.948,3,3,0.8
1,-1.562,0.598,1,1,0.8
3,0.691,-1.241,3,3,0.8
2,-0.987,-1.673,2,2,0.8
2,-0.883,-0.197,1,2,0.8
1,-0.806,1.025,1,1,0.8
3,0.266,-1.016,3,3,0.8
2,-0.677,-0.362,2,2,0.8
3,0.093,-0.423,3,3,0.8
1,-1.256,0.669,1,1,0.8
3,1.931,-2.303,3,3,0.8
0,1.751,0.737,0,0,0.8
2,-0.682,-0.042,1,2,0.8
1,-1.133,0.962,1,1,0.8
2,0.762,-1.028,3,3,0.8
3,0.248,-0.38,3,3,0.8
3,0.797,-0.769,3,3,0.8
3,1.152,-0.522,3,3,0.8
0,1.064,1.583,0,0,0.8
0,1.751,-0.364,3,3,0.8
3,1.839,0.627,0,0,0.8
3,0.936,-0.546,3,3,0.8
0,0.676,0.606,0,0,0.8
1,-0.182,0.601,1,1,0.8
0,1.049,0.412,3,0,0.8
0,0.263,0.647,1,0,0.8
1,0.206,1.218,1,0,0.8
3,0.802,-0.82,3,3,0.8
3,0.167,-1.789,3,3,0.8
3,0.091,-0.33,3,3,0.8
3,1.033,-1.066,3,3,0.8
1,-0.549,0.761,1,1,0.8
1,-1.276,0.766,1,1,0.8
1,-0.032,0.835,1,1,0.8
1,-1.157,1.136,1,1,0.8
2,-0.535,-1.033,2,2,0.8
3,0.416,-0.752,3,3,0.8
2,-1.377,-1.101,2,2,0.8
0,0.724,1.389,0,0,0.8
1,-0.31,0.113,1,1,0.8
3,1.352,-1.006,3,3,0.8
3,1.39,-0.068,3,3,0.8
1,-0.705,0.255,1,1,0.8
3,0.991,-0.723,3,3,0.8
1,-0.351,0.412,1,1,0.8
3,1.078,-1.102,3,3,0.8
1,-1.007,0.796,1,1,0.8
1,-0.776,0.62,1,1,0.8
3,0.392,-1.424,3,3,0.8
