m,r1,r2,mrec_map,mrec_ml,N0
3,0.972,-0.414,3,3,0.45
2,-1.738,-0.158,1,2,0.45
1,-0.538,0.817,1,1,0.45
3,0.827,-0.114,3,3,0.45
1,-0.693,1.008,1,1,0.45
2,-0.657,-0.621,2,2,0.45
3,0.268,0.254,3,0,0.45
1,-0.276,1.264,1,1,0.45
0,-0.199,0.219,1,1,0.45
1,-0.47,1.787,1,1,0.45
3,0.526,-1.373,3,3,0.45
1,-0.147,0.922,1,1,0.45
1,-0.376,0.812,1,1,0.45
1,-1.451,0.703,1,1,0.45
3,1.117,-0.563,3,3,0.45
1,-0.673,0.222,1,1,0.45
0,0.875,0.744,0,0,0.45
1,-1.144,0.995,1,1,0.45
1,-0.5,0.466,1,1,0.45
3,0.522,-1.595,3,3,0.45
1,-0.343,0.443,1,1,0.45
1,-0.575,0.434,1,1,0.45
0,0.375,0.381,0,0,0.45
3,0.131,-0.362,3,3,0.45
3,0.441,-0.623,3,3,0.45
1,-0.399,1.451,1,1,0.45
1,-0.649,1.151,1,1,0.45
1,-0.272,1.758,1,1,0.45
3,1.804,-1.074,3,3,0.45
1,-0.085,0.278,1,1,0.45
2,-0.714,-0.478,2,2,0.45
3,0.767,-0.308,3,3,0.45
1,-0.875,0.683,1,1,0.45
3,1.475,-0.334,3,3,0.45
3,0.806,-0.696,3,3,0.45
1,0.588,0.986,0,0,0.45
0,0.446,1.018,0,0,0.45
3,0.699,-0.241,3,3,0.45
3,0.703,-1.478,3,3,0.45
3,1.046,-1.327,3,3,0.45
2,-0.938,-0.981,2,2,0.45
3,1.043,0.094,3,0,0.45
3,0.892,-1.37,3,3,0.45
2,-1.416,-2.057,2,2,0.45
3,0.714,-1.304,3,3,0.45
3,0.204,-0.458,3,3,0.45
2,-0.661,-1.503,2,2,0.45
3,0.408,-0.797,3,3,0.45
3,0.363,-0.582,3,3,0.45
3,0.502,-0.651,3,3,0.45
3,1.117,-0.934,3,3,0.45
2,-0.435,-0.919,2,2,0.45
3,0.734,-0.169,3,3,0.45
3,-0.027,-0.453,3,2,0.45
3,0.19,-1.11,3,3,0.45
1,-0.463,0.991,1,1,0.45
3,-0.589,-1.128,2,2,0.45
1,-0.424,0.977,1,1,0.45
3,0.296,-0.437,3,3,0.45
3,0.59,-0.531,3,3,0.45
1,-1.49,0.028,1,1,0.45
3,1.382,-0.18,3,3,0.45
3,-0.012,-1.881,3,2,0.45
2,-0.985,-1.299,2,2,0.45
2,-0.5,-0.21,2,2,0.45
1,-1.216,1.359,1,1,0.45
3,0.568,-1.523,3,3,0.45
1,-0.233,0.833,1,1,0.45
1,-0.824,0.561,1,1,0.45
1,-0.606,0.589,1,1,0.45
3,1.255,-0.295,3,3,0.45
2,-0.045,-0.286,3,2,0.45
1,-0.278,0.814,1,1,0.45
3,0.517,-1.201,3,3,0.45
1,-0.325,-0.098,1,2,0.45
1,-0.883,1.14,1,1,0.45
3,0.51,-0.155,3,3,0.45
1,-0.412,1.661,1,1,0.45
1,-1.318,0.813,1,1,0.45
1,-1.349,0.166,1,1,0.45
3,1.065,-0.513,3,3,0.45
1,0.037,0.094,1,0,0.45
1,-0.625,0.054,1,1,0.45
1,-0.551,1.332,1,1,0.45
1,-0.645,0.524,1,1,0.45
1,-1.239,-0.268,2,2,0.45
2,-1.226,-0.828,2,2,0.45
2,-0.99,-0.868,2,2,0.45
3,0.074,-1.367,3,3,0.45
3,0.721,0.349,0,0,0.45
1,-1.036,1.524,1,1,0.45
1,0.012,1.02,1,0,0.45
1,0.347,1.04,0,0,0.45
1,-0.862,0.234,1,1,0.45
0,1.876,0.775,0,0,0.45
3,1.046,-0.83,3,3,0.45
2,-0.554,-0.964,2,2,0.45
3,-0.074,-0.328,3,2,0.45
3,0.933,-1.775,3,3,0.45
2,-1.184,-0.406,2,2,0.45
2,0.459,-0.843,3,3,0.45
2,-0.449,-0.952,2,2,0.45
0,0.581,0.615,0,0,0.45
1,-1.027,0.414,1,1,0.45
0,1.499,0.466,0,0,0.45
1,-0.866,0.536,1,1,0.45
1,-0.716,1.091,1,1,0.45
3,0.514,-0.964,3,3,0.45
3,0.743,-0.678,3,3,0.45
1,-0.874,0.452,1,1,0.45
3,1.187,-1.142,3,3,0.45
3,0.217,-0.63,3,3,0.45
2,-0.014,-0.362,3,2,0.45
3,0.095,-0.77,3,3,0.45
0,1.425,-0.171,3,3,0.45
1,-0.543,0.945,1,1,0.45
3,0.798,-0.576,3,3,0.45
3,0.165,-0.273,3,3,0.45
1,0.302,1.09,0,0,0.45
3,0.508,-1.502,3,3,0.45
3,1.443,-1.078,3,3,0.45
2,-1.651,-1.05,2,2,0.45
1,-0.464,0.575,1,1,0.45
3,0.923,-1.048,3,3,0.45
1,-0.399,1.147,1,1,0.45
1,-0.311,0.465,1,1,0.45
1,-0.236,0.541,1,1,0.45
1,-0.565,1.086,1,1,0.45
3,0.779,-0.881,3,3,0.45
3,0.873,-0.443,3,3,0.45
1,0.025,0.925,1,0,0.45
1,-0.682,1.089,1,1,0.45
3,1.002,-0.524,3,3,0.45
1,0.662,0.62,0,0,0.45
3,1.455,-0.556,3,3,0.45
1,-1.38,1.421,1,1,0.45
1,-1.604,1.63,1,1,0.45
3,1.174,-1.278,3,3,0.45
1,-1.245,1.271,1,1,0.45
1,-0.52,0.696,1,1,0.45
3,0.45,-1.027,3,3,0.45
1,-0.875,0.927,1,1,0.45
1,-0.7,0.725,1,1,0.45
2,-0.26,-1.625,2,2,0.45
1,-1.401,-0.438,2,2,0.45
1,0.077,0.323,1,0,0.45
3,0.64,-0.547,3,3,0.45
1,-0.987,1.134,1,1,0.45
1,-0.817,-0.089,1,2,0.45
3,1.382,0.265,3,0,0.45
1,0.327,0.807,0,0,0.45
1,-0.475,1.062,1,1,0.45
1,-1.28,-0.203,2,2,0.45
1,-1.026,0.397,1,1,0.45
3,0.077,-0.73,3,3,0.45
3,1.024,-0.478,3,3,0.45
3,0.515,-0.745,3,3,0.45
2,-0.193,0.008,1,1,0.45
1,-1.316,0.245,1,1,0.45
3,1.299,-0.952,3,3,0.45
2,-0.392,-0.563,2,2,0.45
1,-0.376,0.772,1,1,0.45
1,-0.837,-0.186,2,2,0.45
1,-0.952,0.329,1,1,0.45
3,0.938,-0.122,3,3,0.45
3,-0.245,-0.061,1,2,0.45
1,-0.29,0.455,1,1,0.45
1,-0.957,0.737,1,1,0.45
2,-1.102,-0.525,2,2,0.45
3,0.458,-0.33,3,3,0.45
0,0.842,0.624,0,0,0.45
1,-0.229,0.837,1,1,0.45
3,1.074,-1.597,3,3,0.45
0,1.233,0.787,0,0,0.45
3,1.622,-1.199,3,3,0.45
2,-1.161,-1.013,2,2,0.45
2,0.218,-0.093,3,3,0.45
3,0.397,-1.041,3,3,0.45
1,-0.779,1.243,1,1,0.45
0,1.247,1.092,0,0,0.45
3,0.471,-0.556,3,3,0.45
1,-0.995,0.917,1,1,0.45
1,0.274,0.854,1,0,0.45
3,1.021,-0.452,3,3,0.45
1,-0.059,0.469,1,1,0.45
1,-0.73,0.285,1,1,0.45
2,-0.441,-0.76,2,2,0.45
3,0.242,-0.59,3,3,0.45
3,-0.244,-0.451,2,2,0.45
0,1.22,0.576,0,0,0.45
1,-1.243,-0.308,2,2,0.45
1,-1.268,0.284,1,1,0.45
2,0.37,-0.183,3,3,0.45
1,-0.515,0.443,1,1,0.45
1,-0.148,0.137,1,1,0.45
1,-0.721,0.292,1,1,0.45
1,-0.664,0.866,1,1,0.45
3,0.704,-0.451,3,3,0.45
1,-0.944,0.243,1,1,0.45
2,-1.296,-1.256,2,2,0.45
0,0.419,0.504,0,0,0.45
1,-0.651,0.707,1,1,0.45
3,0.458,-0.008,3,3,0.45
0,0.261,0.356,1,0,0.45
2,-1.222,-0.204,2,2,0.45
2,-0.607,-0.713,2,2,0.45
3,0.952,-0.945,3,3,0.45
3,0.964,-0.501,3,3,0.45
3,0.595,-0.348,3,3,0.45
2,-0.126,-0.482,3,2,0.45
3,0.936,-1.034,3,3,0.45
1,-0.883,0.903,1,1,0.45
1,-1.013,1.016,1,1,0.45
2,-0.621,-0.469,2,2,0.45
3,1.593,0.452,0,0,0.45
3,-0.109,0.072,1,1,0.45
1,-0.514,1.394,1,1,0.45
2,-0.44,0.08,1,1,0.45
3,0.757,-0.475,3,3,0.45
1,-2.37,1.507,1,1,0.45
3,0.87,-0.363,3,3,0.45
1,0.31,1.731,0,0,0.45
0,0.607,0.301,0,0,0.45
1,-0.072,0.592,1,1,0.45
3,0.539,-0.865,3,3,0.45
2,-0.683,-0.92,2,2,0.45
3,0.567,-0.316,3,3,0.45
3,0.81,-0.446,3,3,0.45
1,-0.69,1.37,1,1,0.45
2,-1.23,-0.612,2,2,0.45
1,-0.927,0.482,1,1,0.45
2,-0.904,-0.541,2,2,0.45
3,0.457,-1.098,3,3,0.45
1,-0.937,0.5,1,1,0.45
1,-0.648,0.689,1,1,0.45
3,0.48,-0.217,3,3,0.45
2,-0.955,-0.859,2,2,0.45
3,1.892,-1.212,3,3,0.45
1,-0.575,0.797,1,1,0.45
1,-0.117,1.361,1,1,0.45
0,1.007,0.452,0,0,0.45
1,-0.793,0.769,1,1,0.45
1,-0.528,0.62,1,1,0.45
1,-0.82,0.52,1,1,0.45
2,-0.22,-0.423,2,2,0.45
3,0.031,-0.819,3,3,0.45
2,-0.822,-1.255,2,2,0.45
3,1.691,-0.42,3,3,0.45
3,0.2,-1.139,3,3,0.45
1,-0.442,0.96,1,1,0.45
3,0.998,-0.912,3,3,0.45
3,0.648,-0.113,3,3,0.45
3,1.404,-1.118,3,3,0.45
1,-1.206,1.313,1,1,0.45
3,0.07,-0.809,3,3,0.45
3,0.213,0.481,1,0,0.45
3,0.658,-0.266,3,3,0.45
1,-0.484,0.512,1,1,0.45
3,0.944,-0.783,3,3,0.45
1,-1.046,-0.02,1,2,0.45
3,0.562,0.018,3,0,0.45
1,-0.954,0.854,1,1,0.45
2,-0.711,-0.501,2,2,0.45
3,0.217,-0.179,3,3,0.45
3,0.958,-0.716,3,3,0.45
2,0.156,-0.718,3,3,0.45
3,1.023,-0.778,3,3,0.45
3,0.57,-0.171,3,3,0.45
3,1.175,-0.668,3,3,0.45
3,0.279,-1.361,3,3,0.45
0,0.768,1.092,0,0,0.45
1,-1.435,0.643,1,1,0.45
1,-0.473,1.173,1,1,0.45
1,-0.257,0.554,1,1,0.45
3,0.706,-1.191,3,3,0.45
3,0.4,-0.982,3,3,0.45
1,-0.522,0.383,1,1,0.45
1,0.027,0.759,1,0,0.45
2,-0.758,-1.228,2,2,0.45
3,1.295,-0.856,3,3,0.45
1,0.155,0.822,1,0,0.45
1,-0.814,0.545,1,1,0.45
1,-0.085,0.742,1,1,0.45
2,-0.352,-1.375,2,2,0.45
1,-0.619,0.21,1,1,0.45
3,0.829,-0.604,3,3,0.45
3,1.195,-0.653,3,3,0.45
2,-1.023,-1,2,2,0.45
2,-1.505,-1.617,2,2,0.45
3,1.165,-0.228,3,3,0.45
3,0.773,-1.359,3,3,0.45
2,-0.818,-0.486,2,2,0.45
3,1.199,-0.664,3,3,0.45
3,1.281,-0.847,3,3,0.45
1,-0.757,0.739,1,1,0.45
1,-0.341,1.603,1,1,0.45
1,-0.292,1.561,1,1,0.45
2,-1.078,-0.157,1,2,0.45
1,0.601,0.953,0,0,0.45
1,-0.404,0.742,1,1,0.45
1,-0.196,1.049,1,1,0.45
3,0.181,-0.18,3,3,0.45
1,-1.099,0.759,1,1,0.45
3,-0.113,-0.56,3,2,0.45
1,-0.139,1.004,1,1,0.45
2,-1.173,-0.724,2,2,0.45
0,0.933,0.544,0,0,0.45
1,-0.548,0.937,1,1,0.45
2,-0.742,-0.483,2,2,0.45
3,0.69,-0.7,3,3,0.45
2,-0.327,-0.084,1,2,0.45
3,0.928,-1.298,3,3,0.45
1,-0.495,0.12,1,1,0.45
3,0.208,-0.753,3,3,0.45
3,0.711,-0.137,3,3,0.45
1,-0.284,0.708,1,1,0.45
3,0.437,-0.545,3,3,0.45
1,-1.5,-0.3,2,2,0.45
1,-0.137,0.396,1,1,0.45
2,-1.116,-0.972,2,2,0.45
2,-1.053,-0.608,2,2,0.45
3,1.491,-1.007,3,3,0.45
3,-0.243,-0.058,1,2,0.45
3,-0.096,-0.787,3,2,0.45
2,-0.559,-1.262,2,2,0.45
1,-0.703,0.073,1,1,0.45
3,-0.547,-0.246,2,2,0.45
1,-0.971,1.47,1,1,0.45
3,-0.794,-0.4,2,2,0.45
0,-0.46,0.452,1,1,0.45
2,-1.411,-0.652,2,2,0.45
3,-0.079,-0.683,3,2,0.45
3,0.536,-1.008,3,3,0.45
1,-0.554,0.577,1,1,0.45
1,-0.959,1.093,1,1,0.45
3,0.391,-1.101,3,3,0.45
0,-0.53,0.431,1,1,0.45
1,-0.364,1.378,1,1,0.45
0,1.028,0.355,0,0,0.45
1,-1.097,1.027,1,1,0.45
3,0.681,-1.245,3,3,0.45
2,-0.516,-0.692,2,2,0.45
3,0.897,-0.468,3,3,0.45
1,-0.541,1.23,1,1,0.45
1,-1.043,1.043,1,1,0.45
3,0.592,-1.415,3,3,0.45
1,-0.855,0.231,1,1,0.45
3,0.403,-0.362,3,3,0.45
1,-0.387,0.944,1,1,0.45
3,1.213,-0.525,3,3,0.45
1,-1.278,0.507,1,1,0.45
3,0.89,-1.053,3,3,0.45
1,-0.647,0.474,1,1,0.45
1,-0.711,0.771,1,1,0.45
3,0.885,-0.147,3,3,0.45
3,1.667,-0.764,3,3,0.45
1,-0.772,1.516,1,1,0.45
3,1.555,-0.807,3,3,0.45
1,-0.946,1.041,1,1,0.45
1,-0.938,0.905,1,1,0.45
1,-0.338,-0.016,1,2,0.45
1,-0.872,0.109,1,1,0.45
3,0.342,-0.345,3,3,0.45
3,0.568,-0.515,3,3,0.45
1,-1.321,0.736,1,1,0.45
1,-0.567,1.494,1,1,0.45
1,-0.641,-0.131,1,2,0.45
3,0.706,-1.61,3,3,0.45
1,-1.349,0.902,1,1,0.45
1,-0.944,1.383,1,1,0.45
0,0.822,1.284,0,0,0.45
1,-0.496,1.29,1,1,0.45
3,-0.194,-0.955,2,2,0.45
1,-0.321,0.415,1,1,0.45
3,-0.181,-0.891,2,2,0.45
0,1.281,0.07,3,0,0.45
1,-0.594,0.597,1,1,0.45
2,-1.265,-0.091,1,2,0.45
0,0.649,0.981,0,0,0.45
1,-0.159,0.527,1,1,0.45
1,-0.655,0.513,1,1,0.45
1,-0.465,0.377,1,1,0.45
1,-0.583,0.714,1,1,0.45
3,0.8,-0.768,3,3,0.45
1,-0.537,-0.1,1,2,0.45
3,1.189,-0.388,3,3,0.45
2,-0.102,-0.532,3,2,0.45
1,-0.649,1.385,1,1,0.45
0,1.424,-0.018,3,3,0.45
3,0.634,-1.242,3,3,0.45
1,-0.637,1.175,1,1,0.45
1,-0.112,1.083,1,1,0.45
1,0.101,1.272,1,0,0.45
1,0.095,0.45,1,0,0.45
3,0.629,-0.368,3,3,0.45
1,-0.88,1.118,1,1,0.45
3,0.757,-0.527,3,3,0.45
1,-1.033,1.214,1,1,0.45
3,1.009,-0.013,3,3,0.45
3,0.226,-0.839,3,3,0.45
1,-0.28,0.436,1,1,0.45
3,1.069,-1.205,3,3,0.45
3,0.443,-0.903,3,3,0.45
1,-0.433,0.939,1,1,0.45
2,-1.595,-1.054,2,2,0.45
3,0.564,-0.444,3,3,0.45
1,-0.41,0.815,1,1,0.45
1,-1.067,0.453,1,1,0.45
2,-0.884,-0.305,2,2,0.45
0,1.09,0.356,0,0,0.45
0,0.98,0.7,0,0,0.45
2,-0.96,-0.7,2,2,0.45
3,1.476,-1.33,3,3,0.45
3,0.831,-1.164,3,3,0.45
2,-0.163,-1.548,3,2,0.45
3,1.024,-0.359,3,3,0.45
1,-0.412,-0.219,2,2,0.45
1,-0.899,0.612,1,1,0.45
0,0.61,0.297,0,0,0.45
0,1.605,0.42,0,0,0.45
2,-1.028,-1.157,2,2,0.45
2,-0.735,-0.782,2,2,0.45
3,0.507,-0.209,3,3,0.45
2,-0.047,-0.704,3,2,0.45
1,-0.753,1.108,1,1,0.45
2,-0.977,-1.096,2,2,0.45
2,-1.469,-0.296,2,2,0.45
2,-0.355,-1.089,2,2,0.45
1,-0.091,0.372,1,1,0.45
2,-1.576,-0.432,2,2,0.45
3,0.731,-0.697,3,3,0.45
3,0.441,-1.328,3,3,0.45
1,-0.667,1.184,1,1,0.45
1,-1.541,0.81,1,1,0.45
3,1.533,-0.558,3,3,0.45
3,0.744,-1.003,3,3,0.45
1,-0.691,1.082,1,1,0.45
3,0.282,-0.389,3,3,0.45
1,0.31,1.185,0,0,0.45
1,-0.613,1.446,1,1,0.45
2,-0.97,-0.857,2,2,0.45
2,-0.477,-0.951,2,2,0.45
1,-0.486,0.406,1,1,0.45
2,-0.177,-1.427,2,2,0.45
0,1.261,1.15,0,0,0.45
1,-0.118,0.252,1,1,0.45
1,-0.426,0.93,1,1,0.45
2,-0.968,-0.144,1,2,0.45
3,0.245,-1.024,3,3,0.45
3,0.803,-1.801,3,3,0.45
3,1.077,0.014,3,0,0.45
2,-1.144,-0.517,2,2,0.45
3,0.888,-0.634,3,3,0.45
3,1.168,-0.668,3,3,0.45
3,0.669,-0.757,3,3,0.45
0,1.33,0.729,0,0,0.45
0,0.131,-0.402,3,3,0.45
3,0.914,-0.769,3,3,0.45
1,0.865,0.784,0,0,0.45
1,-0.073,1.218,1,1,0.45
1,-0.418,0.541,1,1,0.45
1,-0.57,0.206,1,1,0.45
1,-1.069,0.542,1,1,0.45
1,-0.844,0.27,1,1,0.45
1,-1.051,-0.25,2,2,0.45
1,-0.696,1.119,1,1,0.45
1,-0.776,0.772,1,1,0.45
1,-0.775,1.438,1,1,0.45
3,0.65,-0.287,3,3,0.45
3,1.204,-0.548,3,3,0.45
1,-0.899,0.483,1,1,0.45
1,-1.246,0.365,1,1,0.45
1,-0.824,0.763,1,1,0.45
1,-0.866,1.21,1,1,0.45
2,0.099,-0.019,3,3,0.45
1,-1.039,0.258,1,1,0.45
1,-1.196,0.786,1,1,0.45
1,0.143,1.762,1,0,0.45
1,-0.818,0.711,1,1,0.45
1,0.101,1.113,1,0,0.45
1,-1.23,1.394,1,1,0.45
1,-1.1,1.046,1,1,0.45
3,0.583,-0.327,3,3,0.45
1,-1.627,0.099,1,1,0.45
1,-0.945,0.596,1,1,0.45
3,1.055,-0.653,3,3,0.45
2,-1.083,-0.629,2,2,0.45
3,0.682,-0.449,3,3,0.45
1,-0.789,0.857,1,1,0.45
1,-0.636,0.989,1,1,0.45
2,-0.307,-0.681,2,2,0.45
3,1.41,-0.573,3,3,0.45
3,0.019,-0.145,3,3,0.45
1,-0.994,1.393,1,1,0.45
1,-0.47,0.708,1,1,0.45
1,0.06,1.127,1,0,0.45
1,-0.795,-0.639,2,2,0.45
3,0.165,-0.656,3,3,0.45
1,-0.491,0.979,1,1,0.45
0,0.697,0.792,0,0,0.45
2,-0.372,-0.043,1,2,0.45
1,-0.958,-0.153,1,2,0.45
1,-0.585,1.7,1,1,0.45
1,-1.762,0.373,1,1,0.45
1,-0.443,0.652,1,1,0.45
2,-0.37,-1.497,2,2,0.45
3,0.394,-0.731,3,3,0.45
3,0.734,-0.069,3,3,0.45
1,-0.579,0.953,1,1,0.45
1,-0.495,0.443,1,1,0.45
1,-0.636,0.36,1,1,0.45
3,0.609,-1.075,3,3,0.45
1,-0.991,0.779,1,1,0.45
3,0.69,-1.337,3,3,0.45
3,0.577,-1.189,3,3,0.45
3,0.669,-0.56,3,3,0.45
1,-0.113,0.575,1,1,0.45
3,1.419,-0.565,3,3,0.45
1,-1.151,0.372,1,1,0.45
3,1.012,-1.005,3,3,0.45
1,-1.351,0.384,1,1,0.45
1,-0.492,-0.231,2,2,0.45
3,1.461,-0.992,3,3,0.45
3,0.765,-0.336,3,3,0.45
3,0.776,-0.534,3,3,0.45
1,-1.467,0.759,1,1,0.45
1,-1.089,-0.012,1,2,0.45
1,0.117,0.966,1,0,0.45
1,-0.89,0.634,1,1,0.45
3,-0.143,-1.147,3,2,0.45
1,-1.016,0.763,1,1,0.45
1,-1.28,0.75,1,1,0.45
1,-0.536,1.315,1,1,0.45
3,1.513,-1.987,3,3,0.45
1,0.005,0.66,1,0,0.45
3,0.388,-1.629,3,3,0.45
3,0.716,-0.958,3,3,0.45
3,0.688,-0.969,3,3,0.45
3,0.815,-0.674,3,3,0.45
1,-0.811,1.061,1,1,0.45
1,-1.148,0.957,1,1,0.45
2,-0.711,-1.216,2,2,0.45
1,-0.571,1.221,1,1,0.45
0,0.687,0.922,0,0,0.45
1,-1.122,1.472,1,1,0.45
1,-0.484,1.153,1,1,0.45
3,-0.418,-1.073,2,2,0.45
3,0.596,-1.341,3,3,0.45
3,0.649,-0.949,3,3,0.45
2,-0.382,-1.162,2,2,0.45
3,-0.275,-1.14,2,2,0.45
3,0.681,-0.43,3,3,0.45
1,0.244,0.944,1,0,0.45
1,-0.698,1.173,1,1,0.45
3,0.531,-0.274,3,3,0.45
3,0.31,0.222,3,0,0.45
1,-0.746,0.845,1,1,0.45
1,-0.638,0.24,1,1,0.45
3,0.928,0.239,3,0,0.45
1,0.389,0.989,0,0,0.45
3,-0.042,-0.583,3,2,0.45
3,0.927,-0.29,3,3,0.45
3,1.145,0.421,0,0,0.45
1,-0.452,1.573,1,1,0.45
3,0.971,-0.773,3,3,0.45
1,-0.881,0.711,1,1,0.45
3,0.394,-0.734,3,3,0.45
3,0.722,-0.98,3,3,0.45
1,-0.689,0.57,1,1,0.45
1,-0.147,1.432,1,1,0.45
0,1.201,0.487,0,0,0.45
3,0.763,-0.47,3,3,0.45
2,-1.097,-0.916,2,2,0.45
1,-0.761,0.553,1,1,0.45
3,0.869,-0.42,3,3,0.45
3,0.825,-0.382,3,3,0.45
3,1.33,-0.928,3,3,0.45
1,-0.047,0.599,1,1,0.45
2,-0.574,-0.554,2,2,0.45
1,-0.65,0.439,1,1,0.45
1,-1.034,0.888,1,1,0.45
2,-0.418,-0.494,2,2,0.45
3,0.772,-1.048,3,3,0.45
3,1.625,-0.587,3,3,0.45
1,-0.399,0.901,1,1,0.45
1,-0.329,0.725,1,1,0.45
3,0.675,-0.726,3,3,0.45
3,1.22,-1.108,3,3,0.45
1,-0.741,1.474,1,1,0.45
1,-0.819,1.969,1,1,0.45
1,-0.431,0.228,1,1,0.45
3,-0.287,-0.373,2,2,0.45
3,0.683,-0.787,3,3,0.45
3,0.505,-0.768,3,3,0.45
1,-1.142,0.884,1,1,0.45
1,-1.83,0.649,1,1,0.45
1,-1.178,0.694,1,1,0.45
0,0.103,0.798,1,0,0.45
1,-0.182,1.526,1,1,0.45
1,-0.306,0.901,1,1,0.45
3,1.217,-1.296,3,3,0.45
0,0.902,0.956,0,0,0.45
3,1.083,-1.037,3,3,0.45
1,-0.335,-0.065,1,2,0.45
1,-0.226,1.058,1,1,0.45
3,0.537,-1.222,3,3,0.45
1,-0.433,1.055,1,1,0.45
3,0.385,-1.778,3,3,0.45
0,0.967,1.272,0,0,0.45
3,0.45,-0.102,3,3,0.45
1,-1.849,0.476,1,1,0.45
3,1.592,-0.905,3,3,0.45
3,0.992,-1.07,3,3,0.45
0,-0.006,0.936,1,1,0.45
3,0.394,-1.112,3,3,0.45
0,1.094,0.702,0,0,0.45
3,0.263,0.124,3,0,0.45
1,-0.271,0.276,1,1,0.45
1,-1.618,-0.015,1,2,0.45
1,-0.919,0.407,1,1,0.45
