m,r1,r2,mrec_map,mrec_ml,N0
3,0.568,-0.342,3,3,0.4
3,0.484,-0.667,3,3,0.4
1,-0.411,0.145,1,1,0.4
3,0.722,-0.955,3,3,0.4
3,0.939,-0.306,3,3,0.4
2,-0.91,-1.077,2,2,0.4
1,-0.572,0.33,1,1,0.4
1,-0.065,0.104,1,1,0.4
3,0.786,0.036,3,0,0.4
1,-0.036,0.677,1,1,0.4
1,-0.532,1.355,1,1,0.4
1,-0.446,0.337,1,1,0.4
1,-0.312,0.592,1,1,0.4
3,1.088,-1.172,3,3,0.4
0,0.352,0.58,0,0,0.4
3,0.373,-0.802,3,3,0.4
1,-0.965,1.254,1,1,0.4
3,0.722,-1.838,3,3,0.4
1,-0.674,-0.626,2,2,0.4
1,-1.107,0.836,1,1,0.4
3,0.647,-1.194,3,3,0.4
3,0.118,-0.104,3,3,0.4
1,-0.849,0.431,1,1,0.4
1,-0.551,0.691,1,1,0.4
3,0.865,-0.833,3,3,0.4
1,-0.519,1.02,1,1,0.4
1,-0.641,0.601,1,1,0.4
3,0.841,-0.353,3,3,0.4
1,-0.275,0.599,1,1,0.4
3,0.608,-0.533,3,3,0.4
3,0.692,-1.232,3,3,0.4
3,1.511,-0.572,3,3,0.4
3,0.974,-0.566,3,3,0.4
1,-0.516,1.62,1,1,0.4
1,-1.301,1.068,1,1,0.4
3,1.223,-0.597,3,3,0.4
3,0.466,-1.049,3,3,0.4
0,0.605,0.855,0,0,0.4
3,1.274,-1.267,3,3,0.4
1,-0.809,-0.088,1,2,0.4
1,-0.554,1.388,1,1,0.4
3,0.868,-0.655,3,3,0.4
2,-0.576,-0.716,2,2,0.4
3,0.987,-0.118,3,3,0.4
1,0.075,-0.014,3,3,0.4
3,0.209,-1.077,3,3,0.4
3,0.729,-0.712,3,3,0.4
3,0.442,-1.048,3,3,0.4
2,-1.237,-0.231,2,2,0.4
3,1.045,-1.128,3,3,0.4
3,0.473,-0.511,3,3,0.4
3,-0.36,-0.959,2,2,0.4
1,-1.102,0.219,1,1,0.4
2,-1.098,-0.973,2,2,0.4
1,-0.241,0.816,1,1,0.4
3,0.676,-0.9,3,3,0.4
3,-0.102,-1.303,3,2,0.4
1,-0.068,1.262,1,1,0.4
1,-0.711,-0.217,2,2,0.4
0,0.461,0.239,3,0,0.4
3,0.809,-0.809,3,3,0.4
3,0.792,-0.43,3,3,0.4
1,0.209,0.702,1,0,0.4
1,-1.748,1.856,1,1,0.4
1,-0.773,-0.122,1,2,0.4
0,0.234,0.77,1,0,0.4
3,0.549,-2.118,3,3,0.4
1,-0.893,0.813,1,1,0.4
3,1.151,-0.347,3,3,0.4
1,-0.317,0.519,1,1,0.4
3,0.586,-0.431,3,3,0.4
0,0.131,1.036,1,0,0.4
2,-0.425,-0.791,2,2,0.4
2,-0.781,-0.765,2,2,0.4
1,-0.928,1.401,1,1,0.4
1,0.009,0.269,1,0,0.4
0,0.449,1.155,0,0,0.4
3,0.361,-1.077,3,3,0.4
3,0.324,-0.953,3,3,0.4
3,1.247,-0.428,3,3,0.4
1,-1.228,1.427,1,1,0.4
1,-0.964,0.895,1,1,0.4
1,-0.452,1.302,1,1,0.4
1,-0.946,0.772,1,1,0.4
1,-0.158,0.455,1,1,0.4
1,-1.795,0.805,1,1,0.4
1,-0.579,0.607,1,1,0.4
0,0.94,1.038,0,0,0.4
0,0.929,0.818,0,0,0.4
1,-0.965,1.308,1,1,0.4
3,-0.616,-0.41,2,2,0.4
3,0.745,-0.545,3,3,0.4
1,-0.886,0.399,1,1,0.4
3,1.035,-0.974,3,3,0.4
1,-0.762,0.684,1,1,0.4
1,-0.093,0.641,1,1,0.4
3,0.628,-0.97,3,3,0.4
2,-0.922,-0.037,1,2,0.4
1,-1.124,1.376,1,1,0.4
1,-0.765,1.201,1,1,0.4
3,1.665,-0.488,3,3,0.4
1,-0.357,0.563,1,1,0.4
1,-1.47,1.444,1,1,0.4
3,1.194,-0.988,3,3,0.4
3,1.004,-1.058,3,3,0.4
1,-0.1,1.224,1,1,0.4
0,0.443,-0.289,3,3,0.4
2,-0.634,-1.131,2,2,0.4
1,-0.99,0.703,1,1,0.4
1,-0.668,0.907,1,1,0.4
3,0.706,-0.871,3,3,0.4
3,0.965,-0.187,3,3,0.4
1,-0.215,1.083,1,1,0.4
1,-0.363,1.115,1,1,0.4
2,-0.354,-0.666,2,2,0.4
1,-0.806,1.137,1,1,0.4
1,-0.454,0.422,1,1,0.4
3,0.334,-0.302,3,3,0.4
3,0.669,-0.336,3,3,0.4
2,0.198,-0.948,3,3,0.4
2,-0.524,-0.981,2,2,0.4
2,-0.626,-0.717,2,2,0.4
3,0.565,-0.92,3,3,0.4
1,-0.898,1.462,1,1,0.4
1,-0.734,0.626,1,1,0.4
2,-0.574,-0.283,2,2,0.4
2,-1.262,-0.681,2,2,0.4
1,-1.148,0.385,1,1,0.4
1,-0.698,1.327,1,1,0.4
1,-0.202,2.096,1,1,0.4
1,-0.386,-0.058,1,2,0.4
3,1.405,-1.229,3,3,0.4
3,0.342,-1.092,3,3,0.4
1,-0.703,0.049,1,1,0.4
3,0.699,-1.215,3,3,0.4
1,-0.743,0.7,1,1,0.4
2,-0.48,-0.333,2,2,0.4
1,-1.426,0.312,1,1,0.4
3,0.766,-0.374,3,3,0.4
3,0.601,-0.799,3,3,0.4
1,-0.582,0.042,1,1,0.4
1,-1.361,0.678,1,1,0.4
3,0.913,0.24,3,0,0.4
3,0.975,-0.856,3,3,0.4
1,-0.514,0.732,1,1,0.4
0,0.97,0.233,3,0,0.4
1,-0.737,0.187,1,1,0.4
2,-0.86,-1.069,2,2,0.4
3,0.784,-0.5,3,3,0.4
1,0.014,0.787,1,0,0.4
1,-0.858,0.498,1,1,0.4
1,-0.691,0.102,1,1,0.4
1,-0.451,0.707,1,1,0.4
1,-1.012,0.564,1,1,0.4
3,0.794,-0.873,3,3,0.4
2,-0.749,-0.23,2,2,0.4
3,0.466,-0.665,3,3,0.4
3,1.678,-1.2,3,3,0.4
2,-1.446,-0.936,2,2,0.4
1,-0.308,0.832,1,1,0.4
3,0.725,-0.57,3,3,0.4
3,1.686,-0.586,3,3,0.4
1,-0.315,1.024,1,1,0.4
2,-0.772,-0.074,1,2,0.4
3,0.546,-0.774,3,3,0.4
3,-0.432,-1.187,2,2,0.4
3,1.857,-0.564,3,3,0.4
1,-0.575,0.708,1,1,0.4
3,-0.176,-0.563,2,2,0.4
3,0.625,-0.21,3,3,0.4
1,-0.673,1.372,1,1,0.4
1,-0.627,0.614,1,1,0.4
1,-1.03,1.413,1,1,0.4
3,0.382,-0.779,3,3,0.4
0,0.448,0.898,0,0,0.4
2,-1.199,-1.368,2,2,0.4
3,1.546,-0.088,3,3,0.4
1,-0.403,1.253,1,1,0.4
3,0.188,-1.696,3,3,0.4
3,0.262,-0.573,3,3,0.4
2,-0.815,-0.435,2,2,0.4
3,0.301,-0.939,3,3,0.4
1,-0.441,0.957,1,1,0.4
3,0.227,-0.613,3,3,0.4
1,-0.465,0.654,1,1,0.4
1,-0.001,1.096,1,1,0.4
1,-0.599,0.652,1,1,0.4
0,0.352,0.062,3,0,0.4
1,-0.508,1.44,1,1,0.4
3,1.114,-1.45,3,3,0.4
2,-0.265,-0.398,2,2,0.4
1,-0.454,0.73,1,1,0.4
1,-1.612,0.699,1,1,0.4
1,-1.166,1.236,1,1,0.4
3,1.125,-0.456,3,3,0.4
2,-1.031,-1.123,2,2,0.4
0,0.607,1.02,0,0,0.4
3,0.416,-0.101,3,3,0.4
1,-0.527,0.48,1,1,0.4
3,1.123,-1.333,3,3,0.4
3,1.024,-1.273,3,3,0.4
3,0.68,-0.866,3,3,0.4
0,0.178,0.577,1,0,0.4
1,-0.236,0.785,1,1,0.4
2,-0.503,-1.102,2,2,0.4
1,-0.547,0.573,1,1,0.4
1,-1.051,0.385,1,1,0.4
1,-1.008,-0.265,2,2,0.4
0,0.598,0.603,0,0,0.4
1,0.526,1.074,0,0,0.4
1,-0.786,0.279,1,1,0.4
3,0.739,-0.719,3,3,0.4
3,1.061,-1.447,3,3,0.4
3,1.523,-0.933,3,3,0.4
3,0.943,-0.685,3,3,0.4
3,1.148,-1.008,3,3,0.4
3,1.153,-1.161,3,3,0.4
3,0.32,-1.331,3,3,0.4
1,-0.184,0.661,1,1,0.4
3,0.727,-1.122,3,3,0.4
3,0.08,-1.101,3,3,0.4
2,0.313,-0.469,3,3,0.4
1,-0.555,0.904,1,1,0.4
3,0.484,-1.064,3,3,0.4
3,-0.369,-0.735,2,2,0.4
1,-0.344,1.237,1,1,0.4
3,0.148,-0.653,3,3,0.4
1,-0.885,1.095,1,1,0.4
2,0.104,-0.187,3,3,0.4
3,1.599,-1.134,3,3,0.4
0,0.475,-0.341,3,3,0.4
1,-1.519,-0.137,1,2,0.4
3,2.274,-0.663,3,3,0.4
3,-0.139,-0.655,3,2,0.4
1,-0.983,0.005,1,1,0.4
0,1.142,0.282,0,0,0.4
3,0.501,0.116,3,0,0.4
1,-1.163,0.234,1,1,0.4
1,-1.272,0.313,1,1,0.4
2,-0.647,-1.302,2,2,0.4
2,-1.004,-0.267,2,2,0.4
1,-0.698,0.653,1,1,0.4
0,0.561,1.062,0,0,0.4
3,0.423,-0.287,3,3,0.4
1,-0.444,0.515,1,1,0.4
3,0.228,-0.022,3,3,0.4
0,0.697,-0.136,3,3,0.4
1,-0.823,1.261,1,1,0.4
3,0.275,-0.477,3,3,0.4
2,-0.644,-0.923,2,2,0.4
3,1.676,-1.034,3,3,0.4
1,-0.111,0.755,1,1,0.4
1,-0.823,0.647,1,1,0.4
3,1.543,-1.175,3,3,0.4
3,0.91,0.089,3,0,0.4
3,0.822,-1.32,3,3,0.4
1,-0.87,0.937,1,1,0.4
1,-1.341,1.22,1,1,0.4
3,0.901,-1.058,3,3,0.4
1,-0.628,0.834,1,1,0.4
3,0.859,-0.898,3,3,0.4
3,0.689,-0.24,3,3,0.4
0,0.501,0.54,0,0,0.4
1,-0.732,0.796,1,1,0.4
1,-0.766,0.324,1,1,0.4
1,-1.043,0.505,1,1,0.4
3,0.96,-0.824,3,3,0.4
2,-0.717,-1.156,2,2,0.4
3,0.908,-0.777,3,3,0.4
3,1.84,-0.797,3,3,0.4
1,-0.119,0.341,1,1,0.4
3,0.022,-1.455,3,3,0.4
3,0.553,-0.716,3,3,0.4
3,0.298,-0.938,3,3,0.4
3,0.17,-0.621,3,3,0.4
1,-1.17,0.265,1,1,0.4
3,0.909,-0.942,3,3,0.4
2,-1.134,-1.137,2,2,0.4
1,-1.819,0.187,1,1,0.4
2,-0.877,-0.969,2,2,0.4
1,-0.693,1.136,1,1,0.4
3,0.863,-1.228,3,3,0.4
1,-0.715,0.155,1,1,0.4
1,-0.69,0.846,1,1,0.4
1,-0.029,0.079,1,1,0.4
1,-0.005,0.899,1,1,0.4
3,0.018,-1.172,3,3,0.4
1,-0.273,0.476,1,1,0.4
0,0.638,0.612,0,0,0.4
1,-0.666,0.694,1,1,0.4
1,0.28,0.793,0,0,0.4
2,-0.351,-0.281,2,2,0.4
3,1.173,-1.619,3,3,0.4
3,1.145,-0.673,3,3,0.4
1,-1.2,0.621,1,1,0.4
3,-0.189,-0.407,2,2,0.4
0,1.189,0.097,3,0,0.4
1,-0.641,1.032,1,1,0.4
3,0.298,-1.136,3,3,0.4
1,-0.647,0.966,1,1,0.4
1,-0.522,0.053,1,1,0.4
3,-0.148,-0.318,3,2,0.4
0,0.261,1.129,0,0,0.4
2,-0.783,-0.999,2,2,0.4
1,-0.103,0.581,1,1,0.4
1,-0.154,0.95,1,1,0.4
1,-0.556,0.665,1,1,0.4
1,-0.751,0.149,1,1,0.4
3,0.799,-0.421,3,3,0.4
1,-0.622,0.694,1,1,0.4
2,-0.258,-0.292,2,2,0.4
2,-0.216,-0.876,2,2,0.4
2,-0.233,-0.716,2,2,0.4
3,0.975,0.465,0,0,0.4
1,-1.174,0.702,1,1,0.4
3,0.877,-1.133,3,3,0.4
3,2.007,-0.368,3,3,0.4
1,-0.642,1.248,1,1,0.4
3,1.003,-0.528,3,3,0.4
2,-0.172,-0.833,2,2,0.4
1,-0.851,0.543,1,1,0.4
2,-0.998,-0.563,2,2,0.4
3,0.426,-0.401,3,3,0.4
0,0.812,0.465,0,0,0.4
3,0.823,-0.49,3,3,0.4
1,-0.839,1,1,1,0.4
1,-1.015,1.245,1,1,0.4
3,-0.007,-0.886,3,2,0.4
2,-0.464,-0.276,2,2,0.4
1,-0.958,1.119,1,1,0.4
3,0.186,-1.414,3,3,0.4
2,-0.276,-1.283,2,2,0.4
3,0.76,-0.063,3,3,0.4
2,-1.301,-0.799,2,2,0.4
3,0.181,-0.294,3,3,0.4
3,1.391,-1.003,3,3,0.4
3,-0.2,-1.233,2,2,0.4
1,-0.575,0.898,1,1,0.4
2,-0.501,-1.214,2,2,0.4
3,0.419,-0.302,3,3,0.4
1,-1.42,0.695,1,1,0.4
2,-1.14,-1.905,2,2,0.4
1,-1.179,0.506,1,1,0.4
0,0.743,0.767,0,0,0.4
1,-1.306,0.778,1,1,0.4
3,0.322,-1.065,3,3,0.4
1,-1.157,0.104,1,1,0.4
3,-0.376,-0.919,2,2,0.4
1,-0.623,0.967,1,1,0.4
0,1.379,0.819,0,0,0.4
3,1.144,-0.59,3,3,0.4
3,1.139,-1.318,3,3,0.4
1,-0.703,0.829,1,1,0.4
3,0.45,-0.217,3,3,0.4
3,0.754,-0.434,3,3,0.4
1,0.343,0.363,0,0,0.4
1,-0.959,0.327,1,1,0.4
1,-1.159,0.663,1,1,0.4
1,-0.833,0.779,1,1,0.4
1,-0.424,0.864,1,1,0.4
0,0.484,1.141,0,0,0.4
1,0.063,0.874,1,0,0.4
3,0.506,-0.537,3,3,0.4
1,-0.678,0.344,1,1,0.4
3,0.353,-0.71,3,3,0.4
1,0.238,1.988,1,0,0.4
3,-0.051,-0.879,3,2,0.4
2,-1.009,-1.034,2,2,0.4
3,0.401,-0.301,3,3,0.4
2,-1.419,-1.283,2,2,0.4
2,-0.018,-0.953,3,2,0.4
3,0.882,-0.247,3,3,0.4
1,-0.189,0.515,1,1,0.4
1,-0.798,0.315,1,1,0.4
1,-0.439,1.653,1,1,0.4
3,1.109,-0.937,3,3,0.4
1,-0.451,0.669,1,1,0.4
1,-0.374,1.289,1,1,0.4
1,-0.819,0.284,1,1,0.4
1,-1.187,1.068,1,1,0.4
3,0.487,-0.922,3,3,0.4
3,0.493,-1.003,3,3,0.4
3,0.076,-1.264,3,3,0.4
0,1.2,0.625,0,0,0.4
3,0.567,0.131,3,0,0.4
3,0.706,-0.355,3,3,0.4
1,-0.644,0.149,1,1,0.4
2,0.493,-0.428,3,3,0.4
1,-0.043,1.275,1,1,0.4
1,-0.611,0.951,1,1,0.4
1,-0.855,0.805,1,1,0.4
2,-0.373,-0.389,2,2,0.4
3,1.452,-1.196,3,3,0.4
1,-0.247,0.613,1,1,0.4
3,1.072,-0.868,3,3,0.4
2,-0.629,-0.881,2,2,0.4
1,-0.97,1.356,1,1,0.4
3,0.679,-1.439,3,3,0.4
1,-1.014,0.047,1,1,0.4
3,1.543,-1.151,3,3,0.4
1,0.501,0.423,0,0,0.4
1,-1.039,1.16,1,1,0.4
1,-1.047,-0.333,2,2,0.4
2,-0.995,-0.385,2,2,0.4
3,0.525,-1.949,3,3,0.4
2,-0.726,-0.891,2,2,0.4
1,0.047,0.209,1,0,0.4
1,-0.01,0.901,1,1,0.4
2,-0.766,-0.794,2,2,0.4
3,1.177,-0.935,3,3,0.4
3,0.83,-0.434,3,3,0.4
1,-0.45,1.493,1,1,0.4
1,-0.312,0.178,1,1,0.4
1,-0.112,0.465,1,1,0.4
3,0.654,-0.475,3,3,0.4
1,-0.94,0.483,1,1,0.4
2,0.518,-0.84,3,3,0.4
1,-1.174,1.058,1,1,0.4
1,-1.116,1.057,1,1,0.4
3,0.651,-0.65,3,3,0.4
3,0.902,-0.974,3,3,0.4
0,0.696,-0.112,3,3,0.4
1,-0.698,0.701,1,1,0.4
3,0.967,-1.018,3,3,0.4
1,-1.04,1.075,1,1,0.4
3,0.742,-1.297,3,3,0.4
3,1.054,-0.72,3,3,0.4
0,0.304,1.233,0,0,0.4
3,0.168,0.072,3,0,0.4
3,0.613,-1.362,3,3,0.4
2,-0.633,-0.579,2,2,0.4
3,0.978,-1.052,3,3,0.4
2,-1.033,-0.862,2,2,0.4
2,-0.49,-0.803,2,2,0.4
1,-1.141,0.392,1,1,0.4
3,1.027,-2.299,3,3,0.4
3,0.557,-1.636,3,3,0.4
2,-0.78,-0.237,2,2,0.4
1,-0.723,0.734,1,1,0.4
0,0.906,0.272,0,0,0.4
3,0.294,-0.874,3,3,0.4
1,-0.676,0.458,1,1,0.4
3,1.221,-0.826,3,3,0.4
1,-1.222,0.136,1,1,0.4
2,-0.486,-0.818,2,2,0.4
1,-0.565,0.86,1,1,0.4
3,1.165,-0.195,3,3,0.4
3,0.737,-1.323,3,3,0.4
1,-0.268,0.14,1,1,0.4
3,1.167,-0.202,3,3,0.4
2,-0.924,0.325,1,1,0.4
2,-1.187,-0.385,2,2,0.4
0,0.555,0.569,0,0,0.4
1,-1.092,0.66,1,1,0.4
1,-0.576,0.428,1,1,0.4
3,0.379,-1.482,3,3,0.4
0,0.99,0.779,0,0,0.4
2,-0.73,-0.938,2,2,0.4
3,0.619,-0.363,3,3,0.4
1,-0.886,1.592,1,1,0.4
1,-0.768,1.008,1,1,0.4
3,0.551,-1.482,3,3,0.4
2,-0.882,-0.697,2,2,0.4
3,0.536,-0.153,3,3,0.4
2,-1.325,-1.421,2,2,0.4
1,-0.935,1.306,1,1,0.4
3,1.132,-0.84,3,3,0.4
3,0.796,-0.821,3,3,0.4
1,-0.238,0.671,1,1,0.4
3,1.402,-0.586,3,3,0.4
1,-0.98,1.373,1,1,0.4
1,-0.728,0.872,1,1,0.4
1,-0.926,0.9,1,1,0.4
1,-0.34,0.451,1,1,0.4
3,-0.518,-1.669,2,2,0.4
2,-0.93,-1.05,2,2,0.4
1,-0.731,0.448,1,1,0.4
1,-1.145,0.993,1,1,0.4
0,0.735,1.136,0,0,0.4
3,0.529,-0.507,3,3,0.4
1,-0.443,0.191,1,1,0.4
2,-1.058,-0.75,2,2,0.4
3,0.029,-0.424,3,3,0.4
1,-0.397,1.497,1,1,0.4
3,1.093,-0.14,3,3,0.4
1,-0.409,1.142,1,1,0.4
3,1.234,-1.05,3,3,0.4
1,-0.522,0.632,1,1,0.4
1,0.298,0.287,0,0,0.4
0,0.615,0.484,0,0,0.4
1,-0.411,1.057,1,1,0.4
2,-0.114,-0.577,3,2,0.4
1,-0.293,0.424,1,1,0.4
3,0.771,-0.739,3,3,0.4
1,-0.189,0.356,1,1,0.4
1,-0.995,0.401,1,1,0.4
1,-1.305,1.497,1,1,0.4
3,1.691,-1.022,3,3,0.4
2,-0.727,-0.488,2,2,0.4
1,-0.909,0.838,1,1,0.4
1,-1.059,0.531,1,1,0.4
1,-0.799,0.363,1,1,0.4
3,1.031,-0.492,3,3,0.4
3,0.707,-0.644,3,3,0.4
1,-0.188,1.545,1,1,0.4
1,-0.868,0.965,1,1,0.4
3,0.801,-0.618,3,3,0.4
3,0.257,-0.079,3,3,0.4
1,-0.315,0.626,1,1,0.4
3,0.525,-0.167,3,3,0.4
3,0.698,-0.54,3,3,0.4
3,1.609,-1.279,3,3,0.4
1,-1.468,0.185,1,1,0.4
1,-1.032,-0.028,1,2,0.4
1,-1.022,0.567,1,1,0.4
3,0.331,-0.694,3,3,0.4
3,0.629,-1.162,3,3,0.4
3,0.067,-0.134,3,3,0.4
0,0.674,0.84,0,0,0.4
1,-0.28,1.308,1,1,0.4
3,1.04,-0.391,3,3,0.4
3,1.205,-0.725,3,3,0.4
1,-1.385,0.608,1,1,0.4
3,1.061,-0.813,3,3,0.4
0,0.992,0.328,0,0,0.4
1,-1.169,0.405,1,1,0.4
3,-0.086,-0.325,3,2,0.4
2,-0.968,-1.075,2,2,0.4
1,-0.378,0.566,1,1,0.4
3,0.224,-1.26,3,3,0.4
3,0.466,-0.281,3,3,0.4
3,1.106,-0.643,3,3,0.4
0,-0.246,0.692,1,1,0.4
1,-0.929,0.935,1,1,0.4
3,0.598,-0.76,3,3,0.4
1,0.16,1.424,1,0,0.4
2,-0.067,-0.428,3,2,0.4
1,-0.903,2.016,1,1,0.4
3,0.393,-0.027,3,3,0.4
3,0.502,-1.094,3,3,0.4
1,-1.211,0.619,1,1,0.4
3,1.278,-0.887,3,3,0.4
1,-1.122,0.239,1,1,0.4
3,0.429,-0.771,3,3,0.4
1,-0.583,0.101,1,1,0.4
2,-1.077,-1.008,2,2,0.4
0,0.684,0.53,0,0,0.4
3,1.402,-0.34,3,3,0.4
0,0.807,0.23,3,0,0.4
3,0.622,-0.762,3,3,0.4
1,-0.448,-0.089,1,2,0.4
3,1.141,-0.491,3,3,0.4
3,0.531,-0.767,3,3,0.4
0,1.268,1.16,0,0,0.4
1,-0.678,0.043,1,1,0.4
3,1.285,-0.945,3,3,0.4
2,-0.882,-0.387,2,2,0.4
3,0.831,-0.906,3,3,0.4
1,-0.339,0.539,1,1,0.4
3,0.304,-0.537,3,3,0.4
1,0.135,0.138,1,0,0.4
1,0.018,0.261,1,0,0.4
1,-0.954,0.832,1,1,0.4
3,0.208,-0.449,3,3,0.4
2,-0.558,-0.571,2,2,0.4
1,-0.791,1.85,1,1,0.4
3,0.856,-1.254,3,3,0.4
3,1.326,-0.917,3,3,0.4
1,-0.676,0.683,1,1,0.4
3,1.142,-0.648,3,3,0.4
1,-0.255,0.494,1,1,0.4
1,-0.302,0.816,1,1,0.4
1,0.024,0.807,1,0,0.4
3,1.406,-0.369,3,3,0.4
1,-0.865,0.572,1,1,0.4
1,-0.559,0.196,1,1,0.4
3,0.935,-0.679,3,3,0.4
0,0.663,1.541,0,0,0.4
3,0.943,-0.628,3,3,0.4
1,-1.017,0.728,1,1,0.4
1,-0.514,0.174,1,1,0.4
3,0.46,-0.667,3,3,0.4
3,1.183,-0.877,3,3,0.4
3,0.497,-1.343,3,3,0.4
1,-0.876,0.947,1,1,0.4
3,0.315,-0.891,3,3,0.4
1,-0.12,0.528,1,1,0.4
1,-0.942,0.858,1,1,0.4
3,1.191,-0.571,3,3,0.4
3,0.761,-0.798,3,3,0.4
1,-1.322,0.064,1,1,0.4
1,-1.486,0.787,1,1,0.4
3,1.179,-1.295,3,3,0.4
2,-1.231,-1.207,2,2,0.4
1,-1.127,0.217,1,1,0.4
3,0.987,-0.869,3,3,0.4
1,0.49,0.053,3,0,0.4
1,-0.897,0.447,1,1,0.4
1,-0.63,-0.351,2,2,0.4
1,-0.5,0.594,1,1,0.4
3,0.461,-1.073,3,3,0.4
3,0.362,-0.97,3,3,0.4
3,0.455,-0.096,3,3,0.4
1,-0.325,0.42,1,1,0.4
3,0.621,-0.269,3,3,0.4
1,-0.603,1.075,1,1,0.4
1,-0.852,0.23,1,1,0.4
3,0.236,-1.403,3,3,0.4
3,0.756,-0.514,3,3,0.4
1,-0.952,1.37,1,1,0.4
1,-0.954,0.753,1,1,0.4
2,-0.845,-1.322,2,2,0.4
0,1.593,1.275,0,0,0.4
1,-0.727,0.788,1,1,0.4
3,1.258,-0.727,3,3,0.4
3,1.125,-0.488,3,3,0.4
3,0.737,-0.87,3,3,0.4
1,-0.093,1.092,1,1,0.4
3,0.488,-0.701,3,3,0.4
3,0.262,-0.558,3,3,0.4
1,-1.274,1.288,1,1,0.4
