m,r1,r2,mrec_map,mrec_ml,N0
1,-0.712,1.177,1,1,0.55
2,-1.18,-0.801,2,2,0.55
3,1.221,-0.99,3,3,0.55
0,0.678,0.04,3,0,0.55
0,1.168,0.621,0,0,0.55
3,0.213,-1.099,3,3,0.55
1,-0.728,1.231,1,1,0.55
1,-0.874,0.456,1,1,0.55
1,-0.898,0.684,1,1,0.55
1,-0.985,1.007,1,1,0.55
1,-0.6,0.746,1,1,0.55
3,1.436,-1.248,3,3,0.55
1,-0.819,0.41,1,1,0.55
1,0.721,0.02,3,0,0.55
0,0.38,1.177,0,0,0.55
3,0.314,0.106,3,0,0.55
0,0.835,0.684,0,0,0.55
3,0.658,-0.495,3,3,0.55
3,0.585,-0.23,3,3,0.55
1,-0.84,1.036,1,1,0.55
1,-0.655,0.743,1,1,0.55
3,1.232,-0.236,3,3,0.55
3,0.609,-0.709,3,3,0.55
2,-1.233,-0.837,2,2,0.55
3,0.544,-1.228,3,3,0.55
1,0.549,0.809,0,0,0.55
2,-1.213,0.001,1,1,0.55
3,1.185,-1.727,3,3,0.55
3,1.74,-1.169,3,3,0.55
1,-0.126,0.178,1,1,0.55
3,0.473,-0.359,3,3,0.55
3,1.06,-1.14,3,3,0.55
3,0.45,-1.611,3,3,0.55
1,-0.329,1.218,1,1,0.55
3,-0.162,-1.16,3,2,0.55
3,1.184,-0.293,3,3,0.55
3,1.347,-0.275,3,3,0.55
1,-0.826,1.019,1,1,0.55
3,0.204,-0.927,3,3,0.55
1,-0.353,0.025,1,1,0.55
1,-1.065,0.492,1,1,0.55
0,1.139,0.421,0,0,0.55
1,-1.242,1.807,1,1,0.55
3,0.37,-0.31,3,3,0.55
3,1.381,0.229,3,0,0.55
2,-0.468,-0.652,2,2,0.55
1,-0.408,0.699,1,1,0.55
3,0.03,-0.669,3,3,0.55
2,-1.049,-1.013,2,2,0.55
1,-0.822,0.66,1,1,0.55
1,-0.395,-0.151,1,2,0.55
1,-1.01,0.809,1,1,0.55
3,0.245,-1.983,3,3,0.55
2,-1.277,-0.553,2,2,0.55
2,-0.18,-0.62,3,2,0.55
1,-0.929,1.368,1,1,0.55
3,-0.211,-1.08,3,2,0.55
2,-0.662,-1.21,2,2,0.55
1,-0.373,1.688,1,1,0.55
2,-1.395,-1.184,2,2,0.55
2,-1.129,-1.029,2,2,0.55
1,-0.242,0.363,1,1,0.55
3,0.65,-1.592,3,3,0.55
1,0.027,0.725,1,0,0.55
1,-1.191,1.565,1,1,0.55
1,-0.073,0.144,1,1,0.55
0,0.593,0.192,3,0,0.55
3,0.405,-1.256,3,3,0.55
3,0.492,-0.516,3,3,0.55
3,-0.103,-0.97,3,2,0.55
1,-1.335,0.539,1,1,0.55
3,0.976,-1.223,3,3,0.55
1,-0.127,1.078,1,1,0.55
3,0.725,-1.363,3,3,0.55
1,-1.13,0.816,1,1,0.55
3,0.324,0.128,3,0,0.55
3,0.401,-0.896,3,3,0.55
2,-0.685,-0.199,1,2,0.55
1,-0.873,0.219,1,1,0.55
1,-2.18,1.246,1,1,0.55
1,-0.945,0.159,1,1,0.55
3,0.893,-1.498,3,3,0.55
3,-0.082,-0.925,3,2,0.55
1,-1.093,0.669,1,1,0.55
2,-0.854,-1.085,2,2,0.55
3,0.111,-0.697,3,3,0.55
0,0.277,1.334,1,0,0.55
1,-1.026,0.645,1,1,0.55
3,0.814,-0.409,3,3,0.55
0,1.151,0.126,3,0,0.55
3,1.509,-1.293,3,3,0.55
3,1.008,-1.209,3,3,0.55
2,-0.936,-1.945,2,2,0.55
3,0.515,-0.438,3,3,0.55
3,0.955,-0.704,3,3,0.55
1,-1.609,0.849,1,1,0.55
3,0.442,-1.223,3,3,0.55
2,-0.941,-1.155,2,2,0.55
0,0.639,0.458,0,0,0.55
1,-0.711,-0.381,2,2,0.55
3,0.122,-0.941,3,3,0.55
1,-0.554,0.882,1,1,0.55
1,-0.094,0.996,1,1,0.55
1,-0.48,0.197,1,1,0.55
1,-1.785,-0.774,2,2,0.55
1,-1.015,0.197,1,1,0.55
2,-0.685,-1.255,2,2,0.55
3,0.954,-0.769,3,3,0.55
1,-0.233,0.671,1,1,0.55
0,0.002,0.548,1,0,0.55
1,-2.036,0.937,1,1,0.55
2,-0.574,-1.611,2,2,0.55
3,1.39,0.375,0,0,0.55
3,0.623,-1.849,3,3,0.55
3,1.26,-0.906,3,3,0.55
0,1.276,0.958,0,0,0.55
3,0.369,-1.246,3,3,0.55
1,-0.759,0.883,1,1,0.55
3,1.211,-1.218,3,3,0.55
1,-1.03,0.351,1,1,0.55
3,0.212,-0.62,3,3,0.55
1,-0.352,0.754,1,1,0.55
1,0.214,1.304,1,0,0.55
3,1.41,-0.59,3,3,0.55
2,-0.943,-0.873,2,2,0.55
1,-0.913,0.31,1,1,0.55
2,-0.77,-1.025,2,2,0.55
1,-0.675,1.638,1,1,0.55
3,0.951,-0.46,3,3,0.55
1,-0.906,0.86,1,1,0.55
3,1.166,0.075,3,0,0.55
3,0.621,-1.527,3,3,0.55
1,-0.775,0.225,1,1,0.55
2,-0.862,-1.544,2,2,0.55
0,0.856,0.39,0,0,0.55
2,-1.088,-1.474,2,2,0.55
3,1.275,-1.056,3,3,0.55
3,1.183,-1.417,3,3,0.55
0,0.592,1.378,0,0,0.55
3,0.137,-0.838,3,3,0.55
3,-0.198,-0.677,3,2,0.55
1,-0.417,1.011,1,1,0.55
2,-0.29,-1.485,2,2,0.55
2,-1.138,-0.928,2,2,0.55
1,-1.758,0.219,1,1,0.55
2,-0.627,-0.994,2,2,0.55
2,-0.919,0.147,1,1,0.55
1,-0.466,1.431,1,1,0.55
1,0.341,0.43,1,0,0.55
1,-0.746,1.294,1,1,0.55
3,1.673,-1.099,3,3,0.55
0,0.545,0.371,0,0,0.55
3,0.89,-1.005,3,3,0.55
1,-1.086,0.528,1,1,0.55
1,-0.404,0.199,1,1,0.55
1,-0.905,0.631,1,1,0.55
3,1.399,-1.288,3,3,0.55
3,1.434,0.646,0,0,0.55
3,0.705,-1.053,3,3,0.55
1,-0.94,1.077,1,1,0.55
3,-0.263,-1.352,2,2,0.55
1,-0.281,-0.263,2,2,0.55
1,-1.168,0.096,1,1,0.55
3,0.925,-1.718,3,3,0.55
1,0.205,0.19,3,0,0.55
3,1.038,-0.574,3,3,0.55
1,-0.192,0.493,1,1,0.55
2,-1.162,-0.301,2,2,0.55
1,-0.267,0.9,1,1,0.55
1,-0.215,0.952,1,1,0.55
3,-0.454,-1.403,2,2,0.55
1,-0.752,0.746,1,1,0.55
3,0.784,-0.874,3,3,0.55
1,-0.361,0.481,1,1,0.55
3,1.838,-0.466,3,3,0.55
1,-0.999,0.511,1,1,0.55
1,0.08,0.02,3,0,0.55
1,-0.952,0.398,1,1,0.55
3,1.278,-1.108,3,3,0.55
1,-0.321,0.123,1,1,0.55
2,-1.187,-0.796,2,2,0.55
3,0.551,-0.53,3,3,0.55
0,1.242,0.637,0,0,0.55
3,0.609,-1.293,3,3,0.55
1,-0.061,-0.061,3,2,0.55
3,0.877,-0.352,3,3,0.55
1,-0.728,0.972,1,1,0.55
1,0.514,0.058,3,0,0.55
3,-0.056,-1.436,3,2,0.55
0,-0.005,0.479,1,1,0.55
2,-0.406,-0.39,2,2,0.55
2,-1.548,-1.708,2,2,0.55
1,-1.251,0.072,1,1,0.55
3,0.43,-1.825,3,3,0.55
2,0.027,-0.529,3,3,0.55
3,0.715,-0.813,3,3,0.55
1,-0.7,0.683,1,1,0.55
2,-0.081,-1.158,3,2,0.55
2,-0.401,-1.208,2,2,0.55
1,-0.75,1.266,1,1,0.55
3,1.037,-0.265,3,3,0.55
3,0.404,-0.007,3,3,0.55
1,-1.21,0.031,1,1,0.55
3,0.651,-0.789,3,3,0.55
1,-1.129,1.949,1,1,0.55
1,-1.03,1.328,1,1,0.55
1,-1.61,1.313,1,1,0.55
3,0.94,-1.194,3,3,0.55
3,0.762,-0.997,3,3,0.55
0,0.348,0.819,1,0,0.55
1,-0.5,1.228,1,1,0.55
1,-2.258,0.929,1,1,0.55
1,-1.336,1.061,1,1,0.55
1,-1.51,0.304,1,1,0.55
1,-1.326,-0.106,1,2,0.55
1,-0.769,1.311,1,1,0.55
3,1.594,-1.363,3,3,0.55
3,0.285,-1.01,3,3,0.55
2,-0.122,-0.071,1,2,0.55
3,0.292,-0.738,3,3,0.55
2,-0.435,-1.06,2,2,0.55
2,-0.841,-1.01,2,2,0.55
2,-1.104,-0.516,2,2,0.55
1,-0.876,0.299,1,1,0.55
3,1.457,-0.697,3,3,0.55
2,-0.799,-0.501,2,2,0.55
1,-0.696,0.823,1,1,0.55
1,-0.414,0.357,1,1,0.55
1,-0.817,0.584,1,1,0.55
3,1.218,-1.169,3,3,0.55
3,1.495,-0.896,3,3,0.55
1,0.121,0.05,3,0,0.55
2,-0.098,-1.334,3,2,0.55
1,-1.447,0.884,1,1,0.55
1,-0.739,0.25,1,1,0.55
1,0.041,0.97,1,0,0.55
3,0.75,-0.907,3,3,0.55
2,-0.754,-0.545,2,2,0.55
3,0.349,-0.151,3,3,0.55
1,-0.136,0.854,1,1,0.55
1,-1.219,0.634,1,1,0.55
1,0.09,1.672,1,0,0.55
3,-0.64,-0.276,2,2,0.55
1,-0.287,1.369,1,1,0.55
1,-1.952,0.668,1,1,0.55
2,-1.262,-0.753,2,2,0.55
2,-0.159,-1.498,3,2,0.55
3,0.84,-1.586,3,3,0.55
3,-0.188,-1.525,3,2,0.55
3,-0.269,-0.596,2,2,0.55
3,0.883,-1.327,3,3,0.55
1,-1.416,0.775,1,1,0.55
3,1.172,-1.453,3,3,0.55
1,-0.48,0.629,1,1,0.55
1,-1.246,0.008,1,1,0.55
3,0.539,-0.92,3,3,0.55
1,-0.506,-0.024,1,2,0.55
1,-0.716,0.821,1,1,0.55
3,0.109,0.077,3,0,0.55
1,-0.851,1.041,1,1,0.55
3,0.711,-1.181,3,3,0.55
1,-0.807,0.865,1,1,0.55
1,-0.47,0.835,1,1,0.55
1,-0.838,1.515,1,1,0.55
0,0.781,-0.154,3,3,0.55
3,1.144,-0.619,3,3,0.55
1,0.234,0.783,1,0,0.55
2,-0.46,-0.609,2,2,0.55
3,0.632,-0.635,3,3,0.55
1,-1.384,0.822,1,1,0.55
0,0.969,1.197,0,0,0.55
1,-0.859,1.572,1,1,0.55
3,0.947,-0.817,3,3,0.55
3,0.557,-0.102,3,3,0.55
2,-0.607,-0.671,2,2,0.55
3,0.282,-0.76,3,3,0.55
3,0.712,-0.108,3,3,0.55
1,-0.815,0.73,1,1,0.55
2,-1.614,-0.754,2,2,0.55
1,-1.29,0.18,1,1,0.55
1,-2.147,0.282,1,1,0.55
3,0.695,-0.455,3,3,0.55
3,0.186,-0.5,3,3,0.55
3,0.136,-0.033,3,3,0.55
1,0.288,0.616,1,0,0.55
1,-0.842,0.596,1,1,0.55
3,0.699,-0.419,3,3,0.55
3,0.2,-0.168,3,3,0.55
0,0.019,0.431,1,0,0.55
1,-1.335,0.903,1,1,0.55
1,-2.04,1.886,1,1,0.55
2,-1.044,0.326,1,1,0.55
3,0.905,-0.481,3,3,0.55
3,0.31,-0.971,3,3,0.55
1,-0.973,0.933,1,1,0.55
1,-1.018,0.79,1,1,0.55
1,-0.714,0.117,1,1,0.55
1,-0.894,1.379,1,1,0.55
3,0.584,-2.309,3,3,0.55
3,0.882,-0.518,3,3,0.55
3,1.418,-1.123,3,3,0.55
1,-1.147,0.99,1,1,0.55
1,-0.542,0.315,1,1,0.55
1,-0.373,0.106,1,1,0.55
1,-0.633,-0.346,2,2,0.55
3,1.306,-0.35,3,3,0.55
3,0.345,-0.736,3,3,0.55
3,0.848,-1.361,3,3,0.55
1,0.095,0.833,1,0,0.55
3,0.469,-0.054,3,3,0.55
3,1.633,-1.331,3,3,0.55
1,0.002,0.327,1,0,0.55
3,0.764,-0.278,3,3,0.55
3,0.425,-1.049,3,3,0.55
3,1.292,-1.636,3,3,0.55
3,0.383,-0.336,3,3,0.55
3,1.162,-0.504,3,3,0.55
1,-0.642,-0.153,1,2,0.55
3,-0.284,-0.867,2,2,0.55
3,0.592,-0.697,3,3,0.55
0,0.36,0.975,0,0,0.55
1,-0.214,0.491,1,1,0.55
3,0.345,-0.679,3,3,0.55
1,-1.544,0.872,1,1,0.55
1,-0.406,1.077,1,1,0.55
1,-0.857,0.29,1,1,0.55
2,-1.727,-1.486,2,2,0.55
3,1.562,-1.232,3,3,0.55
1,-1.278,0.817,1,1,0.55
3,0.769,0.12,3,0,0.55
1,-0.922,0.449,1,1,0.55
3,0.823,-0,3,3,0.55
3,1.141,-0.203,3,3,0.55
1,-0.723,0.229,1,1,0.55
3,0.324,-0.386,3,3,0.55
1,-0.641,-0.657,2,2,0.55
1,-0.015,0.813,1,1,0.55
3,1.655,-0.801,3,3,0.55
3,1.035,-1.935,3,3,0.55
1,-0.901,0.292,1,1,0.55
0,-0.007,0.022,1,1,0.55
3,0.738,-1.085,3,3,0.55
1,-0.217,0.596,1,1,0.55
1,0.092,1.087,1,0,0.55
3,0.917,-0.281,3,3,0.55
2,-0.577,-0.994,2,2,0.55
2,-0.189,0.224,1,1,0.55
0,1.509,-0.231,3,3,0.55
1,0.151,0.985,1,0,0.55
1,-0.584,1.347,1,1,0.55
1,-1.382,1.433,1,1,0.55
1,-0.861,0.598,1,1,0.55
2,0.248,-0.335,3,3,0.55
0,1.548,0.732,0,0,0.55
0,1.106,0.51,0,0,0.55
3,1.075,-0.892,3,3,0.55
1,-1.24,0.885,1,1,0.55
3,0.64,-1.022,3,3,0.55
3,0.593,-0.93,3,3,0.55
0,1.116,-0.182,3,3,0.55
1,-1.618,0.096,1,1,0.55
1,-0.86,1.977,1,1,0.55
1,-0.198,0.494,1,1,0.55
3,-0.145,-0.508,3,2,0.55
0,1.072,0.803,0,0,0.55
3,1.069,-0.66,3,3,0.55
3,0.632,-0.709,3,3,0.55
3,0.315,-1.091,3,3,0.55
3,0.493,-0.619,3,3,0.55
0,1.086,0.635,0,0,0.55
1,-2.193,0.727,1,1,0.55
3,0.339,-2.059,3,3,0.55
3,-0.185,-1.694,3,2,0.55
3,1.071,-1.288,3,3,0.55
1,0.896,0.617,0,0,0.55
3,0.542,-0.487,3,3,0.55
1,-0.344,1.2,1,1,0.55
1,-1.231,0.968,1,1,0.55
1,-0.79,0.583,1,1,0.55
1,-0.58,0.46,1,1,0.55
3,1.502,-0.236,3,3,0.55
1,-1.008,0.716,1,1,0.55
1,-0.689,0.67,1,1,0.55
0,0.295,0.965,1,0,0.55
0,0.501,0.489,0,0,0.55
3,1.062,-0.717,3,3,0.55
1,-0.375,0.429,1,1,0.55
3,0.549,-0.596,3,3,0.55
1,-0.931,1.033,1,1,0.55
1,-0.772,0.373,1,1,0.55
2,0.505,-0.362,3,3,0.55
1,-0.531,1.34,1,1,0.55
1,-0.108,1.187,1,1,0.55
3,1,-0.636,3,3,0.55
1,-2.197,1.084,1,1,0.55
3,1.167,-0.812,3,3,0.55
1,-1.13,1.034,1,1,0.55
2,-1.337,-1.201,2,2,0.55
3,1.234,-0.548,3,3,0.55
1,-0.358,0.737,1,1,0.55
1,-1.745,1.208,1,1,0.55
3,1.39,-0.735,3,3,0.55
1,-0.584,1.01,1,1,0.55
2,-1.528,-0.791,2,2,0.55
1,-1.392,0.496,1,1,0.55
1,0.312,0.624,1,0,0.55
3,0.51,0.357,0,0,0.55
3,0.827,-0.599,3,3,0.55
3,0.189,-1.555,3,3,0.55
1,-1.023,0.651,1,1,0.55
3,1.033,0.164,3,0,0.55
2,0.153,-0.655,3,3,0.55
3,-0.211,-0.732,3,2,0.55
2,0.645,-0.918,3,3,0.55
2,-1.136,-0.116,1,2,0.55
3,-0.277,-0.626,2,2,0.55
1,-1.027,0.445,1,1,0.55
1,-0.24,0.499,1,1,0.55
1,-0.573,0.454,1,1,0.55
3,1.164,-1.581,3,3,0.55
1,-0.333,0.087,1,1,0.55
2,-0.508,-0.729,2,2,0.55
2,-1.429,0.519,1,1,0.55
3,0.373,-0.243,3,3,0.55
0,-0.087,0.559,1,1,0.55
2,-0.808,-1.062,2,2,0.55
1,-0.054,0.352,1,1,0.55
1,-0.135,0.108,1,1,0.55
2,-0.509,-1.356,2,2,0.55
3,0.196,-0.624,3,3,0.55
2,-1.201,-0.101,1,2,0.55
1,-0.517,1.37,1,1,0.55
3,0.833,-0.596,3,3,0.55
1,-1.061,0.452,1,1,0.55
1,-0.895,0.773,1,1,0.55
1,-0.397,0.642,1,1,0.55
3,-0.376,-1.725,2,2,0.55
3,0.58,-0.785,3,3,0.55
3,0.816,-1.249,3,3,0.55
1,-0.871,1.47,1,1,0.55
2,-0.232,-0.56,2,2,0.55
2,-1.344,-1.885,2,2,0.55
1,-1.044,1.044,1,1,0.55
3,0.015,-1.217,3,3,0.55
1,-0.045,1.524,1,1,0.55
1,-0.996,0.742,1,1,0.55
1,-1.212,0.305,1,1,0.55
2,-0.419,-0.84,2,2,0.55
3,0.477,-0.666,3,3,0.55
1,-1.629,0.822,1,1,0.55
3,0.514,-0.087,3,3,0.55
1,0.18,1.155,1,0,0.55
0,1.414,-0.272,3,3,0.55
1,-0.85,1.398,1,1,0.55
3,1.202,-0.449,3,3,0.55
3,1.064,-0.426,3,3,0.55
1,-0.212,1.208,1,1,0.55
2,-0.016,-1.357,3,2,0.55
1,-0.892,0.156,1,1,0.55
1,-1.038,1.08,1,1,0.55
1,-1.481,0.541,1,1,0.55
1,-0.752,0.388,1,1,0.55
3,0.385,-0.653,3,3,0.55
1,-1.354,-0.448,2,2,0.55
2,0.225,-0.104,3,3,0.55
3,1.017,0.357,0,0,0.55
1,-0.756,0.85,1,1,0.55
2,-1.382,-1.577,2,2,0.55
2,-0.721,-1.446,2,2,0.55
1,-0.351,1.668,1,1,0.55
3,0.688,-1.253,3,3,0.55
1,-1.028,0.355,1,1,0.55
1,-0.993,0.695,1,1,0.55
1,0.456,-0.418,3,3,0.55
3,1.687,-1.869,3,3,0.55
2,-1.102,-0.038,1,2,0.55
3,0.75,-1.713,3,3,0.55
1,-1.007,0.919,1,1,0.55
1,-0.497,0.595,1,1,0.55
1,-0.839,1.104,1,1,0.55
3,1.535,-0.319,3,3,0.55
1,-0.273,1.335,1,1,0.55
1,0.088,1.177,1,0,0.55
1,-1.077,1.248,1,1,0.55
0,1.229,1.166,0,0,0.55
2,-0.688,-0.143,1,2,0.55
1,-0.836,0.687,1,1,0.55
3,1.185,-0.297,3,3,0.55
2,-0.54,-0.397,2,2,0.55
0,1.061,0.897,0,0,0.55
2,-0.235,-0.137,1,2,0.55
3,0.918,-0.642,3,3,0.55
3,0.477,-0.122,3,3,0.55
1,-0.074,1.396,1,1,0.55
3,0.634,-0.689,3,3,0.55
3,0.01,-0.43,3,3,0.55
3,1.073,-0.575,3,3,0.55
1,-0.496,0.474,1,1,0.55
1,-1.351,0.601,1,1,0.55
3,0.578,-0.851,3,3,0.55
2,-1.665,0.039,1,1,0.55
1,-0.837,1.013,1,1,0.55
1,-0.411,0.614,1,1,0.55
2,-0.636,0.402,1,1,0.55
3,0.848,-0.533,3,3,0.55
2,-0.465,0.016,1,1,0.55
3,1.729,0.196,3,0,0.55
1,-0.373,0.934,1,1,0.55
3,1.885,-0.574,3,3,0.55
3,-0.012,-1.501,3,2,0.55
1,-0.108,0.689,1,1,0.55
3,-0.423,-0.634,2,2,0.55
3,0.438,-0.623,3,3,0.55
3,0.782,-1.673,3,3,0.55
1,0.02,1.087,1,0,0.55
1,-1.154,0.342,1,1,0.55
0,0.302,0.393,1,0,0.55
1,-1.661,-0.623,2,2,0.55
1,-0.859,1.655,1,1,0.55
1,-1.113,1.968,1,1,0.55
3,0.858,-1.497,3,3,0.55
1,-0.045,0.03,1,1,0.55
3,1.149,-1.545,3,3,0.55
3,0.782,0.245,3,0,0.55
2,-0.997,-0.877,2,2,0.55
3,0.54,-1.337,3,3,0.55
1,-0.367,0.505,1,1,0.55
1,-1.141,0.738,1,1,0.55
3,1.664,-0.392,3,3,0.55
3,-0.379,-0.831,2,2,0.55
1,-1.449,1.243,1,1,0.55
1,-0.795,0.704,1,1,0.55
3,0.75,0.089,3,0,0.55
2,0.394,-0.283,3,3,0.55
1,-0.521,0.22,1,1,0.55
3,1.029,-0.76,3,3,0.55
3,1.823,-0.47,3,3,0.55
2,-1.673,-1.477,2,2,0.55
1,-1.616,1.067,1,1,0.55
1,-1.473,0.712,1,1,0.55
1,0.056,0.444,1,0,0.55
2,-0.07,-2.171,3,2,0.55
1,-0.545,0.743,1,1,0.55
2,-0.634,-0.019,1,2,0.55
3,1.187,-1.621,3,3,0.55
3,1.07,-0.789,3,3,0.55
1,-0.325,1.089,1,1,0.55
1,-0.702,0.667,1,1,0.55
1,-1.241,0.33,1,1,0.55
1,-1.223,0.516,1,1,0.55
3,0.518,0.199,3,0,0.55
3,0.491,-0.552,3,3,0.55
3,0.915,-0.134,3,3,0.55
1,-0.875,-0.06,1,2,0.55
1,-0.8,1.137,1,1,0.55
3,1.084,0.289,3,0,0.55
1,-0.057,0.538,1,1,0.55
2,0.198,-0.56,3,3,0.55
3,0.802,-0.004,3,3,0.55
3,0.915,-1.609,3,3,0.55
2,-0.566,-0.695,2,2,0.55
3,1.455,-1.812,3,3,0.55
1,-0.697,1.072,1,1,0.55
1,-0.097,0.864,1,1,0.55
1,-0.877,0.929,1,1,0.55
1,-0.984,0.094,1,1,0.55
2,-1.322,-1.56,2,2,0.55
1,-0.994,1.354,1,1,0.55
0,1.261,1.126,0,0,0.55
3,0.608,-1.139,3,3,0.55
3,0.742,-0.117,3,3,0.55
1,-0.571,1.623,1,1,0.55
3,1.092,-0.153,3,3,0.55
2,-0.787,-1.366,2,2,0.55
1,-0.804,2.436,1,1,0.55
1,-0.637,0.858,1,1,0.55
3,1.155,0.152,3,0,0.55
2,-1.135,-0.735,2,2,0.55
2,-0.229,-1.621,2,2,0.55
3,-0.333,-1.151,2,2,0.55
0,0.818,0.991,0,0,0.55
0,0.432,0.153,3,0,0.55
2,-0.096,-1.177,3,2,0.55
3,0.788,-0.883,3,3,0.55
3,1.696,-0.939,3,3,0.55
1,-1.731,1.425,1,1,0.55
3,0.9,-1.53,3,3,0.55
3,1.323,-0.051,3,3,0.55
1,-0.478,0.714,1,1,0.55
3,1.157,-0.086,3,3,0.55
3,0.02,-1.376,3,3,0.55
1,-0.273,0.872,1,1,0.55
1,-0.517,1.019,1,1,0.55
0,0.794,0.931,0,0,0.55
3,0.956,-1.831,3,3,0.55
3,-0.031,-0.214,3,2,0.55
1,0.328,1.021,1,0,0.55
1,-0.776,0.13,1,1,0.55
3,0.811,-0.853,3,3,0.55
3,1.156,-0.528,3,3,0.55
3,0.185,-0.652,3,3,0.55
1,-0.278,1.269,1,1,0.55
3,0.906,0.348,3,0,0.55
3,1.291,-1.333,3,3,0.55
3,0.803,-0.502,3,3,0.55
3,1.554,-0.744,3,3,0.55
2,-1.126,-0.152,1,2,0.55
1,-0.407,0.636,1,1,0.55
3,0.716,-0.7,3,3,0.55
3,0.508,-1.261,3,3,0.55
3,1.04,-0.042,3,3,0.55
3,0.899,-1.157,3,3,0.55
3,1.294,-0.558,3,3,0.55
1,-0.02,1.34,1,1,0.55
2,0.653,-1.172,3,3,0.55
3,-0.147,0.077,1,1,0.55
3,0.516,-0.611,3,3,0.55
3,0.872,-1.017,3,3,0.55
3,0.475,0.141,3,0,0.55
1,-0.115,1.425,1,1,0.55
3,0.852,-0.075,3,3,0.55
0,-0.55,1.008,1,1,0.55
1,-0.514,0.013,1,1,0.55
1,-0.474,0.706,1,1,0.55
1,-0.062,1.268,1,1,0.55
1,-0.537,0.482,1,1,0.55
3,1.734,-1.071,3,3,0.55
3,0.322,0.014,3,0,0.55
3,0.888,-0.897,3,3,0.55
3,0.653,-1.35,3,3,0.55
3,-0.668,-0.962,2,2,0.55
3,0.48,-1.348,3,3,0.55
3,0.232,-0.585,3,3,0.55
3,0.399,-0.046,3,3,0.55
3,1.475,-0.961,3,3,0.55
2,-0.366,-0.932,2,2,0.55
3,0.252,-1.118,3,3,0.55
3,-0.284,-0.055,1,2,0.55
3,1.433,-1.656,3,3,0.55
0,0.516,-0.078,3,3,0.55
3,0.351,-0.309,3,3,0.55
3,1.509,-0.306,3,3,0.55
3,0.284,-0.402,3,3,0.55
1,-0.089,0.885,1,1,0.55
3,-0.042,-1.016,3,2,0.55
1,-0.533,0.817,1,1,0.55
1,-2.195,0.362,1,1,0.55
2,-0.587,0.425,1,1,0.55
1,-1.104,0.406,1,1,0.55
2,-0.416,-0.557,2,2,0.55
1,-0.339,0.811,1,1,0.55
1,-0.396,0.486,1,1,0.55
1,-0.971,1.747,1,1,0.55
3,0.775,-0.402,3,3,0.55
1,-0.761,0.262,1,1,0.55
3,-0.339,-1.617,2,2,0.55
2,-0.402,-0.887,2,2,0.55
1,-1.709,0.614,1,1,0.55
1,-0.823,0.995,1,1,0.55
3,0.443,-0.87,3,3,0.55
3,0.737,-0.55,3,3,0.55
1,-1.092,0.293,1,1,0.55
1,-1.798,0.832,1,1,0.55
