m,r1,r2,mrec_map,mrec_ml,N0
3,-0.492,-1.123,2,2,0.6
3,0.897,-0.952,3,3,0.6
1,-0.705,0.454,1,1,0.6
1,-1.701,0.351,1,1,0.6
3,0.603,-0.491,3,3,0.6
1,-1.391,0.643,1,1,0.6
3,-0.114,-1.348,3,2,0.6
3,0.863,-1.373,3,3,0.6
0,0.665,1.683,0,0,0.6
1,-0.752,0.454,1,1,0.6
1,-0.049,1.018,1,1,0.6
1,-0.726,1.008,1,1,0.6
1,-0.356,0.543,1,1,0.6
2,-1.018,-0.744,2,2,0.6
1,-0.708,0.619,1,1,0.6
3,1.26,0.576,0,0,0.6
1,-0.657,1.36,1,1,0.6
1,-0.48,0.974,1,1,0.6
3,0.311,-1.809,3,3,0.6
1,-0.888,0.272,1,1,0.6
1,-1.498,0.592,1,1,0.6
3,1.026,-0.464,3,3,0.6
1,-0.745,0.692,1,1,0.6
2,-0.121,0.079,1,1,0.6
2,-0.402,-0.783,2,2,0.6
3,1.312,-0.246,3,3,0.6
3,0.103,-1.559,3,3,0.6
0,0.6,-0.605,3,3,0.6
3,1.104,-1.374,3,3,0.6
1,0.126,0.316,1,0,0.6
2,-0.779,-0.609,2,2,0.6
1,-0.595,1.048,1,1,0.6
1,-1.534,0.638,1,1,0.6
1,-1.452,-0.16,1,2,0.6
3,1.874,-0.978,3,3,0.6
1,-1.008,-0.067,1,2,0.6
1,-1.392,0.968,1,1,0.6
1,-0.95,0.367,1,1,0.6
2,-0.622,0.095,1,1,0.6
1,-1.271,0.636,1,1,0.6
3,0.007,-0.906,3,3,0.6
1,-1.148,0.485,1,1,0.6
1,-0.637,1.016,1,1,0.6
1,-0.918,0.592,1,1,0.6
3,0.759,-0.025,3,3,0.6
3,1.139,-0.603,3,3,0.6
3,1.283,-1.467,3,3,0.6
3,0.929,-0.764,3,3,0.6
3,-0.502,-1.193,2,2,0.6
3,0.643,0.056,3,0,0.6
3,0.718,-0.371,3,3,0.6
1,-1.208,0.79,1,1,0.6
1,-0.328,1.259,1,1,0.6
2,-0.874,-0.88,2,2,0.6
3,0.1,-0.991,3,3,0.6
1,0.464,1.274,0,0,0.6
3,0.637,-1.141,3,3,0.6
2,-0.956,-0.95,2,2,0.6
2,-0.372,-1.101,2,2,0.6
1,-0.451,-0.436,2,2,0.6
3,0.616,-0.234,3,3,0.6
3,-0.068,0.477,1,1,0.6
3,0.172,-0.504,3,3,0.6
1,0.153,0.408,1,0,0.6
2,-1.397,-0.497,2,2,0.6
3,0.263,-0.379,3,3,0.6
3,1.182,-1.584,3,3,0.6
3,0.841,-0.146,3,3,0.6
3,0.255,-0.611,3,3,0.6
3,1.068,-1.351,3,3,0.6
3,0.34,-0.287,3,3,0.6
1,-0.694,0.793,1,1,0.6
3,0.695,0.109,3,0,0.6
1,-1.131,0.69,1,1,0.6
1,-0.281,0.676,1,1,0.6
3,1.29,0.422,0,0,0.6
2,-0.837,-1.388,2,2,0.6
3,0.93,-1.337,3,3,0.6
1,-0.555,0.138,1,1,0.6
1,-0.447,1.042,1,1,0.6
1,-0.084,1.31,1,1,0.6
1,-1.089,0.295,1,1,0.6
3,0.192,-0.699,3,3,0.6
1,-0.417,-0.051,1,2,0.6
3,0.756,-0.665,3,3,0.6
0,-0.1,0.776,1,1,0.6
3,-0.313,-0.982,2,2,0.6
1,-0.741,1.526,1,1,0.6
0,0.74,0.035,3,0,0.6
2,-0.635,-0.059,1,2,0.6
1,-1.316,2.132,1,1,0.6
3,1.114,-0.673,3,3,0.6
1,-0.088,0.661,1,1,0.6
2,-0.997,-0.744,2,2,0.6
3,1.251,-0.667,3,3,0.6
1,-1.609,0.817,1,1,0.6
3,0.681,-1.1,3,3,0.6
3,0.111,-0.082,3,3,0.6
1,0.048,0.927,1,0,0.6
0,0.678,0.007,3,0,0.6
1,-0.785,0.753,1,1,0.6
2,-0.718,-0.24,2,2,0.6
1,-1.571,0.503,1,1,0.6
3,1.319,-0.329,3,3,0.6
1,-0.917,0.803,1,1,0.6
1,-0.447,-0.019,1,2,0.6
1,-0.819,0.183,1,1,0.6
3,0.803,-0.664,3,3,0.6
1,-1.097,2.13,1,1,0.6
3,0.917,-1.098,3,3,0.6
1,-0.745,1.073,1,1,0.6
1,-1.366,1.511,1,1,0.6
1,-0.153,1.282,1,1,0.6
2,-0.476,-0.572,2,2,0.6
3,0.281,0.311,1,0,0.6
0,-0.119,0.109,1,1,0.6
1,-0.308,1.842,1,1,0.6
1,-1.135,0.502,1,1,0.6
3,0.053,-0.924,3,3,0.6
1,-1.538,1.369,1,1,0.6
0,0.725,0.236,3,0,0.6
1,-1.432,1.163,1,1,0.6
2,-1.585,-0.988,2,2,0.6
3,1.222,-0.687,3,3,0.6
3,0.427,-1.349,3,3,0.6
1,-0.146,0.433,1,1,0.6
3,1.849,-0.308,3,3,0.6
3,0.643,-1.387,3,3,0.6
1,-1.871,0.866,1,1,0.6
3,0.867,-0.976,3,3,0.6
3,-0.367,-1.569,2,2,0.6
3,0.436,0.081,3,0,0.6
3,0.384,-1.382,3,3,0.6
3,0.582,-0.48,3,3,0.6
1,0.074,0.854,1,0,0.6
2,-1.48,-0.414,2,2,0.6
1,-0.702,0.51,1,1,0.6
3,0.863,-0.811,3,3,0.6
3,0.847,-0.998,3,3,0.6
3,0.031,0.1,1,0,0.6
1,-0.578,2.698,1,1,0.6
2,-1.161,-1.583,2,2,0.6
1,-0.781,0.19,1,1,0.6
0,0.111,0.216,1,0,0.6
1,-0.038,0.495,1,1,0.6
3,0.039,0.278,1,0,0.6
3,0.741,-0.284,3,3,0.6
0,0.84,1.439,0,0,0.6
1,-0.916,-0.56,2,2,0.6
1,-1.016,1.236,1,1,0.6
1,-0.706,0.089,1,1,0.6
1,-0.327,1.854,1,1,0.6
3,-0.128,-0.938,3,2,0.6
1,0.212,0.791,1,0,0.6
3,1.216,-0.145,3,3,0.6
1,-0.486,0.743,1,1,0.6
2,-1.068,-1.12,2,2,0.6
3,0.22,0.049,3,0,0.6
1,-0.501,0.529,1,1,0.6
3,0.426,-0.486,3,3,0.6
3,1.144,0.054,3,0,0.6
1,-0.323,2.052,1,1,0.6
1,-0.962,0.085,1,1,0.6
1,-0.039,1.078,1,1,0.6
1,0.1,0.326,1,0,0.6
1,-0.799,0.458,1,1,0.6
3,0.6,-0.298,3,3,0.6
1,-0.292,0.502,1,1,0.6
1,-0.853,1.123,1,1,0.6
3,0.703,-1.63,3,3,0.6
1,0.213,0.831,1,0,0.6
3,0.413,0.017,3,0,0.6
2,-0.411,0.564,1,1,0.6
1,-0.263,1.607,1,1,0.6
3,1.409,-0.877,3,3,0.6
3,0.901,-0.832,3,3,0.6
1,-1.264,0.147,1,1,0.6
3,-0.193,-0.113,1,2,0.6
1,-0.797,1.558,1,1,0.6
1,-0.899,0.855,1,1,0.6
3,0.688,-0.56,3,3,0.6
3,0.707,0.199,3,0,0.6
1,0.146,0.385,1,0,0.6
3,1.698,-1.176,3,3,0.6
1,-0.493,0.746,1,1,0.6
1,-1.219,1.83,1,1,0.6
1,-0.602,1.195,1,1,0.6
0,1.506,0.178,3,0,0.6
3,0.123,-0.619,3,3,0.6
1,-1.29,0.611,1,1,0.6
1,-1.566,0.552,1,1,0.6
0,1.316,0.514,0,0,0.6
3,0.808,-0.979,3,3,0.6
2,-0.787,-0.569,2,2,0.6
1,0.255,0.927,1,0,0.6
1,-0.673,1.443,1,1,0.6
3,1.26,-0.343,3,3,0.6
3,0.537,-0.803,3,3,0.6
0,1.005,0.242,3,0,0.6
1,-1.741,-0.138,1,2,0.6
1,-0.324,0.241,1,1,0.6
2,-0.95,-0.242,2,2,0.6
1,-0.251,0.357,1,1,0.6
3,1.052,-0.646,3,3,0.6
1,-0.44,0.358,1,1,0.6
1,-1.227,0.902,1,1,0.6
1,-1.157,0.444,1,1,0.6
1,-1.391,-0.234,2,2,0.6
2,-0.391,0.092,1,1,0.6
3,0.491,-1.477,3,3,0.6
1,-0.659,0.054,1,1,0.6
3,-0.251,-0.918,2,2,0.6
1,0.966,0.362,3,0,0.6
1,-1.024,0.351,1,1,0.6
0,0.693,1.183,0,0,0.6
3,1.908,-0.543,3,3,0.6
1,-0.366,0.343,1,1,0.6
1,-1.016,0.638,1,1,0.6
3,0.718,-1.592,3,3,0.6
2,-1.075,-0.232,1,2,0.6
1,-1.492,1.096,1,1,0.6
3,0.283,-0.826,3,3,0.6
3,0.9,-0.765,3,3,0.6
3,0.314,-0.247,3,3,0.6
2,-1.084,0.003,1,1,0.6
2,-0.834,-1.142,2,2,0.6
1,-1.207,1.52,1,1,0.6
1,-0.841,1.312,1,1,0.6
0,-0.173,0.78,1,1,0.6
3,0.895,0.298,3,0,0.6
3,0.104,-0.556,3,3,0.6
1,-1.388,-0.589,2,2,0.6
1,-1.487,0.622,1,1,0.6
1,-0.969,0.942,1,1,0.6
3,1.672,-1.304,3,3,0.6
2,-0.52,-1.129,2,2,0.6
1,-0.421,0.892,1,1,0.6
3,0.975,-1.027,3,3,0.6
3,0.779,-0.159,3,3,0.6
3,0.427,-0.451,3,3,0.6
3,0.251,-1.511,3,3,0.6
3,0.453,-0.906,3,3,0.6
1,-1.285,0.938,1,1,0.6
1,-0.224,0.644,1,1,0.6
3,1.669,-0.085,3,3,0.6
0,1.353,0.07,3,0,0.6
1,-1.352,1.084,1,1,0.6
2,-0.1,-0.344,3,2,0.6
3,0.744,-1.075,3,3,0.6
0,0.81,0.081,3,0,0.6
3,0.341,-0.704,3,3,0.6
1,-0.007,0.137,1,1,0.6
1,-1.097,1.468,1,1,0.6
2,-1.457,-0.609,2,2,0.6
2,-0.17,-0.642,3,2,0.6
3,0.542,-0.847,3,3,0.6
1,-0.088,0.498,1,1,0.6
0,-0.236,0.819,1,1,0.6
0,1.624,1.218,0,0,0.6
2,-0.285,0.127,1,1,0.6
1,-0.804,0.211,1,1,0.6
3,-0.271,-1.558,2,2,0.6
3,0.223,-0.874,3,3,0.6
1,-1.032,0.568,1,1,0.6
0,1.594,1.176,0,0,0.6
3,0.948,-1.085,3,3,0.6
1,-0.407,0.183,1,1,0.6
1,-1.027,0.132,1,1,0.6
3,0.244,-0.917,3,3,0.6
3,0.586,-0.225,3,3,0.6
1,-0.701,0.725,1,1,0.6
1,-0.723,0.959,1,1,0.6
3,0.863,-1.598,3,3,0.6
3,0.202,-1.44,3,3,0.6
0,0.011,0.937,1,0,0.6
2,-1.532,-0.659,2,2,0.6
1,-0.505,0.193,1,1,0.6
1,-1.245,0.006,1,1,0.6
1,-1.957,-0.516,2,2,0.6
2,-1.107,-0.645,2,2,0.6
2,-1.426,-1.17,2,2,0.6
2,-0.606,-1.416,2,2,0.6
3,1.103,-1.028,3,3,0.6
2,-0.764,-1.014,2,2,0.6
1,-0.951,0.232,1,1,0.6
1,-1.308,0.3,1,1,0.6
2,-1.033,-0.708,2,2,0.6
0,-0.369,0.818,1,1,0.6
3,1.692,0.345,3,0,0.6
3,1.301,-1.588,3,3,0.6
2,-0.822,-1.032,2,2,0.6
3,1.378,-0.476,3,3,0.6
3,0.097,-0.918,3,3,0.6
3,1.237,-0.564,3,3,0.6
1,-0.78,0.896,1,1,0.6
1,-0.715,-0.084,1,2,0.6
1,-0.785,1.138,1,1,0.6
3,0.918,-0.61,3,3,0.6
0,-0.14,0.962,1,1,0.6
3,-0.485,-1.246,2,2,0.6
3,0.791,-1.317,3,3,0.6
2,-0.8,0.071,1,1,0.6
1,0.219,0.561,1,0,0.6
2,-1.038,-1.557,2,2,0.6
3,2.088,-0.619,3,3,0.6
1,-1.678,0.875,1,1,0.6
1,-0.945,0.411,1,1,0.6
0,1.511,0.421,0,0,0.6
3,0.74,-0.475,3,3,0.6
3,1.064,-0.285,3,3,0.6
2,-0.693,-0.944,2,2,0.6
1,-1.048,0.152,1,1,0.6
1,-1.77,1.531,1,1,0.6
1,-1.085,0.622,1,1,0.6
3,1.053,-0.973,3,3,0.6
2,-0.967,-0.917,2,2,0.6
2,-0.988,-0.569,2,2,0.6
1,-1.185,0.571,1,1,0.6
3,1.845,-0.974,3,3,0.6
1,-0.906,-0.419,2,2,0.6
1,-1.029,1.304,1,1,0.6
3,1.335,-0.969,3,3,0.6
1,-0.4,0.858,1,1,0.6
1,-0.465,1.329,1,1,0.6
3,0.765,-0.767,3,3,0.6
1,-1.044,0.497,1,1,0.6
3,1.144,-0.534,3,3,0.6
2,-0.056,-0.829,3,2,0.6
2,-0.147,-1.88,3,2,0.6
3,2.224,-0.958,3,3,0.6
2,-0.63,-0.376,2,2,0.6
2,-0.738,-0.064,1,2,0.6
2,-0.072,0.009,1,1,0.6
1,-0.432,0.826,1,1,0.6
1,-0.986,0.147,1,1,0.6
2,-1.128,-0.336,2,2,0.6
1,-0.865,1.191,1,1,0.6
3,0.771,-1.802,3,3,0.6
2,-1.954,-1.369,2,2,0.6
2,-1.496,-0.809,2,2,0.6
3,0.871,-0.857,3,3,0.6
1,-0.75,0.432,1,1,0.6
1,0.089,-0.136,3,3,0.6
1,-1.35,0.26,1,1,0.6
3,-0.572,-0.741,2,2,0.6
3,-0.135,-0.232,3,2,0.6
1,-1.073,0.841,1,1,0.6
0,0.382,0.274,3,0,0.6
2,-0.406,-1.047,2,2,0.6
3,1.379,-0.245,3,3,0.6
0,1.508,0.852,0,0,0.6
1,-1.043,1.11,1,1,0.6
3,1.418,-1.3,3,3,0.6
2,-0.494,-0.633,2,2,0.6
1,-0.111,0.834,1,1,0.6
3,0.05,-1.193,3,3,0.6
3,-0.507,0.073,1,1,0.6
1,-0.991,0.441,1,1,0.6
3,0.303,-1.304,3,3,0.6
3,1.238,-1.425,3,3,0.6
3,-0.578,-1.22,2,2,0.6
1,-1.381,1.454,1,1,0.6
3,0.629,-0.583,3,3,0.6
3,0.748,-0.823,3,3,0.6
3,1.229,-0.735,3,3,0.6
3,0.722,-0.042,3,3,0.6
3,0.949,-1.372,3,3,0.6
1,-0.846,1.057,1,1,0.6
3,0.113,-0.19,3,3,0.6
3,0.768,-0.779,3,3,0.6
3,0.063,-0.291,3,3,0.6
1,-0.881,-0.077,1,2,0.6
3,1.412,-0.561,3,3,0.6
1,-1.279,0.763,1,1,0.6
1,-0.22,0.655,1,1,0.6
3,1.126,-0.107,3,3,0.6
3,1.308,-1.075,3,3,0.6
0,0.543,1.059,0,0,0.6
1,-0.465,0.716,1,1,0.6
1,-0.861,0.299,1,1,0.6
1,-0.274,0.181,1,1,0.6
3,0.237,-0.391,3,3,0.6
1,-1.466,-0.022,1,2,0.6
1,-1.121,0.83,1,1,0.6
3,0.105,0.142,1,0,0.6
2,-0.292,-1.299,2,2,0.6
1,-1.358,1.075,1,1,0.6
1,-1.18,1.626,1,1,0.6
3,0.585,-1.389,3,3,0.6
3,0.541,0.114,3,0,0.6
1,0.627,0.846,0,0,0.6
2,-0.866,-0.748,2,2,0.6
3,0.77,-0.241,3,3,0.6
1,-0.267,0.157,1,1,0.6
3,-0.033,-1.049,3,2,0.6
2,-0.651,0.052,1,1,0.6
3,1.471,-0.981,3,3,0.6
2,-0.312,-0.793,2,2,0.6
1,-0.529,0.549,1,1,0.6
3,1.682,-1.747,3,3,0.6
3,0.24,-0.403,3,3,0.6
1,-0.57,1.283,1,1,0.6
3,1.224,0.601,0,0,0.6
1,-0.623,1.413,1,1,0.6
3,0.602,-2.02,3,3,0.6
0,1.54,0.113,3,0,0.6
0,0.717,1.436,0,0,0.6
1,-0.902,1.116,1,1,0.6
3,0.213,0.739,1,0,0.6
3,0.231,-0.601,3,3,0.6
3,0.868,-0.713,3,3,0.6
3,1.026,-0.179,3,3,0.6
3,-0.123,-0.13,3,2,0.6
3,0.748,0.163,3,0,0.6
3,0.995,-0.833,3,3,0.6
2,-0.92,-0.761,2,2,0.6
1,-0.424,1.474,1,1,0.6
3,0.618,-1.705,3,3,0.6
0,0.451,0.351,3,0,0.6
1,-1.212,-0.082,1,2,0.6
0,0.219,0.819,1,0,0.6
3,0.631,-0.698,3,3,0.6
2,-0.866,-0.706,2,2,0.6
1,-0.959,1.02,1,1,0.6
2,-0.529,-0.225,1,2,0.6
3,0.156,-1.015,3,3,0.6
1,-0.366,0.895,1,1,0.6
2,-0.201,0.585,1,1,0.6
1,-0.339,0.835,1,1,0.6
0,0.945,0.874,0,0,0.6
1,-1.18,-0.25,2,2,0.6
1,-0.291,0.719,1,1,0.6
3,0.938,0.055,3,0,0.6
3,1.493,-1.345,3,3,0.6
2,-0.885,-0.647,2,2,0.6
1,-1.027,1.138,1,1,0.6
3,0.907,-0.7,3,3,0.6
1,-0.721,0.897,1,1,0.6
3,0.938,-1.027,3,3,0.6
2,-0.53,-0.631,2,2,0.6
3,0.26,-0.618,3,3,0.6
1,-0.978,0.89,1,1,0.6
3,0.312,-0.519,3,3,0.6
3,0.735,-0.22,3,3,0.6
1,-0.283,0.701,1,1,0.6
0,2.267,1.511,0,0,0.6
0,1.349,0.748,0,0,0.6
1,-0.692,0.106,1,1,0.6
1,-0.579,1.037,1,1,0.6
3,0.22,-0.787,3,3,0.6
2,-1.002,-1.373,2,2,0.6
1,-1.313,0.032,1,1,0.6
1,0.39,0.33,3,0,0.6
2,-1.111,-0.235,2,2,0.6
1,0.505,0.234,3,0,0.6
1,-0.265,1.406,1,1,0.6
0,1.096,1.55,0,0,0.6
1,-0.392,0.484,1,1,0.6
1,-1.052,0.433,1,1,0.6
3,1.253,-0.236,3,3,0.6
0,2.102,0.569,0,0,0.6
3,0.29,-1.052,3,3,0.6
3,1.003,-0.142,3,3,0.6
1,-0.496,1.652,1,1,0.6
2,-1.629,-0.59,2,2,0.6
1,-2.451,0.616,1,1,0.6
2,-1.152,-0.901,2,2,0.6
1,-0.212,0.948,1,1,0.6
2,-2.374,-0.481,2,2,0.6
3,0.408,-0.376,3,3,0.6
3,1.137,-0.546,3,3,0.6
1,-1.033,0.481,1,1,0.6
1,-0.708,0.273,1,1,0.6
2,-0.851,-0.106,1,2,0.6
1,-0.494,1.336,1,1,0.6
2,-1.875,-0.656,2,2,0.6
3,1.01,-1.074,3,3,0.6
1,-0.996,0.44,1,1,0.6
1,-1.061,1.284,1,1,0.6
1,-0.855,0.501,1,1,0.6
3,0.453,-0.51,3,3,0.6
0,0.666,0.829,0,0,0.6
3,1.16,-0.942,3,3,0.6
3,0.635,-0.734,3,3,0.6
0,1.217,0.323,3,0,0.6
1,-1.382,0.741,1,1,0.6
0,0.9,0.959,0,0,0.6
1,-1.411,1.806,1,1,0.6
3,0.855,-0.117,3,3,0.6
3,1.738,-1.158,3,3,0.6
3,0.532,-0.497,3,3,0.6
3,0.683,-1.27,3,3,0.6
3,-0.846,-0.154,1,2,0.6
3,0.76,-0.973,3,3,0.6
3,1.462,-0.154,3,3,0.6
3,0.962,-1.133,3,3,0.6
2,-1.067,-0.613,2,2,0.6
3,0.742,-0.642,3,3,0.6
3,0.311,0.026,3,0,0.6
2,-0.575,-1.166,2,2,0.6
3,0.685,-1.336,3,3,0.6
1,-0.427,1.134,1,1,0.6
2,-0.578,-2.034,2,2,0.6
3,0.454,-1.441,3,3,0.6
3,2.108,-0.651,3,3,0.6
2,0.281,-1.57,3,3,0.6
0,0.453,-0.033,3,3,0.6
3,1.159,0.44,0,0,0.6
1,-0.516,0.414,1,1,0.6
1,-0.011,0.767,1,1,0.6
3,1.012,-0.695,3,3,0.6
2,-0.768,-0.42,2,2,0.6
1,-0.062,0.578,1,1,0.6
2,0.18,0.56,1,0,0.6
3,0.931,-0.866,3,3,0.6
1,-1.016,0.383,1,1,0.6
2,-0.686,-1.015,2,2,0.6
0,0.826,0.628,0,0,0.6
1,0.124,0.873,1,0,0.6
1,-1.228,0.176,1,1,0.6
1,-0.725,0.846,1,1,0.6
3,0.78,-0.771,3,3,0.6
3,0.29,0.055,3,0,0.6
3,0.735,-0.672,3,3,0.6
0,1.879,0.42,0,0,0.6
1,-0.79,0.93,1,1,0.6
1,-0.061,0.839,1,1,0.6
3,1.404,-0.58,3,3,0.6
2,-1.389,-0.045,1,2,0.6
3,0.003,-0.091,3,3,0.6
2,-0.535,-0.974,2,2,0.6
1,-2.173,0.959,1,1,0.6
1,-0.436,0.312,1,1,0.6
3,0.189,-0.679,3,3,0.6
1,-0.691,0.574,1,1,0.6
2,-1.101,0.653,1,1,0.6
1,-1.602,-0.068,1,2,0.6
1,-0.23,0.141,1,1,0.6
1,-0.541,0.284,1,1,0.6
3,0.378,-0.448,3,3,0.6
1,-1.6,0.573,1,1,0.6
1,-0.613,0.988,1,1,0.6
3,0.977,-1.215,3,3,0.6
1,-0.772,2.415,1,1,0.6
1,-0.651,0.775,1,1,0.6
1,-0.056,0.038,1,1,0.6
2,-0.703,-0.667,2,2,0.6
2,-0.187,-0.74,3,2,0.6
1,-0.865,-0.249,2,2,0.6
1,-0.864,0.855,1,1,0.6
3,1.674,-1.344,3,3,0.6
1,-1.384,0.648,1,1,0.6
2,-0.677,0.005,1,1,0.6
0,0.901,0.843,0,0,0.6
3,1.727,0.652,0,0,0.6
3,0.969,-1.366,3,3,0.6
3,0.331,-1.633,3,3,0.6
1,-0.57,1.128,1,1,0.6
1,-1.102,1.215,1,1,0.6
1,-0.563,0.768,1,1,0.6
3,1.227,0.083,3,0,0.6
3,0.484,-1.629,3,3,0.6
3,0.848,-1.902,3,3,0.6
2,-0.303,-0.581,2,2,0.6
3,-0.13,-1.37,3,2,0.6
1,-1.181,1.475,1,1,0.6
2,-1.431,-0.932,2,2,0.6
3,0.555,-1.065,3,3,0.6
2,-0.589,-1.002,2,2,0.6
2,0.107,0.036,3,0,0.6
1,-0.793,1.42,1,1,0.6
3,-0.298,-1.971,2,2,0.6
0,1,0.998,0,0,0.6
3,0.751,0.463,0,0,0.6
1,-1.617,1.52,1,1,0.6
1,-1.102,0.395,1,1,0.6
3,0.394,-0.93,3,3,0.6
3,0.851,-1.002,3,3,0.6
0,0.001,0.259,1,0,0.6
3,1.747,-1.427,3,3,0.6
1,0.095,0.635,1,0,0.6
2,-1.439,-0.209,1,2,0.6
2,-1.286,0.514,1,1,0.6
2,0.735,-0.864,3,3,0.6
1,-0.15,0.506,1,1,0.6
3,-0.042,-0.537,3,2,0.6
1,-1.5,-0.462,2,2,0.6
1,0.109,1.449,1,0,0.6
1,-0.391,1.131,1,1,0.6
1,-0.557,0.54,1,1,0.6
2,-1.203,-0.618,2,2,0.6
1,-1.521,0.078,1,1,0.6
1,-0.478,1.13,1,1,0.6
3,0.752,-0.446,3,3,0.6
0,-0.644,1.471,1,1,0.6
1,-1.321,0.025,1,1,0.6
1,-0.292,0.808,1,1,0.6
2,-1.114,-0.517,2,2,0.6
2,-1.278,-1.41,2,2,0.6
1,-0.33,0.973,1,1,0.6
2,-0.518,-0.746,2,2,0.6
3,0.209,0.15,3,0,0.6
3,1.424,-0.604,3,3,0.6
1,-1.052,1.488,1,1,0.6
3,-0.018,-0.714,3,2,0.6
1,-1.011,0.769,1,1,0.6
1,-0.978,1.012,1,1,0.6
1,0.029,1.45,1,0,0.6
2,-0.003,-1.535,3,2,0.6
3,0.105,-1.013,3,3,0.6
2,0.002,-1.39,3,3,0.6
3,1.041,-0.825,3,3,0.6
3,1.139,-0.212,3,3,0.6
2,-0.969,0.154,1,1,0.6
2,-1.284,0.482,1,1,0.6
1,-0.422,0.337,1,1,0.6
2,-0.742,-0.673,2,2,0.6
0,1.271,0.509,0,0,0.6
1,-0.878,1.329,1,1,0.6
3,1.398,-0.007,3,3,0.6
3,0.923,-1.476,3,3,0.6
2,-0.57,-1.17,2,2,0.6
1,-0.502,0.998,1,1,0.6
3,0.512,-0.222,3,3,0.6
1,0.68,1.582,0,0,0.6
1,-0.52,1.267,1,1,0.6
2,-1.634,-0.775,2,2,0.6
