m,r1,r2,mrec_map,mrec_ml,N0
1,-0.593,1.379,1,1,0.65
1,-1.04,0.93,1,1,0.65
1,-0.476,0.633,1,1,0.65
2,-0.799,-0.1,1,2,0.65
1,-0.078,0.419,1,1,0.65
3,1.776,-1.095,3,3,0.65
3,0.831,-0.786,3,3,0.65
1,-1.955,1.121,1,1,0.65
0,0.067,0.677,1,0,0.65
3,0.957,-0.513,3,3,0.65
3,1.073,-0.701,3,3,0.65
1,-0.342,0.718,1,1,0.65
1,-1.159,1.989,1,1,0.65
2,-0.178,-1.036,3,2,0.65
3,1.042,-1.09,3,3,0.65
1,-1.475,1.659,1,1,0.65
3,0.525,-1.184,3,3,0.65
3,0.689,-1.23,3,3,0.65
0,0.322,1.16,1,0,0.65
1,-0.404,0.82,1,1,0.65
1,-0.951,0.385,1,1,0.65
3,0.972,-0.437,3,3,0.65
3,0.556,-0.131,3,3,0.65
1,-0.536,0.971,1,1,0.65
3,0.695,-1.012,3,3,0.65
3,0.478,-1.146,3,3,0.65
3,0.483,-0.3,3,3,0.65
3,0.265,-0.189,3,3,0.65
1,-0.089,0.274,1,1,0.65
3,-0.79,-0.502,2,2,0.65
1,-1.423,0.577,1,1,0.65
3,-0.012,-0.426,3,2,0.65
3,0.054,-0.7,3,3,0.65
2,-1.03,-1.572,2,2,0.65
1,-1.594,1.2,1,1,0.65
3,1.044,-0.874,3,3,0.65
1,-0.965,0.263,1,1,0.65
0,1.691,1.469,0,0,0.65
1,-1.634,0.327,1,1,0.65
1,-0.989,0.372,1,1,0.65
3,0.744,-0.356,3,3,0.65
2,-0.43,0.703,1,1,0.65
2,-0.465,-0.88,2,2,0.65
3,0.682,-0.938,3,3,0.65
3,0.677,-1.494,3,3,0.65
2,-0.263,-1.299,2,2,0.65
3,-0.931,-0.54,2,2,0.65
3,-0.513,-0.845,2,2,0.65
3,0.681,-0.065,3,3,0.65
1,-0.215,0.173,1,1,0.65
3,-0.336,-1.551,2,2,0.65
3,0.406,-0.045,3,3,0.65
3,0.217,0.764,1,0,0.65
3,1.662,-1.432,3,3,0.65
2,-1.542,-0.938,2,2,0.65
1,-1.615,0.056,1,1,0.65
0,1.102,0.389,3,0,0.65
3,0.227,-0.401,3,3,0.65
3,2.362,-0.174,3,3,0.65
1,-0.446,0.093,1,1,0.65
1,-0.183,0.664,1,1,0.65
1,-0.888,-0.114,1,2,0.65
1,-1.336,-0.13,1,2,0.65
3,0.636,-0.763,3,3,0.65
1,-0.036,1.243,1,1,0.65
3,0.588,-1.852,3,3,0.65
3,0.72,-0.621,3,3,0.65
1,1.026,0.826,0,0,0.65
3,0.841,-0.995,3,3,0.65
1,-0.959,1.417,1,1,0.65
3,1.887,-1.44,3,3,0.65
2,0.232,0.337,1,0,0.65
1,-1.044,1.391,1,1,0.65
2,-0.816,-0.497,2,2,0.65
3,1.107,-0.441,3,3,0.65
0,0.834,1.146,0,0,0.65
3,0.878,-0.627,3,3,0.65
1,-1.326,-0.011,1,2,0.65
3,0.027,-0.758,3,3,0.65
2,-0.838,-1.225,2,2,0.65
3,1.361,-2.093,3,3,0.65
3,1.626,-0.578,3,3,0.65
1,0.201,0.966,1,0,0.65
1,-0.716,0.346,1,1,0.65
2,-0.606,-0.903,2,2,0.65
3,1.123,-0.401,3,3,0.65
1,-0.55,0.995,1,1,0.65
3,0.753,-0.083,3,3,0.65
2,-0.42,-0.832,2,2,0.65
2,-0.866,-1.195,2,2,0.65
3,0.689,-0.663,3,3,0.65
3,1.323,-0.828,3,3,0.65
3,0.399,-0.403,3,3,0.65
1,0.017,0.28,1,0,0.65
2,-1.627,0.167,1,1,0.65
1,-0.132,1.126,1,1,0.65
1,-0.225,0.223,1,1,0.65
0,0.641,0.386,3,0,0.65
3,0.909,-0.009,3,3,0.65
3,0.694,-1.692,3,3,0.65
3,0.937,0.092,3,0,0.65
1,-0.578,-0.274,2,2,0.65
3,0.869,-0.961,3,3,0.65
1,0.671,2.039,0,0,0.65
1,-1.08,0.719,1,1,0.65
3,0.948,-0.419,3,3,0.65
1,-0.681,0.431,1,1,0.65
1,-0.26,0.269,1,1,0.65
1,0.014,-0.507,3,3,0.65
3,0.484,-0.194,3,3,0.65
3,0.794,-0.594,3,3,0.65
1,-0.744,1.003,1,1,0.65
3,1.5,-0.647,3,3,0.65
3,0.657,-0.607,3,3,0.65
3,1.108,-1.431,3,3,0.65
3,1.321,-0.919,3,3,0.65
3,0.041,-0.33,3,3,0.65
0,0.156,1.557,1,0,0.65
0,0.229,1.19,1,0,0.65
0,0.734,0.922,0,0,0.65
3,0.173,-0.868,3,3,0.65
3,0.978,0.636,0,0,0.65
1,-0.025,-0.234,3,2,0.65
3,-0.026,-0.983,3,2,0.65
2,0.064,-1.02,3,3,0.65
3,0.497,-1.429,3,3,0.65
3,0.767,-0.678,3,3,0.65
3,0.792,-1.074,3,3,0.65
3,0.43,0.023,3,0,0.65
3,0.175,-1.003,3,3,0.65
1,-0.984,1.455,1,1,0.65
1,-0.736,0.764,1,1,0.65
3,1.414,-1.13,3,3,0.65
1,-0.059,0.397,1,1,0.65
3,0.999,-1.311,3,3,0.65
1,-0.188,0.934,1,1,0.65
1,-0.957,0.661,1,1,0.65
1,-0.614,0.823,1,1,0.65
3,1.092,-1.221,3,3,0.65
1,-0.889,0.131,1,1,0.65
1,-0.53,0.66,1,1,0.65
1,-1.393,1.459,1,1,0.65
2,-0.494,-0.884,2,2,0.65
3,0.002,0.025,1,0,0.65
2,-0.655,0.207,1,1,0.65
3,0.45,-1.265,3,3,0.65
2,-1.014,0.505,1,1,0.65
3,0.586,0.521,0,0,0.65
1,-0.041,0.816,1,1,0.65
2,-0.343,-1.109,2,2,0.65
1,-0.746,1.019,1,1,0.65
2,-1.097,-1.485,2,2,0.65
3,1.197,-0.369,3,3,0.65
3,0.503,-0.703,3,3,0.65
3,0.06,-1.075,3,3,0.65
1,-1.678,1.565,1,1,0.65
3,0.387,0.053,3,0,0.65
1,-1.371,1.074,1,1,0.65
3,0.72,-1.464,3,3,0.65
3,0.059,-0.652,3,3,0.65
3,0.867,-1.573,3,3,0.65
3,0.487,-0.255,3,3,0.65
2,-0.922,-0.595,2,2,0.65
1,-1.058,1.739,1,1,0.65
3,0.612,-1.052,3,3,0.65
1,-0.041,1.608,1,1,0.65
3,0.089,0.221,1,0,0.65
1,-0.97,1.584,1,1,0.65
2,-0.228,0.504,1,1,0.65
3,1.324,-0.61,3,3,0.65
2,-0.484,-1.179,2,2,0.65
1,-1.129,0.529,1,1,0.65
2,-1.368,-1.219,2,2,0.65
1,0.058,0.937,1,0,0.65
3,-0.466,-0.877,2,2,0.65
3,-0.259,-0.96,2,2,0.65
3,-0.15,-1.544,3,2,0.65
1,-1.197,0.789,1,1,0.65
3,0.306,-0.816,3,3,0.65
2,-0.623,-1.823,2,2,0.65
1,-0.802,0.441,1,1,0.65
3,1.434,0.182,3,0,0.65
0,0.186,1.15,1,0,0.65
1,-0.536,0.938,1,1,0.65
3,1.501,-0.109,3,3,0.65
3,0.289,-1.573,3,3,0.65
3,0.926,-1.586,3,3,0.65
1,-0.95,-0.131,1,2,0.65
1,-0.286,1.073,1,1,0.65
2,-2.235,-0.16,1,2,0.65
1,-1.194,-0.15,1,2,0.65
3,0.572,-0.096,3,3,0.65
2,-0.825,-0.908,2,2,0.65
1,-0.849,1.245,1,1,0.65
2,-0.41,-0.591,2,2,0.65
1,-1.014,0.518,1,1,0.65
3,0.3,-0.602,3,3,0.65
3,0.67,-1.671,3,3,0.65
2,-0.812,-0.549,2,2,0.65
3,0.501,-0.506,3,3,0.65
0,0.863,1.442,0,0,0.65
1,-1.096,1.231,1,1,0.65
1,-1.437,1.293,1,1,0.65
3,0.133,-0.833,3,3,0.65
1,0.286,0.998,1,0,0.65
3,0.787,0.36,3,0,0.65
3,1.438,-0.766,3,3,0.65
1,0.189,0.172,3,0,0.65
3,0.137,-0.721,3,3,0.65
2,0.179,-0.347,3,3,0.65
3,0.859,-2.141,3,3,0.65
3,0.429,-1.15,3,3,0.65
1,-1.41,-0.565,2,2,0.65
3,0.567,-0.535,3,3,0.65
3,0.191,-1.085,3,3,0.65
3,1.145,-0.833,3,3,0.65
1,-1.123,0.413,1,1,0.65
3,1.153,-0.768,3,3,0.65
1,0.13,1.066,1,0,0.65
3,0.418,-0.098,3,3,0.65
1,-1.225,0.881,1,1,0.65
2,-0.813,-0.709,2,2,0.65
3,0.135,-0.911,3,3,0.65
1,-1.613,-0.929,2,2,0.65
2,-0.827,-1.705,2,2,0.65
1,-0.637,0.529,1,1,0.65
1,-0.877,-0.171,1,2,0.65
3,0.615,-0.904,3,3,0.65
3,0.483,-1.233,3,3,0.65
1,-1.477,0.661,1,1,0.65
1,0.166,0.59,1,0,0.65
1,-0.978,0.444,1,1,0.65
1,-1.209,1.156,1,1,0.65
1,-0.383,0.905,1,1,0.65
2,0.548,-0.609,3,3,0.65
0,0.639,0.213,3,0,0.65
3,0.85,-1.372,3,3,0.65
0,0.609,0.467,0,0,0.65
3,0.469,-1.44,3,3,0.65
3,0.415,-0.838,3,3,0.65
1,-0.413,-0.33,2,2,0.65
3,0.846,-1.147,3,3,0.65
3,0.051,-1.026,3,3,0.65
1,-0.66,0.061,1,1,0.65
2,-0.637,-0.576,2,2,0.65
3,0.391,-0.579,3,3,0.65
2,-0.726,0.244,1,1,0.65
3,1.038,-0.282,3,3,0.65
3,0.622,-0.294,3,3,0.65
2,0.084,-0.432,3,3,0.65
0,1.194,1.32,0,0,0.65
1,-1.21,1.12,1,1,0.65
3,0.714,-1.006,3,3,0.65
1,-0.386,-0.029,1,2,0.65
3,1.649,0.674,0,0,0.65
3,0.72,-0.48,3,3,0.65
3,1.455,-0.854,3,3,0.65
1,-1.276,0.841,1,1,0.65
2,-0.736,-1.239,2,2,0.65
1,-0.018,0.054,1,1,0.65
2,-1.426,-1.362,2,2,0.65
3,1.147,-0.543,3,3,0.65
1,-1.233,0.534,1,1,0.65
1,-1.402,-0.56,2,2,0.65
1,-0.006,1.275,1,1,0.65
1,-0.15,0.285,1,1,0.65
1,-0.962,0.488,1,1,0.65
3,0.381,-0.435,3,3,0.65
3,1.086,-1.857,3,3,0.65
2,-0.95,-1.061,2,2,0.65
1,-0.419,0.498,1,1,0.65
1,-0.633,1.436,1,1,0.65
1,-0.463,0.618,1,1,0.65
3,1.113,-0.831,3,3,0.65
3,0.236,-0.974,3,3,0.65
1,-0.997,-0.854,2,2,0.65
2,-0.992,-0.844,2,2,0.65
1,-0.62,0.633,1,1,0.65
3,1.12,-0.3,3,3,0.65
3,1.103,-0.392,3,3,0.65
2,-0.024,-1.378,3,2,0.65
1,-0.368,0.413,1,1,0.65
1,-0.655,0.418,1,1,0.65
3,1.272,-0.502,3,3,0.65
3,-0.049,-1.024,3,2,0.65
3,0.534,-0.293,3,3,0.65
1,-0.408,-0.297,2,2,0.65
2,-1.365,-0.301,2,2,0.65
1,-1.554,0.869,1,1,0.65
1,0.767,0.858,0,0,0.65
1,0.796,0.189,3,0,0.65
3,1.087,-1.64,3,3,0.65
1,-0.655,0.647,1,1,0.65
2,-0.738,-0.298,2,2,0.65
1,-0.908,1.103,1,1,0.65
1,-0.621,0.474,1,1,0.65
2,-0.917,-0.864,2,2,0.65
3,0.086,-0.964,3,3,0.65
1,-0.044,-1.206,3,2,0.65
3,0.378,-2.006,3,3,0.65
1,-0.269,0.681,1,1,0.65
1,-1.807,0.56,1,1,0.65
1,-0.922,0.143,1,1,0.65
1,-0.662,-0.216,1,2,0.65
1,-0.825,0.86,1,1,0.65
0,1.231,1.129,0,0,0.65
1,-0.719,0.332,1,1,0.65
3,1.064,-0.658,3,3,0.65
3,0.559,-0.39,3,3,0.65
3,0.139,-0.705,3,3,0.65
3,0.177,0.341,1,0,0.65
3,0.547,-0.634,3,3,0.65
1,-0.491,0.737,1,1,0.65
2,-0.401,-0.666,2,2,0.65
3,1.926,-0.675,3,3,0.65
3,-0.246,-1.118,3,2,0.65
3,0.9,0.089,3,0,0.65
3,1.128,-0.779,3,3,0.65
1,-1.703,0.454,1,1,0.65
3,1.016,0.233,3,0,0.65
3,0.585,-1.18,3,3,0.65
3,0.272,-0.42,3,3,0.65
1,-0.237,0.774,1,1,0.65
3,1.271,-1.405,3,3,0.65
1,-1.999,1.181,1,1,0.65
2,-1.064,-1.447,2,2,0.65
3,-0.036,-0.329,3,2,0.65
0,2.097,-0.427,3,3,0.65
1,0.52,1.262,0,0,0.65
0,0.964,0.768,0,0,0.65
3,0.387,-0.866,3,3,0.65
1,-1.504,-0.131,1,2,0.65
2,-1.151,-1.377,2,2,0.65
3,1.153,-1.161,3,3,0.65
3,-0.211,0.576,1,1,0.65
2,-1.243,0.118,1,1,0.65
1,-1.173,0.083,1,1,0.65
0,-0.628,0.041,1,1,0.65
3,0.4,-1.303,3,3,0.65
1,-0.593,0.917,1,1,0.65
1,0.827,0.749,0,0,0.65
3,1.2,-0.753,3,3,0.65
1,-1.28,1.064,1,1,0.65
1,-0.973,-0.096,1,2,0.65
3,-0.053,-1.037,3,2,0.65
2,-1.123,-0.546,2,2,0.65
3,0.368,-0.183,3,3,0.65
3,1.387,-0.235,3,3,0.65
0,-0.443,0.443,1,1,0.65
2,-0.528,-1.356,2,2,0.65
1,-1.328,0.433,1,1,0.65
2,-0.26,-1.087,2,2,0.65
3,1.087,-0.459,3,3,0.65
3,-0.151,-0.457,3,2,0.65
1,-0.764,-0.129,1,2,0.65
3,1.482,0.853,0,0,0.65
3,1.157,-1.055,3,3,0.65
1,-1.594,-0.319,2,2,0.65
1,-0.078,0.651,1,1,0.65
3,0.442,0.217,3,0,0.65
1,-0.945,-0.434,2,2,0.65
3,0.853,-0.282,3,3,0.65
3,-0.265,-0.303,2,2,0.65
3,0.392,0.265,3,0,0.65
0,0.181,1.62,1,0,0.65
1,-0.725,0.304,1,1,0.65
1,-0.784,-0.01,1,2,0.65
2,-1.415,-0.467,2,2,0.65
3,0.296,-0.181,3,3,0.65
3,0.172,-0.343,3,3,0.65
3,-0.565,0.33,1,1,0.65
3,-0.227,-0.395,3,2,0.65
1,-0.291,-0.555,2,2,0.65
1,-0.142,1.27,1,1,0.65
2,-1.133,-0.538,2,2,0.65
1,-0.316,1.102,1,1,0.65
0,1.199,-0.051,3,3,0.65
3,0.05,-0.54,3,3,0.65
1,-0.751,1.231,1,1,0.65
2,-1.002,-0.544,2,2,0.65
1,-1.52,-0.255,2,2,0.65
1,0.623,0.404,3,0,0.65
2,-0.994,-1.271,2,2,0.65
3,1.162,-0.333,3,3,0.65
3,0.598,0.435,0,0,0.65
3,0.286,-0.593,3,3,0.65
2,-0.191,-0.341,3,2,0.65
1,-0.66,0.97,1,1,0.65
1,0.07,1.544,1,0,0.65
2,-0.427,-0.5,2,2,0.65
3,0.354,-1.357,3,3,0.65
1,-0.85,-0.296,2,2,0.65
2,-0.169,-0.772,3,2,0.65
3,1.226,-1.914,3,3,0.65
3,0.1,0.144,1,0,0.65
3,0.228,0.805,1,0,0.65
3,0.38,0.119,3,0,0.65
1,-0.265,0.286,1,1,0.65
1,-1.281,-0.36,2,2,0.65
0,1.35,0.183,3,0,0.65
3,-0.001,-1.051,3,2,0.65
3,0.632,-0.451,3,3,0.65
2,-0.496,-0.602,2,2,0.65
3,-0.051,-0.461,3,2,0.65
1,-0.264,0.666,1,1,0.65
3,1.36,0.761,0,0,0.65
3,0.925,0.529,0,0,0.65
1,-0.648,0.193,1,1,0.65
3,1.19,0.45,0,0,0.65
3,0.948,-0.251,3,3,0.65
3,0.731,-1.275,3,3,0.65
1,-0.799,0.293,1,1,0.65
0,0.188,1.763,1,0,0.65
1,-0.423,0.632,1,1,0.65
1,-0.622,0.829,1,1,0.65
3,0.487,-0.852,3,3,0.65
2,-1.243,-0.594,2,2,0.65
3,-0.004,-0.713,3,2,0.65
1,-0.795,1.112,1,1,0.65
1,-1.351,0.348,1,1,0.65
3,-0.051,-0.323,3,2,0.65
3,1.149,0.16,3,0,0.65
1,-0.405,2.285,1,1,0.65
0,1.24,1.098,0,0,0.65
3,0.545,-0.249,3,3,0.65
2,-1.126,-0.158,1,2,0.65
3,1.005,0.023,3,0,0.65
1,-0.55,0.759,1,1,0.65
3,1.12,0.462,0,0,0.65
1,-0.923,0.05,1,1,0.65
1,-0.778,0.822,1,1,0.65
1,-0.458,0.126,1,1,0.65
1,-0.195,0.151,1,1,0.65
1,-1.503,1.153,1,1,0.65
3,-0.014,-0.278,3,2,0.65
3,1.702,-1.218,3,3,0.65
3,1.027,-0.848,3,3,0.65
1,-0.983,-0.515,2,2,0.65
2,-1.167,-0.705,2,2,0.65
1,-1.383,0.738,1,1,0.65
1,-0.538,1,1,1,0.65
1,-1.751,1.273,1,1,0.65
1,-0.995,0.694,1,1,0.65
1,-0.587,0.957,1,1,0.65
3,0.117,-1.026,3,3,0.65
3,0.249,-1.012,3,3,0.65
3,0.598,0.077,3,0,0.65
1,-1.105,0.675,1,1,0.65
1,-0.021,0.404,1,1,0.65
3,1.536,-0.335,3,3,0.65
2,-1.337,-0.634,2,2,0.65
2,-0.967,-0.11,1,2,0.65
1,-0.508,0.904,1,1,0.65
1,-0.72,1.601,1,1,0.65
1,-1.236,0.333,1,1,0.65
3,1.059,-1.106,3,3,0.65
3,0.636,-1.588,3,3,0.65
3,0.322,-0.539,3,3,0.65
0,1.264,0.096,3,0,0.65
2,-0.541,-0.036,1,2,0.65
3,1.001,-0.792,3,3,0.65
1,-0.782,0.202,1,1,0.65
1,-0.612,0.522,1,1,0.65
3,0.734,-0.48,3,3,0.65
3,1.066,-1.487,3,3,0.65
3,1.325,-0.461,3,3,0.65
3,0.795,-0.288,3,3,0.65
0,1.745,-0.183,3,3,0.65
1,-0.816,1.977,1,1,0.65
1,-1.627,0.581,1,1,0.65
0,1.053,0.814,0,0,0.65
1,-0.815,0.922,1,1,0.65
1,-0.638,-0.271,2,2,0.65
3,0.119,-1.46,3,3,0.65
0,0.849,0.676,0,0,0.65
1,0.181,0.542,1,0,0.65
2,-0.351,-0.62,2,2,0.65
2,-1.768,-1.067,2,2,0.65
1,-0.58,0.255,1,1,0.65
3,0.801,-0.899,3,3,0.65
1,0.152,-0.433,3,3,0.65
2,0.194,0.773,1,0,0.65
3,1.953,0.115,3,0,0.65
3,0.625,-0.921,3,3,0.65
3,-0.1,-0.402,3,2,0.65
2,-0.294,-0.441,2,2,0.65
1,0.176,0.848,1,0,0.65
1,-0.896,0.803,1,1,0.65
1,-1.357,0.515,1,1,0.65
3,1.013,-1.156,3,3,0.65
1,0.019,1.635,1,0,0.65
3,0.339,-0.394,3,3,0.65
1,-0.137,0.851,1,1,0.65
2,-0.867,-1.468,2,2,0.65
1,-1.67,0.011,1,1,0.65
2,-0.394,-0.377,2,2,0.65
0,1.362,-0.622,3,3,0.65
1,-1.333,0.522,1,1,0.65
3,0.427,-1.15,3,3,0.65
3,0.301,-1.249,3,3,0.65
2,-0.192,-1.132,3,2,0.65
3,1.671,-0.767,3,3,0.65
2,-0.445,0.301,1,1,0.65
1,-0.716,1.314,1,1,0.65
2,-0.695,0.289,1,1,0.65
1,0.26,0.973,1,0,0.65
1,-0.958,0.565,1,1,0.65
3,0.49,-1.177,3,3,0.65
3,1.206,-0.895,3,3,0.65
3,1.69,-0.355,3,3,0.65
1,-0.611,-0.084,1,2,0.65
3,0.66,0.309,3,0,0.65
3,0.647,-0.55,3,3,0.65
1,-0.459,0.725,1,1,0.65
1,-1.044,0.77,1,1,0.65
1,-0.835,0.966,1,1,0.65
3,1.392,-1.164,3,3,0.65
3,1.105,-0.186,3,3,0.65
1,-1.412,1.515,1,1,0.65
3,-0.53,-1.773,2,2,0.65
3,-0.444,-0.26,2,2,0.65
3,-0.332,-1.809,2,2,0.65
1,-1.697,-0.303,2,2,0.65
1,-0.529,1.463,1,1,0.65
1,-1.272,-0.231,1,2,0.65
1,0.125,1.446,1,0,0.65
3,1.494,-0.684,3,3,0.65
1,-0.294,-0.14,1,2,0.65
1,-0.024,1.183,1,1,0.65
3,0.05,-0.505,3,3,0.65
3,0.223,-0.822,3,3,0.65
3,0.204,0.485,1,0,0.65
0,0.514,0.457,0,0,0.65
2,-1.422,-0.964,2,2,0.65
2,-1.796,-0.718,2,2,0.65
3,1.199,-1.125,3,3,0.65
3,1.211,-1.801,3,3,0.65
1,-0.375,0.085,1,1,0.65
1,-0.193,0.902,1,1,0.65
3,0.757,-0.909,3,3,0.65
1,-0.072,0.984,1,1,0.65
2,-0.23,-0.424,3,2,0.65
1,-1.036,1.789,1,1,0.65
2,0.168,-0.573,3,3,0.65
3,0.034,-0.746,3,3,0.65
3,0.45,-0.123,3,3,0.65
1,0.024,-0.323,3,3,0.65
1,-0.131,1.721,1,1,0.65
3,0.082,-0.834,3,3,0.65
3,0.679,-0.526,3,3,0.65
1,0.471,0.479,0,0,0.65
1,-0.84,0.291,1,1,0.65
2,-0.733,-0.578,2,2,0.65
1,-0.002,0.093,1,1,0.65
1,0.229,1.978,1,0,0.65
1,-0.831,0.355,1,1,0.65
3,0.751,-0.46,3,3,0.65
2,-0.822,-0.089,1,2,0.65
1,-1.413,0.265,1,1,0.65
1,-1.362,0.83,1,1,0.65
0,0.094,1.265,1,0,0.65
3,0.602,-0.406,3,3,0.65
0,0.358,2.015,1,0,0.65
1,-0.662,0.502,1,1,0.65
3,1.465,-0.304,3,3,0.65
3,1.825,-1.044,3,3,0.65
0,0.018,1.737,1,0,0.65
3,0.694,-0.633,3,3,0.65
3,-0.116,-0.685,3,2,0.65
1,-0.904,0.333,1,1,0.65
1,-1.444,-0.797,2,2,0.65
2,-1.167,-1.157,2,2,0.65
3,0.016,-0.803,3,3,0.65
1,0.183,1.569,1,0,0.65
3,0.643,0.184,3,0,0.65
3,1.874,-0.217,3,3,0.65
3,0.904,-0.55,3,3,0.65
3,0.848,-0.086,3,3,0.65
1,-1.373,0.933,1,1,0.65
3,0.944,-0.572,3,3,0.65
2,-1.82,0.042,1,1,0.65
1,0.538,0.433,0,0,0.65
1,-0.696,0.943,1,1,0.65
1,-0.213,-0.261,3,2,0.65
1,-0.907,-0.152,1,2,0.65
3,0.75,-0.981,3,3,0.65
1,-0.937,1.014,1,1,0.65
0,0.781,1.166,0,0,0.65
3,-0.392,-1.153,2,2,0.65
2,-1.021,-0.304,2,2,0.65
2,-0.686,-0.262,2,2,0.65
3,1.123,-0.042,3,3,0.65
3,0.651,-1.087,3,3,0.65
1,-0.807,0.667,1,1,0.65
3,1.487,-0.963,3,3,0.65
1,-0.925,1.915,1,1,0.65
3,0.036,-0.905,3,3,0.65
0,1.478,2.005,0,0,0.65
1,-0.991,0.557,1,1,0.65
1,-0.874,0.542,1,1,0.65
2,-0.556,-0.267,2,2,0.65
3,0.52,-1.417,3,3,0.65
3,0.77,-0.438,3,3,0.65
3,0.968,-0.916,3,3,0.65
3,1.126,0.32,3,0,0.65
1,-0.09,0.31,1,1,0.65
3,0.645,0.351,3,0,0.65
1,-0.745,0.364,1,1,0.65
3,0.426,-0.71,3,3,0.65
1,-0.03,0.088,1,1,0.65
1,-0.993,1.312,1,1,0.65
3,0.766,-1.097,3,3,0.65
0,1.011,0.908,0,0,0.65
2,0.192,-0.199,3,3,0.65
1,-1.408,0.663,1,1,0.65
3,-0.163,-0.368,3,2,0.65
3,-0.183,-2.416,3,2,0.65
1,-1.166,0.413,1,1,0.65
0,1.315,-0.105,3,3,0.65
1,-1.389,-0.386,2,2,0.65
3,1.321,-1.027,3,3,0.65
1,-2.088,0.764,1,1,0.65
3,0.501,-1.609,3,3,0.65
2,-0.346,-1.664,2,2,0.65
1,-0.892,-0.765,2,2,0.65
1,0.029,1.173,1,0,0.65
1,0.17,0.715,1,0,0.65
