m,r1,r2,mrec_map,mrec_ml,N0
3,1.253,-0.265,3,3,0.5
3,0.599,-1.197,3,3,0.5
3,1.937,-1.191,3,3,0.5
3,0.991,-0.501,3,3,0.5
3,0.647,-0.421,3,3,0.5
3,0.903,-0.942,3,3,0.5
1,-0.893,0.394,1,1,0.5
3,1.124,-0.623,3,3,0.5
1,-1.142,1.14,1,1,0.5
1,0.167,0.352,1,0,0.5
2,-1.303,-0.395,2,2,0.5
1,-0.805,0.938,1,1,0.5
1,-0.796,0.266,1,1,0.5
3,0.219,-1.449,3,3,0.5
0,1.648,1.388,0,0,0.5
1,-0.51,0.505,1,1,0.5
1,-1.327,0.454,1,1,0.5
2,-0.298,-1.279,2,2,0.5
3,0.444,-0.675,3,3,0.5
1,-0.89,0.852,1,1,0.5
1,-0.68,0.802,1,1,0.5
3,1.089,-0.272,3,3,0.5
3,0.733,-0.152,3,3,0.5
3,0.24,-0.318,3,3,0.5
1,-1.944,0.927,1,1,0.5
1,0.008,0.056,1,0,0.5
3,0.685,0.089,3,0,0.5
1,-1.497,0.654,1,1,0.5
3,0.211,-0.725,3,3,0.5
3,0.399,-0.069,3,3,0.5
1,-0.474,0.532,1,1,0.5
3,0.831,-0.095,3,3,0.5
2,-1.161,0.549,1,1,0.5
2,-0.974,-2.874,2,2,0.5
2,-1.023,-0.11,1,2,0.5
3,0.443,-1.325,3,3,0.5
3,1.33,-0.397,3,3,0.5
1,-1.283,0.155,1,1,0.5
3,0.544,-0.616,3,3,0.5
1,-0.851,0.485,1,1,0.5
3,0.813,-0.213,3,3,0.5
2,-0.842,-0.465,2,2,0.5
1,-0.178,0.653,1,1,0.5
1,-0.974,0.949,1,1,0.5
1,-1.929,-0.027,1,2,0.5
0,0.99,0.594,0,0,0.5
1,-0.649,1.18,1,1,0.5
1,-0.194,1.326,1,1,0.5
1,-1.668,1.089,1,1,0.5
1,-0.222,1.069,1,1,0.5
1,-0.08,0.936,1,1,0.5
3,1.438,-0.756,3,3,0.5
1,-0.661,0.573,1,1,0.5
1,-1.382,1.065,1,1,0.5
3,1.478,-1.061,3,3,0.5
3,0.658,-0.631,3,3,0.5
1,-1.194,0.859,1,1,0.5
1,-1.222,0.362,1,1,0.5
0,0.156,1.151,1,0,0.5
3,0.474,-0.6,3,3,0.5
1,-0.087,0.839,1,1,0.5
2,-0.263,-1.302,2,2,0.5
1,-0.792,1.258,1,1,0.5
3,0.357,-1.105,3,3,0.5
3,0.834,0.103,3,0,0.5
1,-0.846,0.583,1,1,0.5
1,-0.583,0.942,1,1,0.5
2,-0.45,0.422,1,1,0.5
0,0.851,1.191,0,0,0.5
1,-1.152,1.191,1,1,0.5
1,-1.163,0.958,1,1,0.5
3,0.658,0.308,3,0,0.5
2,-0.503,-0.5,2,2,0.5
1,-1.615,0.838,1,1,0.5
3,1.346,-1.124,3,3,0.5
1,-0.291,0.36,1,1,0.5
3,1.416,-0.623,3,3,0.5
3,-0.232,-0.304,2,2,0.5
1,-0.706,0.539,1,1,0.5
3,1.639,-0.377,3,3,0.5
3,1.217,-0.704,3,3,0.5
3,0.27,-0.904,3,3,0.5
3,0.821,-1.768,3,3,0.5
3,0.108,-1.304,3,3,0.5
3,0.73,-1.504,3,3,0.5
1,-0.591,0.866,1,1,0.5
3,1.27,-0.01,3,3,0.5
1,-1.154,1.091,1,1,0.5
1,-1.413,0.197,1,1,0.5
2,-0.53,-0.918,2,2,0.5
3,1.395,-1.23,3,3,0.5
3,0.498,-1.164,3,3,0.5
1,-0.563,-0.122,1,2,0.5
3,0.019,-0.618,3,3,0.5
2,-0.923,-0.649,2,2,0.5
2,-0.302,-1.895,2,2,0.5
3,0.45,-0.282,3,3,0.5
0,0.68,1.464,0,0,0.5
3,0.836,-0.222,3,3,0.5
1,-0.497,0.327,1,1,0.5
1,-1.567,0.418,1,1,0.5
3,0.967,0.218,3,0,0.5
2,-0.98,-0.924,2,2,0.5
1,-0.365,0.903,1,1,0.5
3,0.439,-1.269,3,3,0.5
1,-0.206,0.931,1,1,0.5
3,-0.188,-0.487,3,2,0.5
3,0.856,-0.838,3,3,0.5
0,1.04,0.615,0,0,0.5
3,0.443,-0.624,3,3,0.5
2,-0.408,-1.463,2,2,0.5
3,1.512,-0.198,3,3,0.5
1,-1.213,0.611,1,1,0.5
1,-0.127,-0.032,1,2,0.5
1,-0.794,-0.111,1,2,0.5
2,-1.306,-1.055,2,2,0.5
2,-0.072,-1.476,3,2,0.5
1,-1.115,0.383,1,1,0.5
1,-1.304,0.207,1,1,0.5
3,1.039,-0.789,3,3,0.5
1,-0.734,0.859,1,1,0.5
1,-0.343,1.075,1,1,0.5
2,-0.298,-0.537,2,2,0.5
0,-0.136,0.459,1,1,0.5
1,-0.158,0.888,1,1,0.5
1,-0.453,1.125,1,1,0.5
1,-1.083,0.366,1,1,0.5
1,-0.611,0.335,1,1,0.5
2,-0.12,-1.724,3,2,0.5
3,0.067,-0.302,3,3,0.5
3,0.823,-0.43,3,3,0.5
3,0.738,-0.852,3,3,0.5
1,-0.094,1.561,1,1,0.5
1,-0.411,0.782,1,1,0.5
1,-0.589,0.652,1,1,0.5
2,0.142,-0.291,3,3,0.5
3,0.492,-1.121,3,3,0.5
2,-0.888,-1.357,2,2,0.5
3,0.586,-1.154,3,3,0.5
1,-1.077,0.483,1,1,0.5
1,-1.077,0.195,1,1,0.5
3,0.141,-0.576,3,3,0.5
1,-0.141,0.431,1,1,0.5
1,-0.186,0.601,1,1,0.5
2,-0.792,-0.611,2,2,0.5
3,1.214,-1.081,3,3,0.5
2,-1.027,-0.972,2,2,0.5
1,-1.737,-0.092,1,2,0.5
1,-0.821,0.889,1,1,0.5
2,-0.411,-1.446,2,2,0.5
3,0.758,-0.014,3,3,0.5
3,-0.334,-0.921,2,2,0.5
1,-0.876,0.744,1,1,0.5
2,-0.688,-0.935,2,2,0.5
1,-0.89,0.687,1,1,0.5
3,0.51,-0.724,3,3,0.5
0,0.58,0.051,3,0,0.5
1,-0.572,0.835,1,1,0.5
2,-0.582,-1.058,2,2,0.5
1,-0.69,0.664,1,1,0.5
0,0.718,0.799,0,0,0.5
3,0.244,-1.012,3,3,0.5
2,-0.478,-1.629,2,2,0.5
2,0.09,-0.097,3,3,0.5
1,0.252,0.586,1,0,0.5
1,-0.171,-0.281,3,2,0.5
3,-0.267,-0.638,2,2,0.5
3,0.356,-0.796,3,3,0.5
2,-0.293,-0.055,1,2,0.5
1,-1.393,0.06,1,1,0.5
1,-1.406,1.419,1,1,0.5
1,-1.116,0.355,1,1,0.5
1,-0.944,0.632,1,1,0.5
2,0.09,-0.66,3,3,0.5
3,1.451,-0.322,3,3,0.5
3,1.283,-1.303,3,3,0.5
1,-0.708,0.724,1,1,0.5
1,-0.833,0.915,1,1,0.5
0,0.809,-0.387,3,3,0.5
3,1.221,-1.368,3,3,0.5
3,0.742,-0.942,3,3,0.5
3,-0.487,-0.999,2,2,0.5
1,-1.364,1.439,1,1,0.5
0,0.328,-0.081,3,3,0.5
2,-0.346,-0.284,2,2,0.5
3,1.18,-0.626,3,3,0.5
1,-0.921,-0.069,1,2,0.5
3,0.155,-0.908,3,3,0.5
1,-0.817,0.721,1,1,0.5
0,0.653,0.706,0,0,0.5
1,-1.743,0.397,1,1,0.5
1,-0.376,0.118,1,1,0.5
1,-0.294,0.444,1,1,0.5
1,-0.223,0.965,1,1,0.5
1,-0.711,0.023,1,1,0.5
1,-0.225,0.557,1,1,0.5
3,0.532,0.08,3,0,0.5
2,-1.394,-0.035,1,2,0.5
1,-1.26,1.067,1,1,0.5
1,-0.794,-0.498,2,2,0.5
3,1.135,-0.051,3,3,0.5
2,-0.537,-1.218,2,2,0.5
1,-0.388,0.035,1,1,0.5
3,1.073,-0.184,3,3,0.5
3,-0.079,-0.916,3,2,0.5
1,-1.017,0.359,1,1,0.5
1,-0.59,0.697,1,1,0.5
1,-0.88,0.359,1,1,0.5
3,1.008,-0.583,3,3,0.5
1,0.488,1.022,0,0,0.5
3,-0.109,-1.187,3,2,0.5
3,0.026,-0.82,3,3,0.5
1,-0.553,1.288,1,1,0.5
0,0.658,0.82,0,0,0.5
1,-0.352,1.831,1,1,0.5
1,-1.138,0.132,1,1,0.5
1,-0.24,1.726,1,1,0.5
3,0.859,-1.072,3,3,0.5
3,0.18,-1.116,3,3,0.5
1,0.297,0.971,1,0,0.5
3,0.105,-0.488,3,3,0.5
3,1.021,-0.668,3,3,0.5
3,0.997,-0.337,3,3,0.5
1,-0.967,1.492,1,1,0.5
0,0.468,0.948,0,0,0.5
3,-0.045,-0.431,3,2,0.5
1,-0.765,0.396,1,1,0.5
1,-1.918,0.793,1,1,0.5
2,-0.561,-0.742,2,2,0.5
3,0.341,-0.952,3,3,0.5
3,1.245,-0.921,3,3,0.5
1,-0.808,2.034,1,1,0.5
3,0.606,-0.554,3,3,0.5
1,-1.243,0.138,1,1,0.5
3,1.109,-0.242,3,3,0.5
3,1.3,-0.591,3,3,0.5
1,-1.302,0.54,1,1,0.5
1,-0.9,0.065,1,1,0.5
1,-0.687,0.386,1,1,0.5
3,0.865,-0.102,3,3,0.5
3,1.123,-0.908,3,3,0.5
3,1.861,-0.819,3,3,0.5
3,1.504,-0.352,3,3,0.5
1,-1.05,0.594,1,1,0.5
3,0.89,-0.567,3,3,0.5
0,0.666,1.877,0,0,0.5
3,0.667,-0.048,3,3,0.5
1,-1.415,1.531,1,1,0.5
3,0.63,-0.385,3,3,0.5
3,0.426,-1.321,3,3,0.5
1,-1.264,0.462,1,1,0.5
0,0.087,0.282,1,0,0.5
3,0.64,-0.988,3,3,0.5
3,0.846,-0.621,3,3,0.5
3,0.04,-0.996,3,3,0.5
1,-1.613,0.891,1,1,0.5
3,0.998,-1.542,3,3,0.5
0,1.016,1.256,0,0,0.5
3,-0.132,-1.174,3,2,0.5
2,0.04,-1.706,3,3,0.5
3,0.926,-0.499,3,3,0.5
2,-1.601,0.319,1,1,0.5
2,-0.851,-0.209,2,2,0.5
1,-0.973,0.951,1,1,0.5
0,-0.169,0.8,1,1,0.5
1,-0.256,0.769,1,1,0.5
3,-0.006,-0.479,3,2,0.5
0,1.787,0.346,0,0,0.5
2,-0.121,-0.968,3,2,0.5
2,-0.504,-0.959,2,2,0.5
1,-1.019,0.439,1,1,0.5
1,-0.247,0.9,1,1,0.5
2,-1.506,-0.027,1,2,0.5
1,-1.089,0.924,1,1,0.5
1,-0.595,0.421,1,1,0.5
2,-1.139,-1.587,2,2,0.5
1,-0.823,-0.087,1,2,0.5
3,0.801,-1.004,3,3,0.5
3,0.819,-0.076,3,3,0.5
1,-1.382,1.211,1,1,0.5
3,0.675,-0.015,3,3,0.5
3,1.512,-1.487,3,3,0.5
1,-0.564,0.671,1,1,0.5
2,0.176,0.451,1,0,0.5
1,-0.853,0.982,1,1,0.5
1,-0.891,1.588,1,1,0.5
2,-1.809,-0.577,2,2,0.5
3,1.191,-1.24,3,3,0.5
3,0.257,-0.32,3,3,0.5
3,0.238,0.078,3,0,0.5
3,0.603,-0.645,3,3,0.5
1,-1.699,0.095,1,1,0.5
1,-0.428,0.106,1,1,0.5
1,-1.168,-0.382,2,2,0.5
1,-1.497,0.174,1,1,0.5
3,0.569,-1.107,3,3,0.5
3,0.507,-1.258,3,3,0.5
3,1.156,0.567,0,0,0.5
1,-0.839,0.946,1,1,0.5
3,0.564,-0.965,3,3,0.5
3,1.401,-0.805,3,3,0.5
1,0.15,0.843,1,0,0.5
2,-0.765,0.11,1,1,0.5
1,-0.504,0.498,1,1,0.5
3,1.054,-1.766,3,3,0.5
3,1.218,-1.033,3,3,0.5
1,-0.638,-0.394,2,2,0.5
3,0.861,0.183,3,0,0.5
1,0.383,0.92,0,0,0.5
1,-1.312,0.884,1,1,0.5
1,-0.933,0.27,1,1,0.5
3,0.454,-0.831,3,3,0.5
1,-0.136,0.288,1,1,0.5
3,-0.263,-0.757,2,2,0.5
1,-1.457,-0.222,2,2,0.5
3,0.987,-0.816,3,3,0.5
1,-0.564,-0.098,1,2,0.5
1,-0.808,0.966,1,1,0.5
1,-1.369,1.015,1,1,0.5
3,1.071,-0.732,3,3,0.5
1,-1.651,0.419,1,1,0.5
3,0.99,-1.123,3,3,0.5
1,-1.121,0.717,1,1,0.5
1,-1.437,0.779,1,1,0.5
1,-0.611,1.419,1,1,0.5
3,2.053,-0.125,3,3,0.5
0,1.033,0.337,0,0,0.5
1,-0.283,0.53,1,1,0.5
1,-0.897,1.147,1,1,0.5
3,0.506,-1.487,3,3,0.5
3,0.235,-0.932,3,3,0.5
2,-0.828,-0.11,1,2,0.5
1,-0.727,1.088,1,1,0.5
1,-0.917,0.603,1,1,0.5
1,-1.043,0.647,1,1,0.5
3,1.111,-1.284,3,3,0.5
3,1.92,-0.92,3,3,0.5
1,-1.081,0.019,1,1,0.5
3,0.669,-0.411,3,3,0.5
0,0.809,1.802,0,0,0.5
2,-1.526,-0.852,2,2,0.5
3,1.341,-1.05,3,3,0.5
1,-1.247,0.813,1,1,0.5
3,1.071,-0.654,3,3,0.5
1,-1.08,-0.998,2,2,0.5
3,0.948,-1.356,3,3,0.5
2,-0.33,-0.76,2,2,0.5
2,-0.242,-0.132,1,2,0.5
1,-0.628,1.475,1,1,0.5
3,0.988,-0.477,3,3,0.5
3,0.253,-0.941,3,3,0.5
2,-0.235,-0.217,2,2,0.5
0,0.458,0.75,0,0,0.5
1,-0.408,1.167,1,1,0.5
1,0.028,0.087,1,0,0.5
1,-0.729,1.26,1,1,0.5
3,1.002,-1.257,3,3,0.5
1,0.193,0.571,1,0,0.5
3,1.369,-1.229,3,3,0.5
2,-2.125,0.182,1,1,0.5
1,-2.05,0.819,1,1,0.5
3,-0.252,-1.15,2,2,0.5
1,-0.403,0.35,1,1,0.5
1,-0.917,1.199,1,1,0.5
1,-1.631,0.544,1,1,0.5
1,-1.573,1.264,1,1,0.5
1,-1.158,0.475,1,1,0.5
0,0.697,0.698,0,0,0.5
1,-0.387,1.569,1,1,0.5
3,1.397,-1.154,3,3,0.5
3,1.501,-1.017,3,3,0.5
1,-0.581,0.838,1,1,0.5
3,0.205,-1.009,3,3,0.5
3,0.495,-0.892,3,3,0.5
3,0.798,-1.895,3,3,0.5
3,0.728,-0.542,3,3,0.5
1,-1.142,0.962,1,1,0.5
1,-0.15,0.395,1,1,0.5
3,1.273,-0.965,3,3,0.5
1,-0.356,1.666,1,1,0.5
3,0.853,-0.251,3,3,0.5
2,-0.705,-0.666,2,2,0.5
3,0.182,-1.033,3,3,0.5
2,-0.894,-1.074,2,2,0.5
1,-0.678,-0.6,2,2,0.5
3,0.892,-0.481,3,3,0.5
3,1.462,-0.276,3,3,0.5
2,-0.932,-0.689,2,2,0.5
3,1.101,-0.51,3,3,0.5
1,-1.488,0.895,1,1,0.5
3,1.08,-0.995,3,3,0.5
3,1.176,-0.435,3,3,0.5
1,-0.201,0.624,1,1,0.5
3,0.679,-1.322,3,3,0.5
1,-0.813,0.751,1,1,0.5
3,1.38,-1.339,3,3,0.5
0,1.022,0.983,0,0,0.5
1,0.033,1.19,1,0,0.5
3,0.728,-0.301,3,3,0.5
3,0.845,-0.516,3,3,0.5
3,0.932,-0.932,3,3,0.5
3,0.662,-0.868,3,3,0.5
3,0.407,-1.147,3,3,0.5
1,-0.213,0.79,1,1,0.5
1,-0.428,0.867,1,1,0.5
2,-1.495,-1.495,2,2,0.5
2,-1.238,-0.004,1,2,0.5
3,-0.011,-0.565,3,2,0.5
3,1.19,-0.714,3,3,0.5
1,-0.076,1.642,1,1,0.5
1,-1.406,0.447,1,1,0.5
3,1.069,-0.799,3,3,0.5
3,0.336,-0.695,3,3,0.5
3,0.798,-0.393,3,3,0.5
3,-0.172,-1.758,3,2,0.5
3,0.739,-1.265,3,3,0.5
3,1.88,-0.226,3,3,0.5
1,-0.078,1.323,1,1,0.5
2,-0.694,-0.626,2,2,0.5
2,-0.941,-0.511,2,2,0.5
1,-0.12,0.166,1,1,0.5
3,0.828,-0.294,3,3,0.5
2,-0.842,-0.422,2,2,0.5
3,0.856,-1.127,3,3,0.5
2,-0.975,-0.727,2,2,0.5
1,-0.694,0.858,1,1,0.5
1,-0.683,1.401,1,1,0.5
2,-0.95,0.03,1,1,0.5
1,-0.356,1.227,1,1,0.5
3,1.267,-0.353,3,3,0.5
1,-0.761,1.153,1,1,0.5
2,-0.553,-0.297,2,2,0.5
1,-0.374,0.434,1,1,0.5
3,0.086,-0.759,3,3,0.5
1,0.064,-0.101,3,3,0.5
3,0.271,-0.997,3,3,0.5
3,0.737,0.088,3,0,0.5
3,0.635,-1.326,3,3,0.5
3,0.53,-0.921,3,3,0.5
3,0.344,-0.558,3,3,0.5
1,-0.273,0.103,1,1,0.5
3,-0.547,-0.649,2,2,0.5
1,-0.576,0.871,1,1,0.5
2,-0.601,-0.148,1,2,0.5
1,-0.407,0.244,1,1,0.5
3,0.921,-0.457,3,3,0.5
2,0.181,-0.444,3,3,0.5
3,-0.2,-1.655,2,2,0.5
3,1.374,-0.531,3,3,0.5
1,-1.408,0.405,1,1,0.5
3,0.874,-0.593,3,3,0.5
1,-0.33,1.336,1,1,0.5
1,-0.099,0.8,1,1,0.5
1,-1.156,1.393,1,1,0.5
3,0.951,-0.836,3,3,0.5
1,-0.974,0.001,1,1,0.5
3,1.218,-1.419,3,3,0.5
3,0.124,-0.708,3,3,0.5
3,-0.199,-1.439,2,2,0.5
3,1.237,-0.785,3,3,0.5
2,-1.084,-0.732,2,2,0.5
3,-0.11,-1.277,3,2,0.5
1,0.083,0.676,1,0,0.5
1,-0.224,0.233,1,1,0.5
1,-0.322,0.491,1,1,0.5
1,-1.021,1.372,1,1,0.5
3,1.448,-0.078,3,3,0.5
3,0.742,-0.859,3,3,0.5
3,1.248,-0.624,3,3,0.5
0,0.772,0.916,0,0,0.5
3,0.88,-0.998,3,3,0.5
2,-1.015,-1.124,2,2,0.5
3,0.091,-1.215,3,3,0.5
3,0.437,-0.723,3,3,0.5
3,0.908,-0.569,3,3,0.5
0,0.349,-0.02,3,3,0.5
1,-0.73,0.914,1,1,0.5
3,0.512,-1.004,3,3,0.5
3,1.041,-0.569,3,3,0.5
1,-0.63,1.205,1,1,0.5
1,-0.444,0.491,1,1,0.5
3,1.49,-0.764,3,3,0.5
1,-0.572,0.867,1,1,0.5
2,-1.079,-0.716,2,2,0.5
1,-1.329,1.097,1,1,0.5
3,1.219,-0.661,3,3,0.5
3,1.016,-1.569,3,3,0.5
3,1.33,0.676,0,0,0.5
0,0.282,0.055,3,0,0.5
1,-1.003,1.392,1,1,0.5
2,-0.61,-0.703,2,2,0.5
3,1.068,-1.276,3,3,0.5
0,1.039,0.737,0,0,0.5
1,-0.219,0.258,1,1,0.5
1,-1.335,0.471,1,1,0.5
3,0.167,-0.364,3,3,0.5
2,-0.991,0.437,1,1,0.5
1,-0.664,0.905,1,1,0.5
1,-0.559,0.136,1,1,0.5
3,0.341,-0.834,3,3,0.5
1,-0.228,1.39,1,1,0.5
3,0.588,-1.114,3,3,0.5
1,-0.954,1.837,1,1,0.5
3,0.566,-0.315,3,3,0.5
1,-0.959,0.535,1,1,0.5
3,0.453,-0.693,3,3,0.5
2,0.13,-0.605,3,3,0.5
3,1.477,-0.824,3,3,0.5
1,-0.843,1.03,1,1,0.5
3,0.487,-0.667,3,3,0.5
1,-0.017,0.599,1,1,0.5
2,-0.164,0.049,1,1,0.5
0,1.103,0.148,3,0,0.5
1,0.106,-0.312,3,3,0.5
3,0.838,-1.502,3,3,0.5
0,0.421,0.748,0,0,0.5
1,-0.85,0.477,1,1,0.5
1,-0.607,0.476,1,1,0.5
1,0.349,0.137,3,0,0.5
0,1.02,1.409,0,0,0.5
1,-0.378,0.573,1,1,0.5
3,1.013,-1.335,3,3,0.5
0,0.198,0.005,3,0,0.5
3,1.023,-0.937,3,3,0.5
1,-0.788,1.805,1,1,0.5
3,0.593,-1.187,3,3,0.5
2,-0.763,-0.416,2,2,0.5
2,-0.896,-0.764,2,2,0.5
3,0.09,0.03,3,0,0.5
3,0.599,-0.78,3,3,0.5
1,-0.889,0.37,1,1,0.5
1,0.126,0.631,1,0,0.5
3,1.024,-1.162,3,3,0.5
1,-1.256,0.969,1,1,0.5
1,-1.657,0.409,1,1,0.5
1,-0.824,0.832,1,1,0.5
3,-0.236,0.16,1,1,0.5
3,0.865,-0.403,3,3,0.5
0,0.748,1.142,0,0,0.5
3,0.518,-1.031,3,3,0.5
1,-0.352,0.674,1,1,0.5
3,0.785,-0.125,3,3,0.5
3,-0.061,-0.803,3,2,0.5
1,-0.28,1.359,1,1,0.5
1,-0.11,0.59,1,1,0.5
1,-0.742,1.301,1,1,0.5
3,0.281,0.225,3,0,0.5
1,-0.719,1.154,1,1,0.5
3,0.005,-0.366,3,3,0.5
3,1.061,-0.262,3,3,0.5
3,0.826,-1.396,3,3,0.5
1,-1.343,0.531,1,1,0.5
3,-0.199,0,1,1,0.5
1,-1.447,0.309,1,1,0.5
3,1.166,-0.819,3,3,0.5
1,-1.305,1.081,1,1,0.5
1,-1.487,-0.999,2,2,0.5
3,0.731,-0.691,3,3,0.5
1,-0.979,-1.336,2,2,0.5
3,0.026,-0.794,3,3,0.5
1,-0.889,0.826,1,1,0.5
3,1.413,-0.123,3,3,0.5
3,0.257,-0.751,3,3,0.5
1,-0.838,0.267,1,1,0.5
3,0.203,-1.162,3,3,0.5
3,0.481,-1.119,3,3,0.5
1,0.054,0.429,1,0,0.5
2,-0.538,-0.654,2,2,0.5
1,-1.111,0.562,1,1,0.5
3,0.66,-0.554,3,3,0.5
3,0.409,-0.675,3,3,0.5
3,0.486,-0.973,3,3,0.5
3,0.134,-0.371,3,3,0.5
3,0.517,-0.971,3,3,0.5
3,0.349,-1.5,3,3,0.5
1,-0.666,1.154,1,1,0.5
1,-0.955,1.518,1,1,0.5
3,0.815,-0.544,3,3,0.5
2,-0.472,-0.167,1,2,0.5
1,0.117,0.932,1,0,0.5
3,0.267,-0.736,3,3,0.5
3,-0.387,-0.303,2,2,0.5
1,0.11,1.488,1,0,0.5
1,-0.462,0.991,1,1,0.5
1,-1.371,-0.502,2,2,0.5
2,-0.651,-1.432,2,2,0.5
1,-0.93,0.461,1,1,0.5
1,-0.769,1.172,1,1,0.5
1,-0.305,0.282,1,1,0.5
1,-0.324,-0.246,2,2,0.5
3,1.493,-1.384,3,3,0.5
2,0.212,-0.395,3,3,0.5
1,-0.497,0.563,1,1,0.5
3,1.874,-1.218,3,3,0.5
1,-0.58,0.367,1,1,0.5
1,0.574,-0.101,3,3,0.5
3,0.96,-0.484,3,3,0.5
1,-0.764,0.753,1,1,0.5
1,0.049,0.748,1,0,0.5
1,-0.815,1.708,1,1,0.5
1,-0.489,0.241,1,1,0.5
1,0.338,0.575,0,0,0.5
3,0.326,-0.956,3,3,0.5
0,2.055,0.137,3,0,0.5
