m,r1,r2,mrec_map,mrec_ml,N0
1,-0.423,0.494,1,1,0.85
1,-1.423,0.928,1,1,0.85
1,-0.353,1.457,1,1,0.85
0,1.194,0.457,3,0,0.85
1,-0.668,0.26,1,1,0.85
1,-0.838,0.137,1,1,0.85
1,-0.786,-0.547,2,2,0.85
2,0.122,-1.991,3,3,0.85
3,1.31,-0.267,3,3,0.85
3,0.427,-0.611,3,3,0.85
1,-0.458,1.192,1,1,0.85
3,0.059,-0.908,3,3,0.85
1,0.044,1.777,1,0,0.85
2,0.683,-0.595,3,3,0.85
2,-0.613,-1.509,2,2,0.85
1,-0.684,0.777,1,1,0.85
3,1.181,-0.258,3,3,0.85
1,-1.334,0.949,1,1,0.85
3,0.028,-2.095,3,3,0.85
3,0.267,-0.628,3,3,0.85
3,-0.081,-1.124,3,2,0.85
1,-0.875,1.788,1,1,0.85
2,-0.379,-1.3,2,2,0.85
3,-0.015,-0.811,3,2,0.85
3,1.892,-0.351,3,3,0.85
2,-0.321,-0.461,3,2,0.85
3,0.49,-0.259,3,3,0.85
1,-1.797,-0.405,2,2,0.85
2,-0.288,-0.677,3,2,0.85
3,0.945,-0.073,3,3,0.85
3,-0.143,-0.917,3,2,0.85
3,0.032,-0.75,3,3,0.85
2,-0.286,-0.929,3,2,0.85
0,0.714,1.668,0,0,0.85
1,-1.129,0.457,1,1,0.85
1,-0.226,0.685,1,1,0.85
3,-0.26,-0.677,3,2,0.85
1,-0.221,-0.026,1,2,0.85
0,1.181,0.484,3,0,0.85
1,-0.604,0.949,1,1,0.85
2,-0.093,-0.927,3,2,0.85
3,0.867,-0.17,3,3,0.85
1,0.367,-0.239,3,3,0.85
3,0.314,-1.25,3,3,0.85
1,-1.118,1.218,1,1,0.85
3,0.353,-0.599,3,3,0.85
1,-0.759,0.323,1,1,0.85
3,0.104,-0.572,3,3,0.85
3,0.875,-1.829,3,3,0.85
1,-1.533,0.206,1,1,0.85
1,-0.022,1.008,1,1,0.85
0,1.189,0.633,0,0,0.85
3,0.854,-1.022,3,3,0.85
3,0.673,-0.694,3,3,0.85
2,-0.06,-0.566,3,2,0.85
3,0.486,-1.457,3,3,0.85
3,0.503,-0.86,3,3,0.85
2,-0.25,1.142,1,1,0.85
1,-2,-0.034,1,2,0.85
0,0.517,1.629,1,0,0.85
0,-0.207,0.04,1,1,0.85
3,0.971,0.526,3,0,0.85
1,-1.142,0.247,1,1,0.85
3,0.662,0.004,3,0,0.85
1,-0.321,1.016,1,1,0.85
0,1.295,0.5,3,0,0.85
3,0.442,0.176,3,0,0.85
3,0.731,-1.885,3,3,0.85
3,1.228,-1.034,3,3,0.85
3,0.04,-0.344,3,3,0.85
3,1.32,0.422,3,0,0.85
3,-0.463,-1.812,2,2,0.85
0,0.286,0.228,3,0,0.85
0,1.167,1.217,0,0,0.85
2,-1.436,-0.51,2,2,0.85
0,0.678,2.125,0,0,0.85
2,-1.538,-0.88,2,2,0.85
1,0.034,0.369,1,0,0.85
1,0.318,2.126,1,0,0.85
0,0.556,-0.448,3,3,0.85
1,0.016,0.561,1,0,0.85
3,0.129,-1.406,3,3,0.85
3,0.796,-0.496,3,3,0.85
1,-0.274,0.618,1,1,0.85
3,-0.142,-0.404,3,2,0.85
2,0.062,-0.089,3,3,0.85
3,-0.083,-0.264,3,2,0.85
1,-0.034,0.289,1,1,0.85
3,1.281,-2.12,3,3,0.85
3,1.251,-1.446,3,3,0.85
2,0.13,-0.053,3,3,0.85
1,-0.702,0.419,1,1,0.85
1,-0.818,1.007,1,1,0.85
1,-2.36,0.985,1,1,0.85
1,-0.623,0.467,1,1,0.85
2,-0.766,-0.185,1,2,0.85
3,1.043,-1.328,3,3,0.85
0,-0.664,0.359,1,1,0.85
3,1.99,-0.939,3,3,0.85
1,-0.518,1.347,1,1,0.85
2,-1.113,-0.351,2,2,0.85
1,-1.557,1.075,1,1,0.85
1,-0.582,1.124,1,1,0.85
2,-0.207,-0.813,3,2,0.85
2,-0.566,-1.195,2,2,0.85
1,1.158,-0.18,3,3,0.85
1,0.571,0.208,3,0,0.85
2,-1.576,-1.149,2,2,0.85
1,-0.802,1.03,1,1,0.85
1,-1.45,0.729,1,1,0.85
3,1.369,-0.723,3,3,0.85
3,0.589,-1.024,3,3,0.85
3,1.575,-0.983,3,3,0.85
3,0.322,-1.595,3,3,0.85
3,0.872,-0.477,3,3,0.85
3,1.523,-0.754,3,3,0.85
1,-0.705,-0.615,2,2,0.85
1,-1.462,0.724,1,1,0.85
1,-0.405,0.301,1,1,0.85
3,-0.579,-0.566,2,2,0.85
3,0.7,-0.91,3,3,0.85
2,-1.922,-0.597,2,2,0.85
1,-0.398,1.003,1,1,0.85
3,0.658,-0.126,3,3,0.85
3,0.799,-0.89,3,3,0.85
0,0.504,-0.745,3,3,0.85
3,0.202,-0.488,3,3,0.85
1,-0.399,0.582,1,1,0.85
1,-1.849,1.387,1,1,0.85
1,0.041,1.1,1,0,0.85
1,-0.31,-0.993,3,2,0.85
3,0.235,-0.972,3,3,0.85
3,0.803,-1.378,3,3,0.85
3,-0.18,-1.366,3,2,0.85
1,-0.203,0.35,1,1,0.85
1,-1.501,1.21,1,1,0.85
1,-1.259,-1.006,2,2,0.85
3,1.714,-0.048,3,3,0.85
3,0.992,0.086,3,0,0.85
1,0.064,0.589,1,0,0.85
3,2.071,-1.399,3,3,0.85
2,0.014,0.253,1,0,0.85
1,0.093,1.758,1,0,0.85
3,1.797,-2.114,3,3,0.85
0,1.925,0.529,3,0,0.85
3,0.202,-1.25,3,3,0.85
3,-0.136,-0.312,3,2,0.85
0,0.09,0.459,1,0,0.85
3,0.639,-0.229,3,3,0.85
3,0.507,-1.971,3,3,0.85
3,1.962,-2.016,3,3,0.85
1,-2.116,0.27,1,1,0.85
1,-0.313,0.313,1,1,0.85
1,-1.764,-0.509,2,2,0.85
0,0.667,-0.005,3,3,0.85
3,1.289,-0.659,3,3,0.85
3,0.227,-0.935,3,3,0.85
3,-0.012,-1.107,3,2,0.85
3,1.745,-1.464,3,3,0.85
3,1.722,-0.83,3,3,0.85
3,1.413,0.434,3,0,0.85
3,0.412,-0.383,3,3,0.85
0,-0.795,0.628,1,1,0.85
0,0.466,1.04,1,0,0.85
3,0.295,-0.552,3,3,0.85
2,-1.455,-0.148,1,2,0.85
1,0.575,2.009,0,0,0.85
2,-0.655,0.225,1,1,0.85
3,0.395,-0.109,3,3,0.85
1,-1.359,1.26,1,1,0.85
1,-0.077,0.335,1,1,0.85
3,1.908,-0.256,3,3,0.85
1,-0.435,1.153,1,1,0.85
3,1.53,0.459,3,0,0.85
3,0.966,-0.545,3,3,0.85
3,0.258,0.158,3,0,0.85
1,0.627,0.258,3,0,0.85
3,0.067,-0.777,3,3,0.85
0,2.262,-0.674,3,3,0.85
3,0.327,-0.083,3,3,0.85
3,-0.556,-1.931,2,2,0.85
3,0.903,-1.337,3,3,0.85
3,1.107,-1.638,3,3,0.85
3,0.677,-0.433,3,3,0.85
3,0.91,-0.28,3,3,0.85
3,1.541,-1.741,3,3,0.85
2,-2.564,0.507,1,1,0.85
1,-0.542,1.073,1,1,0.85
1,0.344,0.63,1,0,0.85
1,-0.915,0.468,1,1,0.85
1,-0.749,0.696,1,1,0.85
3,0.485,0.251,3,0,0.85
2,-0.21,0.262,1,1,0.85
1,-0.456,-0.672,2,2,0.85
0,0.533,0.909,1,0,0.85
3,1.136,0.075,3,0,0.85
1,-0.519,1.218,1,1,0.85
3,0.587,-0.079,3,3,0.85
0,0.84,0.152,3,0,0.85
3,-0.223,-0.975,3,2,0.85
3,-0.932,-0.853,2,2,0.85
3,0.907,-0.781,3,3,0.85
1,-0.838,2.352,1,1,0.85
3,1.974,-0.052,3,3,0.85
2,-0.971,-0.471,2,2,0.85
3,0.374,-1.314,3,3,0.85
3,0.031,0.339,1,0,0.85
3,0.503,-0.097,3,3,0.85
1,-1.845,0.738,1,1,0.85
1,0.144,1.73,1,0,0.85
1,-0.772,1.86,1,1,0.85
1,-0.825,0.663,1,1,0.85
1,-1.988,1.021,1,1,0.85
0,0.144,-0.182,3,3,0.85
3,0.599,-0.5,3,3,0.85
1,-0.672,0.235,1,1,0.85
1,-0.917,0.293,1,1,0.85
3,0.202,-1.26,3,3,0.85
0,1.421,1.014,0,0,0.85
3,1.126,-0.794,3,3,0.85
3,-0.199,-1.609,3,2,0.85
3,1.497,-1.525,3,3,0.85
1,-0.669,0.315,1,1,0.85
1,-0.982,-0.049,1,2,0.85
3,0.936,-0.146,3,3,0.85
3,1.064,-0.359,3,3,0.85
1,-1.29,0.49,1,1,0.85
3,-0.068,-0.648,3,2,0.85
3,-0.061,0.566,1,1,0.85
1,-0.835,-0.074,1,2,0.85
2,-1.572,0.72,1,1,0.85
3,1.501,-1.338,3,3,0.85
3,0.346,-2.139,3,3,0.85
1,0.075,1.433,1,0,0.85
0,-0.194,1.632,1,1,0.85
3,-0.322,-0.168,1,2,0.85
1,-0.902,1.362,1,1,0.85
2,-1.263,-1.085,2,2,0.85
1,-0.758,0.391,1,1,0.85
1,-0.885,1.913,1,1,0.85
3,0.621,-0.794,3,3,0.85
3,-0.323,-1.049,3,2,0.85
1,-0.975,-0.154,1,2,0.85
1,-0.787,0.698,1,1,0.85
3,0.428,-0.421,3,3,0.85
3,0.542,-0.992,3,3,0.85
1,-1.413,1.196,1,1,0.85
1,-1.389,1.35,1,1,0.85
2,-1.441,0.146,1,1,0.85
1,-0.88,-0.202,1,2,0.85
2,-0.247,0.087,1,1,0.85
3,1.087,-0.624,3,3,0.85
1,0.077,0.755,1,0,0.85
3,1.522,-0.41,3,3,0.85
1,0.2,0.847,1,0,0.85
1,-0.595,0.587,1,1,0.85
1,-1.008,1.419,1,1,0.85
0,0.525,1.304,1,0,0.85
3,0.467,-0.533,3,3,0.85
2,-1.15,-0.897,2,2,0.85
1,-0.949,0.969,1,1,0.85
2,-1.233,-0.581,2,2,0.85
1,-1.078,0.364,1,1,0.85
1,-0.694,1.472,1,1,0.85
1,-1.077,-0.426,2,2,0.85
0,1.776,1.588,0,0,0.85
1,-2.032,0.559,1,1,0.85
1,-0.612,1.047,1,1,0.85
3,1.55,-0.281,3,3,0.85
3,1.44,-0.867,3,3,0.85
1,0.534,1.104,1,0,0.85
3,1.584,-1.05,3,3,0.85
2,-1.217,-0.738,2,2,0.85
3,0.838,-0.81,3,3,0.85
1,-0.087,0.173,1,1,0.85
3,0.562,-0.621,3,3,0.85
3,1.668,-0.373,3,3,0.85
1,-0.591,1.206,1,1,0.85
3,1.243,-0.709,3,3,0.85
1,-0.562,0.922,1,1,0.85
3,0.741,-1.932,3,3,0.85
1,-1.021,1.197,1,1,0.85
1,1.519,0.541,0,0,0.85
0,1.437,0.418,3,0,0.85
2,-1.273,-0.538,2,2,0.85
1,-0.404,1.161,1,1,0.85
1,-1.914,1.632,1,1,0.85
3,2.025,-0.255,3,3,0.85
2,-1.092,-1.907,2,2,0.85
3,1.156,-0.424,3,3,0.85
3,0.371,0.166,3,0,0.85
3,0.999,-0.626,3,3,0.85
2,-0.649,-0.561,2,2,0.85
3,-0.281,-1.167,3,2,0.85
1,0.322,1.799,1,0,0.85
3,0.036,-0.426,3,3,0.85
1,-1.003,0.24,1,1,0.85
1,-0.778,1.59,1,1,0.85
1,-0.543,1.484,1,1,0.85
3,0.627,-0.561,3,3,0.85
3,0.755,-1.436,3,3,0.85
1,-0.408,0.848,1,1,0.85
2,-1.434,-0.941,2,2,0.85
0,0.984,1.01,0,0,0.85
1,-0.413,0.555,1,1,0.85
1,-0.802,0.354,1,1,0.85
1,-0.855,0.995,1,1,0.85
3,0.711,-1.211,3,3,0.85
3,0.604,-0.419,3,3,0.85
1,-0.291,1.004,1,1,0.85
3,0.14,-1.883,3,3,0.85
3,0.152,0.367,1,0,0.85
1,-2.727,0.972,1,1,0.85
2,-0.326,-0.504,3,2,0.85
1,-0.934,0.694,1,1,0.85
1,-0.27,-0.436,3,2,0.85
1,0.148,0.288,1,0,0.85
0,0.45,0.16,3,0,0.85
3,0.956,-0.393,3,3,0.85
3,0.288,-0.736,3,3,0.85
3,1.061,-0.976,3,3,0.85
3,0.938,-1.17,3,3,0.85
3,2.07,-0.3,3,3,0.85
1,-1.287,1.028,1,1,0.85
3,1.174,-0.706,3,3,0.85
3,0.387,-1.122,3,3,0.85
3,1.589,-1.89,3,3,0.85
1,-1.245,0.121,1,1,0.85
3,1.256,-0.674,3,3,0.85
2,-1.74,-1.752,2,2,0.85
1,-0.569,1.005,1,1,0.85
3,0.765,-0.451,3,3,0.85
1,-0.037,1.483,1,1,0.85
1,-0.617,0.973,1,1,0.85
1,-0.549,0.28,1,1,0.85
1,-1.013,0.107,1,1,0.85
1,-0.452,1.504,1,1,0.85
1,-0.433,0.375,1,1,0.85
1,0.519,0.986,1,0,0.85
1,-1.413,-0.12,1,2,0.85
1,-1.344,1.058,1,1,0.85
1,-1.521,0.852,1,1,0.85
0,-0.393,0.911,1,1,0.85
1,-0.518,0.461,1,1,0.85
2,-1.071,-0.597,2,2,0.85
2,-1.577,0.272,1,1,0.85
3,0.247,0.265,1,0,0.85
2,-0.631,0.041,1,1,0.85
1,-1.763,1.215,1,1,0.85
1,-1.01,1.136,1,1,0.85
2,0.174,-1.02,3,3,0.85
1,0.246,1.195,1,0,0.85
1,-0.34,-0.001,1,2,0.85
3,1.031,-0.122,3,3,0.85
3,1.016,0.545,0,0,0.85
3,-0.892,-1.567,2,2,0.85
1,-0.898,-0.565,2,2,0.85
2,-0.209,-0.786,3,2,0.85
3,1.044,-1.489,3,3,0.85
3,-0.272,-0.931,3,2,0.85
1,-1.491,0.886,1,1,0.85
2,-1.096,-1.472,2,2,0.85
2,0.306,0.608,1,0,0.85
3,0.521,0.014,3,0,0.85
0,0.658,-0.533,3,3,0.85
3,0.961,0.093,3,0,0.85
2,-0.086,-0.444,3,2,0.85
0,0.358,0.89,1,0,0.85
1,-1.52,-0.215,1,2,0.85
1,-0.37,0.795,1,1,0.85
1,0.121,0.813,1,0,0.85
1,-1.272,0.196,1,1,0.85
1,-0.441,0.662,1,1,0.85
1,-0.626,0.902,1,1,0.85
0,0.366,1.212,1,0,0.85
1,-1.596,1.091,1,1,0.85
2,-0.666,-0.072,1,2,0.85
1,-1.011,1.207,1,1,0.85
3,-0.833,0.528,1,1,0.85
2,-0.779,-1.297,2,2,0.85
3,0.485,-1.291,3,3,0.85
3,1.172,-0.73,3,3,0.85
3,0.681,-1.012,3,3,0.85
1,-1.349,0.301,1,1,0.85
2,-0.208,-0.881,3,2,0.85
2,-1.476,-1.069,2,2,0.85
2,0.377,-1.442,3,3,0.85
2,-0.363,-1.326,2,2,0.85
3,0.794,-0.541,3,3,0.85
1,-0.626,1.497,1,1,0.85
0,2.71,0.343,3,0,0.85
1,-1.191,-0.424,2,2,0.85
2,-0.273,-1.766,3,2,0.85
3,0.14,-0.9,3,3,0.85
2,-0.925,-1.43,2,2,0.85
1,-0.731,0.551,1,1,0.85
3,-0.307,-1.792,3,2,0.85
1,-1.285,-0.54,2,2,0.85
3,0.718,0.414,3,0,0.85
0,0.566,0.043,3,0,0.85
0,0.438,1.384,1,0,0.85
1,-0.814,1.755,1,1,0.85
3,0.609,-0.686,3,3,0.85
3,0.929,-0.644,3,3,0.85
1,0.473,-0.081,3,3,0.85
1,-0.878,1.106,1,1,0.85
2,-0.662,-0.369,2,2,0.85
1,-1.105,-0.586,2,2,0.85
3,0.493,-0.694,3,3,0.85
1,-0.445,0.706,1,1,0.85
3,0.181,-1.586,3,3,0.85
2,-0.11,-0.294,3,2,0.85
1,-1.08,0.848,1,1,0.85
1,-0.701,0.093,1,1,0.85
1,-0.172,1.703,1,1,0.85
3,1.899,-0.639,3,3,0.85
3,0.276,-1.3,3,3,0.85
3,1.09,-0.589,3,3,0.85
1,-1.941,1.996,1,1,0.85
1,-0.935,0.158,1,1,0.85
3,-0.114,-0.522,3,2,0.85
1,-0.589,0.524,1,1,0.85
1,-0.551,0.47,1,1,0.85
0,0.714,0.621,0,0,0.85
3,1.454,0.242,3,0,0.85
3,0.215,-0.303,3,3,0.85
1,0.265,0.703,1,0,0.85
3,0.957,-1.312,3,3,0.85
1,-0.676,0.235,1,1,0.85
1,0.104,0.531,1,0,0.85
3,-0.418,-0.163,1,2,0.85
3,0.69,-0.545,3,3,0.85
3,1.851,-0.557,3,3,0.85
3,0.91,0.201,3,0,0.85
3,1.923,0.743,0,0,0.85
0,0.749,1.342,0,0,0.85
3,0.53,-1.001,3,3,0.85
3,1.604,-0.577,3,3,0.85
3,1.645,0.397,3,0,0.85
1,-2.005,0.155,1,1,0.85
1,-1.417,0.554,1,1,0.85
1,0.592,1.589,0,0,0.85
1,-1.145,-0.875,2,2,0.85
0,1.99,1.352,0,0,0.85
3,0.394,-1.353,3,3,0.85
1,-0.526,0.772,1,1,0.85
1,-0.214,1.043,1,1,0.85
1,-1,0.874,1,1,0.85
1,-1.011,0.51,1,1,0.85
0,0.754,2.345,0,0,0.85
3,1.015,-0.514,3,3,0.85
1,-0.397,1.045,1,1,0.85
1,-1.293,1.168,1,1,0.85
2,-0.108,-1.327,3,2,0.85
1,-0.792,0.645,1,1,0.85
1,-0.198,1.467,1,1,0.85
1,-0.48,0.064,1,1,0.85
1,-1.546,0.654,1,1,0.85
1,-0.453,1.419,1,1,0.85
1,-1.086,0.126,1,1,0.85
0,-0.652,0.067,1,1,0.85
0,1.916,0.68,0,0,0.85
1,-0.945,0.152,1,1,0.85
1,-0.576,-0.667,2,2,0.85
3,0.364,-0.39,3,3,0.85
3,0.348,-0.633,3,3,0.85
1,-0.58,0.329,1,1,0.85
3,0.223,-0.359,3,3,0.85
1,-0.808,1.34,1,1,0.85
3,1.183,-0.745,3,3,0.85
2,0.144,-2.043,3,3,0.85
3,0.615,-0.451,3,3,0.85
2,-0.121,-0.718,3,2,0.85
3,1.308,-1.257,3,3,0.85
3,-0.693,-0.326,1,2,0.85
3,1.642,-0.43,3,3,0.85
1,-0.31,0.632,1,1,0.85
1,-1.124,0.718,1,1,0.85
1,-0.626,0.627,1,1,0.85
3,-0.06,-0.762,3,2,0.85
1,-0.29,1.143,1,1,0.85
1,-1.627,0.672,1,1,0.85
0,1.123,0.558,0,0,0.85
1,-1.098,0.929,1,1,0.85
3,0.846,-1.413,3,3,0.85
1,-1.145,-0.427,2,2,0.85
0,0.517,1.028,1,0,0.85
3,-0.434,-0.674,2,2,0.85
3,0.922,-1.463,3,3,0.85
1,0.199,2.212,1,0,0.85
2,-0.346,-1.119,2,2,0.85
1,-0.317,1.529,1,1,0.85
1,-0.633,-0.627,2,2,0.85
3,0.642,-0.619,3,3,0.85
1,-0.961,1.148,1,1,0.85
3,0.248,0.081,3,0,0.85
1,-1.007,0.946,1,1,0.85
2,-0.773,0.617,1,1,0.85
1,-1.12,0.606,1,1,0.85
3,0.423,-0.764,3,3,0.85
3,1.193,-0.336,3,3,0.85
3,0.12,-1.133,3,3,0.85
3,1.506,0.044,3,0,0.85
1,-1.763,1.047,1,1,0.85
2,-0.78,-0.437,2,2,0.85
1,-0.493,0.806,1,1,0.85
1,0.667,1.506,0,0,0.85
3,0.204,-0.997,3,3,0.85
3,1.885,0.309,3,0,0.85
1,-0.299,-0.335,3,2,0.85
3,0.078,-0.841,3,3,0.85
0,0.495,0.442,3,0,0.85
2,0.088,-0.189,3,3,0.85
3,0.198,-1.06,3,3,0.85
3,0.099,-2.099,3,3,0.85
2,-1.618,-1.267,2,2,0.85
1,-1.049,-0.29,1,2,0.85
1,0.274,0.929,1,0,0.85
3,0.157,-1.259,3,3,0.85
3,1.227,-1.684,3,3,0.85
1,-0.937,0.846,1,1,0.85
1,-0.881,0.865,1,1,0.85
3,-0.085,0.649,1,1,0.85
1,-0.736,1.836,1,1,0.85
2,0.312,-0.232,3,3,0.85
2,-0.322,-1.598,3,2,0.85
1,0.014,1.539,1,0,0.85
1,-1.263,0.905,1,1,0.85
3,0.766,-0.021,3,3,0.85
1,-1.664,0.62,1,1,0.85
1,-0.93,-0.209,1,2,0.85
1,-0.962,1.042,1,1,0.85
1,-0.338,0.312,1,1,0.85
3,0.043,-0.662,3,3,0.85
2,-0.521,-1.511,2,2,0.85
0,0.906,0.459,3,0,0.85
3,1.619,-0.716,3,3,0.85
1,0.309,0.445,1,0,0.85
3,0.881,-1.972,3,3,0.85
0,1.722,1.799,0,0,0.85
3,1.295,-1.872,3,3,0.85
2,-1.952,-1.927,2,2,0.85
3,1.316,-1.2,3,3,0.85
1,-1.395,0.842,1,1,0.85
2,-0.913,-0.609,2,2,0.85
1,-1.168,0.713,1,1,0.85
1,-0.794,0.74,1,1,0.85
3,1.181,-0.444,3,3,0.85
1,0.224,0.476,1,0,0.85
3,0.826,-1.61,3,3,0.85
1,-1.157,0.738,1,1,0.85
1,-1.903,-0.201,1,2,0.85
3,0.446,0.115,3,0,0.85
3,0.776,-0.592,3,3,0.85
1,-0.463,0.328,1,1,0.85
2,-1.474,-1.172,2,2,0.85
1,-1.323,0.954,1,1,0.85
3,1.337,-1.444,3,3,0.85
1,-1.918,1.194,1,1,0.85
3,0.96,-1.01,3,3,0.85
0,0.687,0.048,3,0,0.85
2,-0.503,-0.567,2,2,0.85
3,1.023,-1.282,3,3,0.85
1,-0.396,0.426,1,1,0.85
3,0.187,-0.584,3,3,0.85
1,0.162,-0.209,3,3,0.85
1,-1.185,0.165,1,1,0.85
1,0.18,0.8,1,0,0.85
2,-1.381,-1.235,2,2,0.85
1,0.036,1.322,1,0,0.85
1,-1.632,0.213,1,1,0.85
3,0.466,-1.088,3,3,0.85
1,-0.192,-0.032,1,2,0.85
1,-0.867,-1.081,2,2,0.85
3,0.323,-1.108,3,3,0.85
1,-0.802,0.168,1,1,0.85
1,-0.945,-0.11,1,2,0.85
1,-0.924,0.084,1,1,0.85
3,0.374,-0.193,3,3,0.85
2,0.349,-1.607,3,3,0.85
2,-0.856,0.207,1,1,0.85
3,1.892,-0.358,3,3,0.85
1,-0.495,-0.312,1,2,0.85
3,-0.685,-0.257,1,2,0.85
0,1.016,0.053,3,0,0.85
1,0.024,0.527,1,0,0.85
1,1.247,0.516,3,0,0.85
1,-1.121,0.706,1,1,0.85
1,-0.372,0.535,1,1,0.85
3,0.773,-1.335,3,3,0.85
2,-0.835,-0.504,2,2,0.85
3,0.913,-0.261,3,3,0.85
3,0.371,-0.593,3,3,0.85
