m,r1,r2,mrec_map,mrec_ml,N0
1,-1.133,0.564,1,1,0.1
0,0.979,0.982,0,0,0.1
1,-0.809,0.886,1,1,0.1
0,0.706,0.802,0,0,0.1
1,-0.487,0.841,1,1,0.1
3,1.174,-0.36,3,3,0.1
3,0.643,-0.858,3,3,0.1
1,-0.535,0.475,1,1,0.1
3,0.244,-0.867,3,3,0.1
1,-0.534,0.75,1,1,0.1
1,-0.63,0.65,1,1,0.1
3,0.806,-0.755,3,3,0.1
3,1.125,-0.212,3,3,0.1
1,-0.665,0.827,1,1,0.1
1,-0.746,0.7,1,1,0.1
3,0.579,-0.948,3,3,0.1
1,-0.842,0.444,1,1,0.1
1,-0.338,0.803,1,1,0.1
1,-0.361,0.697,1,1,0.1
1,-0.569,0.548,1,1,0.1
1,-0.603,0.766,1,1,0.1
3,0.766,-0.661,3,3,0.1
1,-0.593,0.363,1,1,0.1
1,-0.738,0.755,1,1,0.1
1,-0.798,0.911,1,1,0.1
1,-0.545,0.691,1,1,0.1
1,-0.717,0.987,1,1,0.1
3,0.642,-0.696,3,3,0.1
1,-0.955,0.603,1,1,0.1
3,0.877,-0.935,3,3,0.1
3,0.381,-0.725,3,3,0.1
1,-0.506,1.011,1,1,0.1
1,-0.721,0.837,1,1,0.1
3,0.802,-0.691,3,3,0.1
3,0.982,-1.097,3,3,0.1
3,0.497,-0.627,3,3,0.1
3,1.061,-0.68,3,3,0.1
1,-0.631,0.831,1,1,0.1
3,0.683,-0.602,3,3,0.1
1,-0.793,0.809,1,1,0.1
1,-0.609,0.879,1,1,0.1
3,0.997,-1.112,3,3,0.1
1,-0.682,1.001,1,1,0.1
1,-0.636,0.91,1,1,0.1
0,0.451,0.822,0,0,0.1
1,-0.562,0.964,1,1,0.1
1,-0.815,0.611,1,1,0.1
3,0.841,-0.529,3,3,0.1
2,-0.812,-1.153,2,2,0.1
1,-0.561,1.01,1,1,0.1
3,0.884,-0.488,3,3,0.1
3,0.771,-0.626,3,3,0.1
2,-0.394,-0.692,2,2,0.1
3,0.544,-0.633,3,3,0.1
1,-0.98,0.59,1,1,0.1
1,-0.377,0.617,1,1,0.1
1,-0.602,0.641,1,1,0.1
0,0.876,0.665,0,0,0.1
1,-0.787,0.099,1,1,0.1
1,-0.926,0.684,1,1,0.1
1,-0.626,1.272,1,1,0.1
0,0.625,0.661,0,0,0.1
2,-0.892,-0.65,2,2,0.1
1,-0.247,0.88,1,1,0.1
1,-0.934,0.902,1,1,0.1
2,-0.708,-0.792,2,2,0.1
1,-0.983,1.178,1,1,0.1
3,0.697,-0.565,3,3,0.1
3,0.426,-0.707,3,3,0.1
0,0.743,0.774,0,0,0.1
1,-0.341,0.742,1,1,0.1
3,0.527,-0.817,3,3,0.1
1,-1.3,0.765,1,1,0.1
1,-0.56,0.669,1,1,0.1
3,0.802,-0.526,3,3,0.1
1,-0.408,0.834,1,1,0.1
3,0.99,-0.769,3,3,0.1
3,0.751,-0.877,3,3,0.1
1,-0.685,0.31,1,1,0.1
1,-0.927,0.667,1,1,0.1
3,0.476,-0.57,3,3,0.1
3,0.706,-1.247,3,3,0.1
2,-0.87,-0.573,2,2,0.1
1,-0.733,0.687,1,1,0.1
1,-0.678,0.696,1,1,0.1
1,-0.958,0.837,1,1,0.1
3,0.456,-0.772,3,3,0.1
1,-0.321,0.914,1,1,0.1
3,0.364,-0.599,3,3,0.1
3,0.984,-0.248,3,3,0.1
3,0.755,-0.913,3,3,0.1
3,0.94,-0.761,3,3,0.1
0,0.721,0.922,0,0,0.1
1,-0.904,0.57,1,1,0.1
1,-0.946,0.766,1,1,0.1
3,0.609,-0.671,3,3,0.1
3,0.982,-0.539,3,3,0.1
1,-0.497,0.717,1,1,0.1
1,-0.848,1.093,1,1,0.1
1,-0.612,1.108,1,1,0.1
0,1.213,1.008,0,0,0.1
3,0.873,-1.008,3,3,0.1
2,-0.907,-0.973,2,2,0.1
3,0.819,-0.693,3,3,0.1
3,0.578,-0.261,3,3,0.1
1,-0.54,0.741,1,1,0.1
2,-0.849,-0.809,2,2,0.1
3,0.764,-0.692,3,3,0.1
1,-0.435,0.893,1,1,0.1
1,-0.351,0.705,1,1,0.1
3,0.692,-0.859,3,3,0.1
3,0.823,-1.03,3,3,0.1
3,0.805,-0.651,3,3,0.1
3,0.588,-0.913,3,3,0.1
2,-0.454,-1.024,2,2,0.1
1,-0.491,0.499,1,1,0.1
2,-0.668,-0.616,2,2,0.1
3,0.693,-0.818,3,3,0.1
3,0.72,-0.798,3,3,0.1
2,-0.94,-0.633,2,2,0.1
1,-0.596,0.665,1,1,0.1
1,-0.835,0.693,1,1,0.1
3,0.441,-0.446,3,3,0.1
3,0.619,-0.353,3,3,0.1
1,-0.647,0.161,1,1,0.1
2,-0.371,-0.485,2,2,0.1
2,-0.566,-0.694,2,2,0.1
3,0.777,-0.533,3,3,0.1
1,-0.777,0.883,1,1,0.1
1,-0.855,0.135,1,1,0.1
1,-1.036,0.676,1,1,0.1
1,-0.564,0.936,1,1,0.1
1,-0.447,0.824,1,1,0.1
0,0.847,0.69,0,0,0.1
3,0.202,-0.839,3,3,0.1
1,-0.552,0.749,1,1,0.1
1,-1.117,0.646,1,1,0.1
3,0.649,-0.942,3,3,0.1
3,1.081,-0.548,3,3,0.1
3,1.043,-0.805,3,3,0.1
1,-0.93,0.173,1,1,0.1
1,-0.444,0.351,1,1,0.1
3,0.779,-0.702,3,3,0.1
0,0.677,0.681,0,0,0.1
3,0.816,-0.533,3,3,0.1
2,-0.616,-0.581,2,2,0.1
2,-0.695,-0.736,2,2,0.1
3,1.002,-0.457,3,3,0.1
3,1.054,-0.861,3,3,0.1
3,0.266,-0.8,3,3,0.1
3,1.167,-0.65,3,3,0.1
3,0.56,-0.582,3,3,0.1
1,-0.625,0.771,1,1,0.1
1,-0.599,0.718,1,1,0.1
3,0.831,-0.575,3,3,0.1
1,-0.651,1.288,1,1,0.1
0,0.367,0.858,0,0,0.1
1,-0.721,0.949,1,1,0.1
1,-1.036,0.505,1,1,0.1
1,-0.851,0.171,1,1,0.1
1,-0.491,0.572,1,1,0.1
2,-0.825,-0.806,2,2,0.1
3,0.897,-0.296,3,3,0.1
3,0.641,-0.617,3,3,0.1
1,-0.767,0.921,1,1,0.1
2,-0.79,-0.673,2,2,0.1
2,-0.589,-0.707,2,2,0.1
2,-0.993,-0.384,2,2,0.1
1,-0.89,0.633,1,1,0.1
1,-0.681,0.886,1,1,0.1
3,0.473,-0.932,3,3,0.1
2,-0.944,-0.684,2,2,0.1
2,-0.563,-0.993,2,2,0.1
1,-0.833,0.925,1,1,0.1
1,-0.361,0.691,1,1,0.1
3,1.001,-1.081,3,3,0.1
3,0.514,-0.898,3,3,0.1
1,-1.1,0.752,1,1,0.1
1,-1.051,0.706,1,1,0.1
3,0.5,-0.584,3,3,0.1
1,-1.045,0.516,1,1,0.1
2,-0.468,-0.825,2,2,0.1
0,0.353,0.563,0,0,0.1
1,-1.236,1.097,1,1,0.1
1,-1.028,0.336,1,1,0.1
3,0.911,-0.624,3,3,0.1
3,1.287,-1.278,3,3,0.1
1,-0.525,0.715,1,1,0.1
3,0.52,-0.909,3,3,0.1
1,-0.497,0.525,1,1,0.1
3,0.666,-0.608,3,3,0.1
1,-0.744,0.603,1,1,0.1
1,-0.906,0.828,1,1,0.1
1,-0.681,0.507,1,1,0.1
3,0.699,-0.577,3,3,0.1
3,0.895,-0.354,3,3,0.1
3,0.728,-0.619,3,3,0.1
3,1.084,-0.652,3,3,0.1
1,-0.776,0.36,1,1,0.1
2,-0.567,-0.918,2,2,0.1
1,-0.691,0.9,1,1,0.1
2,-0.728,-0.867,2,2,0.1
1,-1.145,1.017,1,1,0.1
1,-1.096,0.535,1,1,0.1
1,-0.693,0.115,1,1,0.1
3,0.519,-0.893,3,3,0.1
1,-0.774,0.822,1,1,0.1
3,0.891,-0.663,3,3,0.1
1,-0.823,0.448,1,1,0.1
1,-0.855,0.454,1,1,0.1
3,0.621,-0.337,3,3,0.1
2,-0.563,-1.209,2,2,0.1
1,-0.747,1.062,1,1,0.1
2,-0.57,-0.576,2,2,0.1
3,0.735,-0.228,3,3,0.1
3,0.992,-0.582,3,3,0.1
3,0.713,-0.916,3,3,0.1
1,-0.859,0.555,1,1,0.1
3,0.921,-0.812,3,3,0.1
1,-0.579,0.404,1,1,0.1
1,-0.623,0.92,1,1,0.1
3,0.627,-0.592,3,3,0.1
1,-0.451,0.591,1,1,0.1
1,-0.697,0.711,1,1,0.1
1,-0.773,0.662,1,1,0.1
1,-0.76,0.925,1,1,0.1
0,0.859,0.962,0,0,0.1
3,1.097,-0.61,3,3,0.1
2,-0.997,-0.987,2,2,0.1
3,0.562,-0.379,3,3,0.1
1,-0.821,0.736,1,1,0.1
2,-1.219,-0.938,2,2,0.1
3,1.167,-0.564,3,3,0.1
3,1.14,-0.888,3,3,0.1
1,-0.573,0.084,1,1,0.1
2,-0.311,-0.962,2,2,0.1
3,0.775,-1.095,3,3,0.1
1,-1.271,0.349,1,1,0.1
1,-0.772,0.844,1,1,0.1
1,-0.741,0.652,1,1,0.1
3,1.063,-0.613,3,3,0.1
3,0.389,-0.893,3,3,0.1
1,-0.364,0.748,1,1,0.1
3,0.489,-0.829,3,3,0.1
1,-0.497,0.625,1,1,0.1
3,1.218,-0.706,3,3,0.1
3,0.929,-0.723,3,3,0.1
3,0.716,-0.062,3,3,0.1
3,0.8,-0.671,3,3,0.1
1,-0.584,0.493,1,1,0.1
3,0.749,-1.119,3,3,0.1
1,-0.609,0.723,1,1,0.1
2,-0.946,-0.488,2,2,0.1
1,-0.391,0.947,1,1,0.1
2,-0.583,-0.746,2,2,0.1
1,-0.406,1.049,1,1,0.1
2,-0.707,-0.7,2,2,0.1
1,-0.412,0.697,1,1,0.1
0,0.607,0.95,0,0,0.1
2,-0.909,-0.802,2,2,0.1
1,-0.574,0.723,1,1,0.1
1,-0.826,0.767,1,1,0.1
0,0.85,0.568,0,0,0.1
1,-0.785,0.079,1,1,0.1
1,-1.038,0.674,1,1,0.1
3,0.694,0.004,3,0,0.1
3,0.466,-0.651,3,3,0.1
1,-0.423,0.672,1,1,0.1
1,-0.517,0.649,1,1,0.1
3,0.629,-0.68,3,3,0.1
2,-0.674,-0.538,2,2,0.1
3,0.319,-0.641,3,3,0.1
1,-0.766,0.965,1,1,0.1
