m,r1,r2,mrec_map,mrec_ml,N0
1,-1.132,1.759,1,1,0.9
3,-0.107,-0.443,3,2,0.9
2,-1.614,-0.765,2,2,0.9
3,0.611,-0.907,3,3,0.9
2,-0.248,-1.312,3,2,0.9
3,0.926,-0.824,3,3,0.9
3,1.684,-0.99,3,3,0.9
2,0.068,-0.821,3,3,0.9
1,-0.379,-0.105,1,2,0.9
1,0.84,1.538,0,0,0.9
3,0.799,-1.406,3,3,0.9
1,-0.907,0.748,1,1,0.9
1,-0.536,0.014,1,1,0.9
0,-0.91,1.076,1,1,0.9
0,0.571,1.548,0,0,0.9
3,1.219,-2.033,3,3,0.9
2,-0.663,-1.107,2,2,0.9
3,0.86,-1.242,3,3,0.9
3,1.871,-0.769,3,3,0.9
3,-0.006,0.086,1,1,0.9
3,-0.931,-0.313,1,2,0.9
1,-1.07,1.196,1,1,0.9
1,-0.379,0.718,1,1,0.9
3,1.085,-1.213,3,3,0.9
1,-0.377,0.917,1,1,0.9
3,-0.716,-1.109,2,2,0.9
0,0.775,0.304,3,0,0.9
3,0.33,-0.174,3,3,0.9
1,-0.432,0.816,1,1,0.9
1,-1.715,0.038,1,1,0.9
1,-0.027,1.298,1,1,0.9
3,0.365,-1.63,3,3,0.9
2,-1.078,-1.203,2,2,0.9
3,0.764,-0.815,3,3,0.9
3,-0.687,-1.025,2,2,0.9
3,0.927,-0.542,3,3,0.9
3,-0.128,-1.059,3,2,0.9
3,1.681,1.429,0,0,0.9
3,0.967,-0.708,3,3,0.9
1,-0.24,0.3,1,1,0.9
1,-1.61,0.604,1,1,0.9
1,-0.646,0.623,1,1,0.9
1,-0.652,0.42,1,1,0.9
2,-1.445,-0.801,2,2,0.9
3,0.52,-0.707,3,3,0.9
1,-1.321,0.397,1,1,0.9
1,-0.856,0.424,1,1,0.9
2,-0.412,-0.391,2,2,0.9
0,0.733,-0.021,3,3,0.9
3,1.998,-1.37,3,3,0.9
2,-1.488,-1.254,2,2,0.9
0,0.332,0.936,1,0,0.9
1,0.357,2.015,1,0,0.9
1,-1.895,0.829,1,1,0.9
1,0.316,1.027,1,0,0.9
1,-0.306,0.953,1,1,0.9
3,0.915,-0.818,3,3,0.9
3,1.196,0.089,3,0,0.9
1,-0.213,1.627,1,1,0.9
1,-0.357,1.217,1,1,0.9
3,-0.24,0.368,1,1,0.9
1,-0.784,0.593,1,1,0.9
1,-0.442,0.349,1,1,0.9
2,-0.234,-0.359,3,2,0.9
1,-1.126,0.863,1,1,0.9
0,0.941,0.916,0,0,0.9
2,0.195,-0.499,3,3,0.9
1,-0.611,0.919,1,1,0.9
1,0.049,0.497,1,0,0.9
1,0.668,0.359,3,0,0.9
2,-0.453,-0.304,1,2,0.9
3,1.276,1.515,0,0,0.9
2,-0.002,-0.433,3,2,0.9
3,1.21,-0.306,3,3,0.9
3,1.58,-0.71,3,3,0.9
3,1.25,-0.746,3,3,0.9
1,-0.39,-0.199,1,2,0.9
3,0.593,-0.049,3,3,0.9
1,-1.329,0.48,1,1,0.9
3,0.314,-0.448,3,3,0.9
0,0.681,0.662,0,0,0.9
1,-1.369,-0.186,1,2,0.9
3,1.465,-1.379,3,3,0.9
3,0.839,-0.02,3,3,0.9
3,0.944,-1.71,3,3,0.9
1,-0.87,0.899,1,1,0.9
3,-0.005,-1.124,3,2,0.9
1,-0.641,1.95,1,1,0.9
3,1.115,-1.119,3,3,0.9
3,0.002,-0.649,3,3,0.9
3,1.239,-2.131,3,3,0.9
1,-1.1,1.31,1,1,0.9
3,0.837,-0.818,3,3,0.9
3,1.723,-0.442,3,3,0.9
3,2.241,-1.289,3,3,0.9
1,0.375,1.721,1,0,0.9
3,1.585,-0.492,3,3,0.9
3,0.535,-1.707,3,3,0.9
1,-0.123,0.612,1,1,0.9
3,-0.687,-1.52,2,2,0.9
1,-0.589,2.154,1,1,0.9
2,-0.241,-1.225,3,2,0.9
1,0.126,1.223,1,0,0.9
2,-0.806,-0.852,2,2,0.9
1,-0.189,0.842,1,1,0.9
3,-0.1,-1.047,3,2,0.9
0,1.822,1.075,0,0,0.9
0,0.224,1.309,1,0,0.9
3,0.514,-0.598,3,3,0.9
1,-0.461,0.002,1,1,0.9
1,-0.966,1.297,1,1,0.9
1,-0.313,1.951,1,1,0.9
1,-1.463,0.283,1,1,0.9
3,1.812,-1.446,3,3,0.9
3,0.922,-0.942,3,3,0.9
3,0.33,0.186,3,0,0.9
1,-0.797,1.154,1,1,0.9
3,0.073,-1.353,3,3,0.9
2,-0.906,-0.82,2,2,0.9
3,1.131,0.12,3,0,0.9
1,0.052,0.925,1,0,0.9
2,0.627,-1.255,3,3,0.9
2,-0.468,-0.461,2,2,0.9
1,-0.717,-0.983,2,2,0.9
1,-0.831,1.471,1,1,0.9
2,-1.338,-1.838,2,2,0.9
1,-0.679,0.968,1,1,0.9
1,-0.733,0.682,1,1,0.9
3,0.707,-0.956,3,3,0.9
1,-1.737,0.86,1,1,0.9
3,1.298,-0.1,3,3,0.9
1,-0.466,-0.113,1,2,0.9
1,-0.577,1.663,1,1,0.9
3,-0.251,-1.684,3,2,0.9
3,0.547,-0.37,3,3,0.9
3,0.871,-0.594,3,3,0.9
0,-0.665,1.537,1,1,0.9
0,0.426,-0.111,3,3,0.9
2,-3.099,-0.325,1,2,0.9
3,-0.288,-0.895,3,2,0.9
2,-0.646,-0.19,1,2,0.9
2,0.29,-1.313,3,3,0.9
1,-0.785,-0.174,1,2,0.9
3,0.537,-1.058,3,3,0.9
2,-1.585,0.247,1,1,0.9
1,-0.535,0.729,1,1,0.9
3,0.088,-0.234,3,3,0.9
3,0.55,-0.259,3,3,0.9
3,1.458,-0.497,3,3,0.9
1,0.201,1.304,1,0,0.9
0,0.134,1.38,1,0,0.9
2,-0.455,0.341,1,1,0.9
3,0.979,-0.53,3,3,0.9
1,-1.672,0.082,1,1,0.9
1,-1.208,0.766,1,1,0.9
3,1.112,-0.94,3,3,0.9
2,-1.329,-0.899,2,2,0.9
0,0.448,-0.241,3,3,0.9
3,1.629,-0.088,3,3,0.9
2,-0.295,-0.308,3,2,0.9
1,-2.068,0.493,1,1,0.9
3,0.462,-1.005,3,3,0.9
3,1.236,0.528,3,0,0.9
2,0.331,-0.837,3,3,0.9
1,-1.162,0.662,1,1,0.9
3,1.207,-0.369,3,3,0.9
1,-1.354,-0.209,1,2,0.9
1,0.26,0.467,1,0,0.9
3,0.388,-0.748,3,3,0.9
2,-0.745,0.037,1,1,0.9
1,-0.384,0.206,1,1,0.9
1,-0.943,1.538,1,1,0.9
3,-0.14,-0.545,3,2,0.9
0,1.036,0.71,0,0,0.9
2,-1.839,-0.86,2,2,0.9
3,1.089,-1.902,3,3,0.9
3,1.034,0.34,3,0,0.9
1,-2.226,0.462,1,1,0.9
3,1.244,-1.357,3,3,0.9
3,-1.108,0.989,1,1,0.9
3,0.38,-1.264,3,3,0.9
1,-0.07,0.334,1,1,0.9
3,0.465,-1.595,3,3,0.9
3,2.312,-0.763,3,3,0.9
2,-0.973,-1.621,2,2,0.9
3,0.442,0.08,3,0,0.9
3,0.753,-0.059,3,3,0.9
3,0.746,-1.201,3,3,0.9
0,1.457,-0.619,3,3,0.9
1,-0.75,0.923,1,1,0.9
3,0.397,-0.623,3,3,0.9
3,0.649,-0.971,3,3,0.9
3,0.495,-2.406,3,3,0.9
3,-0.77,-0.129,1,2,0.9
1,-0.51,0.846,1,1,0.9
1,0.568,0.18,3,0,0.9
2,-0.181,-1.893,3,2,0.9
1,0.562,0.462,3,0,0.9
2,-0.956,0.129,1,1,0.9
1,0.188,0.665,1,0,0.9
3,2.055,-0.307,3,3,0.9
3,0.618,-0.872,3,3,0.9
3,-0.065,-0.907,3,2,0.9
2,0.052,-1.665,3,3,0.9
0,0.311,1.407,1,0,0.9
3,-0.055,-1.36,3,2,0.9
1,-1.239,-0.014,1,2,0.9
3,1.061,-1.355,3,3,0.9
1,0.107,1.569,1,0,0.9
3,0.815,-0.891,3,3,0.9
1,-0.927,0.309,1,1,0.9
2,-0.079,-1.973,3,2,0.9
3,2.325,-2.542,3,3,0.9
3,0.465,-0.137,3,3,0.9
3,-0.669,0.654,1,1,0.9
3,-0.055,-0.344,3,2,0.9
1,-0.664,0.436,1,1,0.9
2,-0.256,-1.305,3,2,0.9
0,0.767,0.193,3,0,0.9
0,1.705,0.667,0,0,0.9
3,0.899,-0.319,3,3,0.9
1,-0.708,0.746,1,1,0.9
1,-0.63,0.829,1,1,0.9
3,1.15,-0.572,3,3,0.9
3,1.833,-0.884,3,3,0.9
3,1.983,-1.962,3,3,0.9
2,-0.676,-0.31,1,2,0.9
1,-2.143,1.1,1,1,0.9
3,1.105,-0.876,3,3,0.9
1,1.003,0.545,3,0,0.9
3,0.434,-0.727,3,3,0.9
1,0.527,0.53,1,0,0.9
3,0.868,0.369,3,0,0.9
3,1.424,-0.607,3,3,0.9
1,-0.15,2.041,1,1,0.9
1,-0.326,1.108,1,1,0.9
3,0.093,-0.278,3,3,0.9
3,0.935,-0.014,3,3,0.9
1,0.069,0.462,1,0,0.9
3,0.477,-0.918,3,3,0.9
1,-0.639,-0.538,2,2,0.9
3,1.119,-0.371,3,3,0.9
3,0.662,-0.159,3,3,0.9
3,0.87,-0.225,3,3,0.9
2,-0.623,-1.509,2,2,0.9
3,-0.345,-1.024,3,2,0.9
1,-0.653,1.629,1,1,0.9
3,0.059,-1.268,3,3,0.9
1,-0.008,1.026,1,1,0.9
3,-0.573,-0.499,2,2,0.9
1,-1.205,0.397,1,1,0.9
0,-1.063,0.699,1,1,0.9
3,1.016,-1.262,3,3,0.9
3,2.306,-0.971,3,3,0.9
3,2.033,-1.656,3,3,0.9
3,1.105,-0.591,3,3,0.9
1,-0.386,0.217,1,1,0.9
2,-0.787,-0.357,2,2,0.9
3,0.631,-1.139,3,3,0.9
1,0.622,0.332,3,0,0.9
3,-0.318,-1.18,3,2,0.9
2,0.205,0.181,3,0,0.9
1,-1.893,1.386,1,1,0.9
2,-0.542,-1.395,2,2,0.9
0,1.364,1.075,0,0,0.9
2,-0.677,-0.214,1,2,0.9
1,-0.31,0.776,1,1,0.9
2,-0.89,-0.43,2,2,0.9
1,-0.327,-0.168,1,2,0.9
1,0.18,0.934,1,0,0.9
3,0.916,0.105,3,0,0.9
2,0.546,-1.176,3,3,0.9
3,0.832,-1.159,3,3,0.9
1,-0.31,0.949,1,1,0.9
2,-0.606,-0.431,2,2,0.9
1,1.147,1.223,0,0,0.9
1,-0.569,1.8,1,1,0.9
3,0.054,-0.604,3,3,0.9
1,-1.402,0.766,1,1,0.9
3,0.433,-0.944,3,3,0.9
1,-0.898,0.351,1,1,0.9
1,-1.079,1.299,1,1,0.9
1,-1.831,1.127,1,1,0.9
3,0.331,-0.116,3,3,0.9
1,-0.696,0.488,1,1,0.9
0,0.811,2.141,0,0,0.9
1,-0.266,1.056,1,1,0.9
3,0.399,-0.17,3,3,0.9
1,-0.916,0.477,1,1,0.9
3,1.092,-0.982,3,3,0.9
3,-0.771,0.023,1,1,0.9
1,-0.492,2.246,1,1,0.9
3,2.226,0.225,3,0,0.9
3,1.605,-1.204,3,3,0.9
1,-1.853,0.331,1,1,0.9
1,-1.298,0.011,1,1,0.9
3,0.3,-0.571,3,3,0.9
3,0.666,-0.5,3,3,0.9
2,-0.507,-0.767,2,2,0.9
1,-1.534,1.105,1,1,0.9
1,-1.265,0.289,1,1,0.9
1,0.338,0.193,3,0,0.9
3,-0.132,-0.963,3,2,0.9
3,0.915,-1.396,3,3,0.9
1,-1.043,0.594,1,1,0.9
3,1.115,-0.963,3,3,0.9
1,-1.188,0.312,1,1,0.9
1,-0.704,0.157,1,1,0.9
1,-0.069,0.872,1,1,0.9
1,-0.368,-0.336,1,2,0.9
1,-0.384,0.278,1,1,0.9
1,0.199,1.471,1,0,0.9
1,-0.749,-0.599,2,2,0.9
1,-1.229,-0.859,2,2,0.9
1,-0.568,0.271,1,1,0.9
0,0.633,0.214,3,0,0.9
0,-0.129,-0.391,3,2,0.9
0,0.729,0.677,0,0,0.9
3,1.174,-0.49,3,3,0.9
1,0.195,0.531,1,0,0.9
3,1.149,-1.107,3,3,0.9
1,-1.302,0.518,1,1,0.9
0,0.237,0.292,1,0,0.9
1,-2.71,0.804,1,1,0.9
1,-2.441,1.162,1,1,0.9
3,0.234,-0.535,3,3,0.9
1,-1.477,-0.02,1,2,0.9
1,-0.826,1.092,1,1,0.9
1,-0.522,1.099,1,1,0.9
0,0.441,1.678,1,0,0.9
3,0.948,-0.712,3,3,0.9
1,-0.185,1.297,1,1,0.9
1,-1.47,0.538,1,1,0.9
1,-1.017,1.038,1,1,0.9
2,-1.268,-1.245,2,2,0.9
1,-1.083,0.119,1,1,0.9
1,-0.726,0.358,1,1,0.9
3,0.914,-0.932,3,3,0.9
2,-0.489,-0.553,2,2,0.9
1,-0.81,0.017,1,1,0.9
3,0.776,-0.829,3,3,0.9
0,0.272,0.582,1,0,0.9
0,0.998,1.099,0,0,0.9
3,0.225,-0.415,3,3,0.9
3,0.497,-0.388,3,3,0.9
1,-0.197,1.491,1,1,0.9
2,-1.068,-0.201,1,2,0.9
3,1.616,-0.732,3,3,0.9
1,0.016,0.508,1,0,0.9
3,-0.07,-0.514,3,2,0.9
3,-0.826,-1.185,2,2,0.9
1,-1.433,0.427,1,1,0.9
1,-0.847,-0.309,1,2,0.9
1,0.462,0.708,1,0,0.9
1,-0.232,0.951,1,1,0.9
2,-0.774,-0.997,2,2,0.9
1,-0.03,0.253,1,1,0.9
1,-0.968,-0.151,1,2,0.9
1,-0.234,1.015,1,1,0.9
3,0.418,-1.566,3,3,0.9
3,1.044,-1.185,3,3,0.9
1,-0.622,0.31,1,1,0.9
1,-1.967,0.475,1,1,0.9
3,1.342,-2.343,3,3,0.9
1,-1.817,1.209,1,1,0.9
3,0.398,-0.246,3,3,0.9
0,-0.263,0.539,1,1,0.9
3,0.578,-1.886,3,3,0.9
3,0.362,-1.345,3,3,0.9
3,1.172,-0.994,3,3,0.9
3,0.376,-1.604,3,3,0.9
2,-1.519,0.301,1,1,0.9
1,-1.054,0.595,1,1,0.9
1,0.227,-0.479,3,3,0.9
0,0.401,0.017,3,0,0.9
1,-1.802,0.517,1,1,0.9
3,0.081,-1.755,3,3,0.9
1,-0.02,-0.11,3,2,0.9
3,2.215,0.168,3,0,0.9
0,0.982,0.248,3,0,0.9
3,1.647,-2.039,3,3,0.9
1,-0.65,0.597,1,1,0.9
3,0.977,-1.629,3,3,0.9
1,-1.008,1.041,1,1,0.9
3,1.642,-0.625,3,3,0.9
1,-0.706,0.611,1,1,0.9
1,-1.548,0.836,1,1,0.9
3,0.491,-0.862,3,3,0.9
3,0.912,-0.594,3,3,0.9
3,0.493,-1.124,3,3,0.9
3,0.881,0.017,3,0,0.9
1,-0.859,0.064,1,1,0.9
1,-0.829,0.897,1,1,0.9
1,-1.534,0.796,1,1,0.9
3,1.184,-1.015,3,3,0.9
1,-0.438,0.139,1,1,0.9
1,-1.86,0.491,1,1,0.9
3,0.726,-1.421,3,3,0.9
2,-0.719,-0.241,1,2,0.9
3,0.896,-0.615,3,3,0.9
3,-0.35,-1.042,2,2,0.9
2,-0.34,-1.327,3,2,0.9
2,-0.67,-0.414,2,2,0.9
1,-0.441,0.9,1,1,0.9
3,0.19,0.276,1,0,0.9
1,-1.199,0.001,1,1,0.9
0,1.198,1.737,0,0,0.9
2,-0.742,-1.775,2,2,0.9
1,-0.527,0.34,1,1,0.9
1,0.772,1.13,0,0,0.9
2,-1.562,-1.253,2,2,0.9
1,1.761,0.099,3,0,0.9
2,0.793,-1.018,3,3,0.9
1,-0.777,2.026,1,1,0.9
0,0.12,1.562,1,0,0.9
1,-0.32,0.973,1,1,0.9
1,0.165,-0.227,3,3,0.9
1,-1.036,0.529,1,1,0.9
3,1.254,-0.71,3,3,0.9
3,-0.13,-1.364,3,2,0.9
1,-0.5,1.032,1,1,0.9
3,1.682,-0.262,3,3,0.9
0,1.731,1.956,0,0,0.9
3,-0.133,-0.592,3,2,0.9
3,0.896,0.079,3,0,0.9
2,-0.983,-1.07,2,2,0.9
2,-1.33,-1.175,2,2,0.9
2,0.291,0.185,3,0,0.9
1,-0.691,-0.205,1,2,0.9
1,-0.725,0.269,1,1,0.9
3,0.834,-1.67,3,3,0.9
1,-0.855,0.462,1,1,0.9
1,-0.355,1.362,1,1,0.9
3,0.57,-0.334,3,3,0.9
2,-0.14,0.022,1,1,0.9
3,1.27,-1.345,3,3,0.9
1,-0.871,0.574,1,1,0.9
3,0.814,-0.568,3,3,0.9
2,-0.813,-0.925,2,2,0.9
1,-0.433,0.89,1,1,0.9
3,1.41,-0.773,3,3,0.9
0,0.475,1.237,1,0,0.9
1,-2.031,1.183,1,1,0.9
1,-0.471,0.958,1,1,0.9
1,-1.583,0.644,1,1,0.9
1,-0.989,0.652,1,1,0.9
1,-1.401,1.731,1,1,0.9
1,-0.246,0.32,1,1,0.9
3,1.711,-0.279,3,3,0.9
1,-1.603,0.187,1,1,0.9
2,0.207,0.34,1,0,0.9
1,-1.759,1.251,1,1,0.9
3,0.598,-0.789,3,3,0.9
2,-0.609,-0.981,2,2,0.9
3,0.694,-0.01,3,3,0.9
2,-1.734,-0.536,2,2,0.9
0,0.044,-0.574,3,3,0.9
1,-0.099,-0.007,1,2,0.9
3,0.778,-1.383,3,3,0.9
1,-2.212,1.09,1,1,0.9
1,-0.711,-0.859,2,2,0.9
1,0.016,-0.237,3,3,0.9
0,0.832,0.669,0,0,0.9
3,1.216,-0.03,3,3,0.9
1,-1.386,-0.234,1,2,0.9
1,-1.209,0.808,1,1,0.9
1,-0.934,1.067,1,1,0.9
1,-1.26,0.124,1,1,0.9
3,-0.083,-0.225,3,2,0.9
1,-0.161,0.56,1,1,0.9
3,0.542,-1.304,3,3,0.9
3,0.917,-1.141,3,3,0.9
3,0.866,-1.472,3,3,0.9
1,-0.936,0.61,1,1,0.9
1,-1.527,2.461,1,1,0.9
3,0.816,-1.687,3,3,0.9
3,0.74,-1.148,3,3,0.9
1,-0.4,0.693,1,1,0.9
1,-1.797,1.259,1,1,0.9
0,0.882,0.691,0,0,0.9
2,-0.515,-1.111,2,2,0.9
0,1.209,0.179,3,0,0.9
2,0,-0.704,3,3,0.9
2,-1.199,-0.934,2,2,0.9
1,-1.391,1.366,1,1,0.9
1,-0.723,1.194,1,1,0.9
1,-1.321,0.3,1,1,0.9
2,0.008,0.519,1,0,0.9
3,0.761,-0.225,3,3,0.9
1,0.567,0.505,3,0,0.9
1,-0.548,-0.243,1,2,0.9
3,1.072,-2.39,3,3,0.9
1,-1.669,1.02,1,1,0.9
3,1.736,-1.081,3,3,0.9
3,2.007,-1.31,3,3,0.9
3,1.343,-0.741,3,3,0.9
3,0.109,0.251,1,0,0.9
3,0.854,0.13,3,0,0.9
3,-0.046,-1.49,3,2,0.9
2,-0.292,-1.357,3,2,0.9
1,-0.073,-0.795,3,2,0.9
1,-0.94,1.32,1,1,0.9
3,0.85,-0.393,3,3,0.9
3,-0.075,0.059,1,1,0.9
3,0.599,-0.156,3,3,0.9
3,-1.008,-1.344,2,2,0.9
1,-1.358,1.171,1,1,0.9
1,-1.354,-0.115,1,2,0.9
2,-0.916,-0.445,2,2,0.9
2,-0.617,-0.497,2,2,0.9
1,-0.741,-0.013,1,2,0.9
1,-0.274,1.501,1,1,0.9
1,-0.773,2.349,1,1,0.9
3,1.608,0.057,3,0,0.9
3,0.685,-0.093,3,3,0.9
2,-1.154,-0.629,2,2,0.9
1,-1.458,1.12,1,1,0.9
3,0.393,-0.966,3,3,0.9
3,1.152,-0.763,3,3,0.9
3,0.612,-0.776,3,3,0.9
1,-1.405,0.903,1,1,0.9
1,-1.411,1.654,1,1,0.9
0,0.776,0.954,0,0,0.9
3,0.86,0.462,3,0,0.9
2,-1.43,-1.869,2,2,0.9
3,0.74,-1.261,3,3,0.9
2,0.136,-1.228,3,3,0.9
1,-0.733,1.361,1,1,0.9
3,1.321,-0.929,3,3,0.9
3,1.016,0.441,3,0,0.9
1,0.084,0.759,1,0,0.9
3,0.36,-0.814,3,3,0.9
3,0.243,-1.407,3,3,0.9
3,1.027,-0.604,3,3,0.9
1,-0.94,1.263,1,1,0.9
1,0.181,0.2,1,0,0.9
1,-1.367,0.484,1,1,0.9
3,0.875,-0.852,3,3,0.9
3,0.885,-1.621,3,3,0.9
1,-1.096,1.511,1,1,0.9
1,-0.877,0.238,1,1,0.9
3,1.179,-0.018,3,3,0.9
3,1.523,-1.914,3,3,0.9
0,1.342,1.321,0,0,0.9
1,-0.657,0.801,1,1,0.9
3,-1.147,-0.894,2,2,0.9
3,0.688,-0.11,3,3,0.9
0,1.386,0.827,0,0,0.9
1,-0.168,1.097,1,1,0.9
3,1.871,-0.414,3,3,0.9
0,1.579,1.233,0,0,0.9
3,0.302,-0.586,3,3,0.9
1,-0.163,1.413,1,1,0.9
2,-0.302,-1.183,3,2,0.9
3,1.018,-0.335,3,3,0.9
2,0.035,-0.603,3,3,0.9
1,-0.674,0.232,1,1,0.9
1,-0.389,0.653,1,1,0.9
1,-1.089,-0.231,1,2,0.9
1,-1.175,1.078,1,1,0.9
1,-0.89,0.814,1,1,0.9
3,1.369,0.224,3,0,0.9
0,0.573,1.775,0,0,0.9
3,1.123,-0.959,3,3,0.9
3,0.18,-0.693,3,3,0.9
1,0.979,-0.667,3,3,0.9
1,-0.518,0.817,1,1,0.9
3,0.208,0.333,1,0,0.9
3,-0.236,-0.67,3,2,0.9
1,-0.629,1.066,1,1,0.9
1,-1.532,0.549,1,1,0.9
3,-0.087,-0.199,3,2,0.9
1,-0.422,1.746,1,1,0.9
3,0.528,-0.512,3,3,0.9
3,1.146,-2.014,3,3,0.9
2,-1.232,-0.086,1,2,0.9
3,0.816,-0.926,3,3,0.9
3,0.841,-0.332,3,3,0.9
3,0.41,-0.897,3,3,0.9
1,-1.621,1.012,1,1,0.9
3,0.761,-0.689,3,3,0.9
3,1.167,-1.769,3,3,0.9
3,0.49,-1.573,3,3,0.9
1,-0.753,-0.371,2,2,0.9
1,-1.411,0.987,1,1,0.9
1,-1.66,1.172,1,1,0.9
0,0.207,0.544,1,0,0.9
3,0.906,-1.464,3,3,0.9
3,1.603,0.714,0,0,0.9
1,-0.499,1.367,1,1,0.9
0,0.408,0.352,3,0,0.9
1,0.417,1.865,1,0,0.9
3,0.652,0.054,3,0,0.9
0,-0.561,0.531,1,1,0.9
2,-0.617,-0.416,2,2,0.9
2,0.273,-0.521,3,3,0.9
2,-1.529,-0.36,2,2,0.9
1,-1.19,1.3,1,1,0.9
3,1.566,-2.056,3,3,0.9
3,-0.217,-0.119,1,2,0.9
2,-1.042,-1.749,2,2,0.9
2,-0.626,-0.623,2,2,0.9
3,1.033,-0.184,3,3,0.9
1,0.232,0.402,1,0,0.9
1,-0.679,0.717,1,1,0.9
2,-0.739,-1.699,2,2,0.9
1,-0.601,-0.173,1,2,0.9
1,-1.162,1.549,1,1,0.9
1,-1.235,2.631,1,1,0.9
1,-0.643,1.574,1,1,0.9
3,0.157,-0.441,3,3,0.9
3,1.766,0.048,3,0,0.9
2,-1.064,-1.529,2,2,0.9
2,-1.045,-2.15,2,2,0.9
1,-0.858,-0.155,1,2,0.9
3,1.545,-0.342,3,3,0.9
3,0.269,-0.037,3,3,0.9
1,-0.832,0.455,1,1,0.9
3,1.575,-0.067,3,3,0.9
1,-0.422,0.253,1,1,0.9
3,-0.027,-0.961,3,2,0.9
1,-1.338,1.332,1,1,0.9
2,0.076,-0.574,3,3,0.9
3,0.886,-1.048,3,3,0.9
1,-0.13,0.377,1,1,0.9
3,0.883,-0.61,3,3,0.9
0,1.094,0.684,0,0,0.9
3,-0.092,-0.223,3,2,0.9
2,0.296,-1.167,3,3,0.9
0,1.04,0.83,0,0,0.9
3,-0.377,-0.938,2,2,0.9
3,-1.246,-0.99,2,2,0.9
1,-1.083,-0.295,1,2,0.9
3,-0.753,-0.413,2,2,0.9
2,0.195,-0.199,3,3,0.9
1,-1.338,0.809,1,1,0.9
1,-0.79,1.236,1,1,0.9
2,-0.858,-1.04,2,2,0.9
3,0.252,-1.074,3,3,0.9
1,-1.785,1.015,1,1,0.9
1,-1.472,-0.326,1,2,0.9
0,0.696,1.325,0,0,0.9
1,-1.188,1.979,1,1,0.9
2,-1.993,-0.17,1,2,0.9
3,0.988,-1.657,3,3,0.9
1,-0.835,0.83,1,1,0.9
3,-0.001,-1.797,3,2,0.9
1,-0.772,0.082,1,1,0.9
1,-1.211,0.753,1,1,0.9
2,-0.996,-2.838,2,2,0.9
3,2.017,-0.902,3,3,0.9
1,-0.084,0.429,1,1,0.9
1,-0.363,1.367,1,1,0.9
1,-0.491,1.099,1,1,0.9
3,1.44,-1.189,3,3,0.9
3,0.543,0.366,3,0,0.9
3,-0.41,-0.704,2,2,0.9
1,-0.785,1.089,1,1,0.9
1,-0.57,1.23,1,1,0.9
1,-0.301,0.44,1,1,0.9
3,1.194,-1.808,3,3,0.9
3,0.476,-1.401,3,3,0.9
