m,r1,r2,mrec_map,mrec_ml,N0
3,0.971,-0.92,3,3,0.15
3,0.315,-1.029,3,3,0.15
1,-0.636,0.355,1,1,0.15
3,1.069,-0.467,3,3,0.15
2,-0.689,-0.282,2,2,0.15
1,-0.763,0.909,1,1,0.15
1,-0.784,0.768,1,1,0.15
2,-0.781,-0.263,2,2,0.15
3,1.339,-0.701,3,3,0.15
3,0.281,-0.28,3,3,0.15
3,0.833,-0.587,3,3,0.15
1,-0.399,0.464,1,1,0.15
1,-0.362,0.728,1,1,0.15
1,-0.304,0.703,1,1,0.15
0,0.904,0.569,0,0,0.15
2,-0.582,-0.78,2,2,0.15
1,-1.132,0.233,1,1,0.15
3,0.191,-0.902,3,3,0.15
1,-0.388,0.116,1,1,0.15
3,0.747,-0.124,3,3,0.15
3,0.785,-0.914,3,3,0.15
0,0.705,0.43,0,0,0.15
3,1.106,-0.485,3,3,0.15
1,-0.821,0.293,1,1,0.15
1,-0.723,1.034,1,1,0.15
3,0.436,-0.884,3,3,0.15
3,0.614,-0.986,3,3,0.15
1,-0.755,0.413,1,1,0.15
3,1.117,-0.287,3,3,0.15
2,-0.578,-0.883,2,2,0.15
3,1.01,-0.782,3,3,0.15
1,-0.451,0.795,1,1,0.15
1,-0.505,0.607,1,1,0.15
3,0.921,-0.662,3,3,0.15
1,-1.172,0.182,1,1,0.15
3,1.155,-0.597,3,3,0.15
2,-0.562,-0.456,2,2,0.15
2,-0.895,-0.726,2,2,0.15
3,0.632,-0.549,3,3,0.15
3,0.527,-0.705,3,3,0.15
1,-0.663,0.623,1,1,0.15
1,-1.157,0.653,1,1,0.15
3,0.775,-0.505,3,3,0.15
1,-0.487,0.695,1,1,0.15
3,0.697,-0.928,3,3,0.15
3,0.561,-0.615,3,3,0.15
2,-0.773,-0.746,2,2,0.15
3,1.189,-0.594,3,3,0.15
3,1.286,-0.845,3,3,0.15
1,-0.482,0.441,1,1,0.15
3,1.027,-0.369,3,3,0.15
3,0.799,-0.772,3,3,0.15
3,0.387,-0.592,3,3,0.15
1,-0.594,0.422,1,1,0.15
1,-0.673,0.522,1,1,0.15
3,0.492,-0.95,3,3,0.15
0,0.847,1.136,0,0,0.15
3,1.002,-0.508,3,3,0.15
3,0.724,0.014,3,0,0.15
0,0.719,0.233,0,0,0.15
2,-0.631,-0.795,2,2,0.15
3,0.493,-1.272,3,3,0.15
3,1.046,-0.703,3,3,0.15
2,-0.722,-0.619,2,2,0.15
1,-0.361,0.726,1,1,0.15
3,0.352,-0.767,3,3,0.15
2,-0.862,-0.692,2,2,0.15
3,0.817,-1.038,3,3,0.15
2,-1.435,-1.015,2,2,0.15
3,0.948,-0.341,3,3,0.15
1,-0.478,0.606,1,1,0.15
3,0.754,-0.531,3,3,0.15
3,0.778,-0.705,3,3,0.15
3,0.162,-0.898,3,3,0.15
1,-1.143,1.077,1,1,0.15
3,0.817,-0.976,3,3,0.15
2,-0.548,-0.813,2,2,0.15
1,-0.465,0.734,1,1,0.15
3,0.235,-0.48,3,3,0.15
1,-0.606,0.13,1,1,0.15
1,-1.242,0.163,1,1,0.15
2,-1.391,-0.537,2,2,0.15
1,-0.869,0.687,1,1,0.15
3,0.231,-0.803,3,3,0.15
1,-0.219,0.796,1,1,0.15
1,-0.886,0.249,1,1,0.15
3,0.655,-0.912,3,3,0.15
1,-0.808,0.621,1,1,0.15
1,-0.758,0.451,1,1,0.15
3,1.185,-0.699,3,3,0.15
1,-0.585,0.58,1,1,0.15
1,-1.001,0.276,1,1,0.15
2,-1.156,-0.871,2,2,0.15
3,0.871,-0.009,3,3,0.15
3,0.665,-1.003,3,3,0.15
3,0.325,-0.742,3,3,0.15
3,0.117,-0.536,3,3,0.15
0,0.733,0.497,0,0,0.15
3,0.479,-0.785,3,3,0.15
3,0.526,-0.792,3,3,0.15
3,0.243,-0.84,3,3,0.15
3,0.317,-0.952,3,3,0.15
3,0.457,-0.465,3,3,0.15
1,-0.592,0.893,1,1,0.15
1,-0.723,1.363,1,1,0.15
1,-0.328,0.992,1,1,0.15
3,0.383,-0.697,3,3,0.15
3,0.639,-0.851,3,3,0.15
2,-0.717,-0.389,2,2,0.15
1,-0.606,0.796,1,1,0.15
1,-0.863,1.1,1,1,0.15
3,0.791,-0.823,3,3,0.15
3,0.348,-0.773,3,3,0.15
2,-0.929,-0.701,2,2,0.15
0,0.559,0.955,0,0,0.15
3,0.723,-0.716,3,3,0.15
1,-0.952,0.807,1,1,0.15
3,0.458,-0.918,3,3,0.15
1,-0.818,0.772,1,1,0.15
1,-0.666,0.669,1,1,0.15
3,1.126,-0.842,3,3,0.15
3,1.315,-0.524,3,3,0.15
3,1.182,-0.501,3,3,0.15
1,-0.717,0.423,1,1,0.15
1,-0.561,0.667,1,1,0.15
3,0.874,-1.382,3,3,0.15
3,0.627,-0.778,3,3,0.15
2,-0.294,-0.434,2,2,0.15
3,0.832,-0.899,3,3,0.15
3,0.859,-0.884,3,3,0.15
1,-0.995,1.054,1,1,0.15
0,0.719,0.609,0,0,0.15
2,-0.491,-1.04,2,2,0.15
2,-0.853,-0.631,2,2,0.15
1,-0.533,0.523,1,1,0.15
3,0.726,-0.903,3,3,0.15
3,1.19,-0.924,3,3,0.15
1,-0.462,0.523,1,1,0.15
2,-1.367,-0.177,2,2,0.15
3,0.504,-0.708,3,3,0.15
0,0.876,0.149,0,0,0.15
1,-0.79,0.386,1,1,0.15
3,0.677,-0.607,3,3,0.15
3,1.031,-0.284,3,3,0.15
2,-0.652,-0.857,2,2,0.15
3,0.909,-0.707,3,3,0.15
3,0.672,-0.962,3,3,0.15
1,-0.172,0.578,1,1,0.15
1,-0.947,0.526,1,1,0.15
3,1.006,-0.71,3,3,0.15
3,0.481,-0.125,3,3,0.15
1,-1.462,0.993,1,1,0.15
3,0.668,-1.115,3,3,0.15
1,-0.497,0.925,1,1,0.15
3,0.884,-0.476,3,3,0.15
1,-0.594,0.817,1,1,0.15
1,-0.525,1.068,1,1,0.15
3,0.439,-0.772,3,3,0.15
1,-0.702,0.93,1,1,0.15
3,0.493,-1.054,3,3,0.15
2,-0.511,-0.529,2,2,0.15
1,-1.459,0.242,1,1,0.15
3,0.76,-0.732,3,3,0.15
1,-0.746,0.818,1,1,0.15
3,0.41,-1.154,3,3,0.15
1,-0.73,0.524,1,1,0.15
2,-0.683,-0.753,2,2,0.15
1,-0.893,0.323,1,1,0.15
1,-0.507,0.196,1,1,0.15
1,-0.671,0.719,1,1,0.15
3,1.266,-0.932,3,3,0.15
3,0.628,-0.343,3,3,0.15
0,0.818,0.658,0,0,0.15
3,0.443,-0.906,3,3,0.15
1,-0.409,0.678,1,1,0.15
0,0.576,1.179,0,0,0.15
1,-0.781,0.992,1,1,0.15
3,0.195,-0.653,3,3,0.15
2,-1.138,-0.792,2,2,0.15
3,0.297,-0.814,3,3,0.15
3,0.576,-0.596,3,3,0.15
3,0.516,-0.733,3,3,0.15
3,0.437,-0.954,3,3,0.15
2,-0.806,-0.436,2,2,0.15
3,0.518,-0.453,3,3,0.15
1,-0.973,0.67,1,1,0.15
3,0.728,-0.537,3,3,0.15
1,-0.48,1.079,1,1,0.15
1,-0.587,0.676,1,1,0.15
3,0.662,-0.631,3,3,0.15
1,-0.873,0.98,1,1,0.15
1,-1.101,1.097,1,1,0.15
3,0.528,-0.507,3,3,0.15
3,0.499,-0.897,3,3,0.15
1,-0.869,1.079,1,1,0.15
1,-0.188,0.652,1,1,0.15
3,1.026,-1.095,3,3,0.15
1,-0.659,1.034,1,1,0.15
0,0.675,0.745,0,0,0.15
0,-0.063,0.629,1,1,0.15
2,-0.488,-0.668,2,2,0.15
1,-0.984,0.412,1,1,0.15
2,-1.091,-0.5,2,2,0.15
0,0.554,0.687,0,0,0.15
3,0.599,-0.88,3,3,0.15
0,0.479,0.746,0,0,0.15
1,-0.784,0.348,1,1,0.15
1,-0.886,0.34,1,1,0.15
3,0.39,-0.811,3,3,0.15
2,-0.712,-0.272,2,2,0.15
1,-0.148,0.678,1,1,0.15
1,-0.957,0.231,1,1,0.15
3,1.09,-0.751,3,3,0.15
1,-0.205,0.586,1,1,0.15
1,-0.64,0.634,1,1,0.15
3,0.621,-0.928,3,3,0.15
0,0.792,1.204,0,0,0.15
2,-0.82,-0.989,2,2,0.15
3,0.691,-0.291,3,3,0.15
1,-0.328,-0.116,2,2,0.15
1,-0.786,0.412,1,1,0.15
0,1.335,1.142,0,0,0.15
2,-0.062,-0.326,2,2,0.15
1,-0.748,0.816,1,1,0.15
1,-0.619,0.731,1,1,0.15
1,-0.761,0.864,1,1,0.15
3,1.051,-0.684,3,3,0.15
1,-1.014,0.631,1,1,0.15
3,0.895,-0.727,3,3,0.15
1,-1.122,0.251,1,1,0.15
0,0.473,0.572,0,0,0.15
1,-0.667,0.494,1,1,0.15
1,-0.356,0.646,1,1,0.15
1,-0.546,0.945,1,1,0.15
3,0.652,-0.827,3,3,0.15
1,-0.783,1.219,1,1,0.15
1,-0.601,0.239,1,1,0.15
3,0.696,-0.928,3,3,0.15
0,0.81,0.643,0,0,0.15
3,0.284,-1.287,3,3,0.15
2,-0.771,-0.937,2,2,0.15
3,1.394,-0.777,3,3,0.15
1,-0.38,1.209,1,1,0.15
3,0.737,-1.015,3,3,0.15
1,-0.922,0.724,1,1,0.15
1,-0.338,0.605,1,1,0.15
3,0.481,-1.127,3,3,0.15
1,-1.02,0.928,1,1,0.15
3,1.063,-0.495,3,3,0.15
1,-0.874,0.608,1,1,0.15
3,0.759,-0.598,3,3,0.15
0,1.211,0.337,0,0,0.15
3,0.66,-0.584,3,3,0.15
3,0.825,-0.739,3,3,0.15
3,0.712,-1.283,3,3,0.15
3,0.836,-0.335,3,3,0.15
1,-0.907,1.008,1,1,0.15
3,1.095,-0.944,3,3,0.15
1,-0.416,0.368,1,1,0.15
2,-0.789,-0.818,2,2,0.15
3,0.952,-0.922,3,3,0.15
2,-0.5,-0.781,2,2,0.15
1,-0.142,1.279,1,1,0.15
3,0.492,-0.266,3,3,0.15
0,0.643,0.962,0,0,0.15
2,-0.346,-0.351,2,2,0.15
0,0.356,0.364,0,0,0.15
1,-0.832,0.882,1,1,0.15
2,-1.233,-0.844,2,2,0.15
1,-0.552,1.086,1,1,0.15
2,-1.037,-0.953,2,2,0.15
0,0.657,0.577,0,0,0.15
1,-0.986,0.799,1,1,0.15
1,-0.321,0.422,1,1,0.15
3,0.531,-0.924,3,3,0.15
3,0.633,-0.568,3,3,0.15
1,-0.608,0.974,1,1,0.15
3,0.922,-1.015,3,3,0.15
3,0.495,-0.216,3,3,0.15
1,-0.674,0.321,1,1,0.15
1,-0.402,0.406,1,1,0.15
0,0.748,0.839,0,0,0.15
3,0.215,-1.003,3,3,0.15
1,-0.789,0.704,1,1,0.15
3,0.722,-0.546,3,3,0.15
1,0.059,0.455,1,0,0.15
1,-0.688,0.693,1,1,0.15
3,0.511,-0.907,3,3,0.15
1,-0.589,0.648,1,1,0.15
3,0.521,-0.677,3,3,0.15
1,-0.928,-0.034,1,2,0.15
1,-0.334,0.673,1,1,0.15
3,0.926,-0.664,3,3,0.15
2,-0.908,-0.784,2,2,0.15
1,-1.091,0.386,1,1,0.15
3,0.84,-0.95,3,3,0.15
1,-0.891,0.516,1,1,0.15
1,-0.842,0.989,1,1,0.15
1,-0.667,0.866,1,1,0.15
1,-0.744,0.558,1,1,0.15
3,1.168,-0.574,3,3,0.15
1,-0.94,0.718,1,1,0.15
1,-0.353,0.52,1,1,0.15
1,-0.833,0.362,1,1,0.15
1,-0.87,0.567,1,1,0.15
1,-1.085,0.772,1,1,0.15
3,0.305,-0.665,3,3,0.15
3,0.503,-0.919,3,3,0.15
1,-0.605,0.985,1,1,0.15
1,-0.76,0.72,1,1,0.15
3,0.948,-0.606,3,3,0.15
1,-0.557,0.83,1,1,0.15
3,0.587,-0.756,3,3,0.15
1,-1.061,0.756,1,1,0.15
3,0.387,-0.461,3,3,0.15
1,-0.411,0.764,1,1,0.15
1,-0.457,0.505,1,1,0.15
2,-1.08,-0.591,2,2,0.15
3,1.306,-0.712,3,3,0.15
0,1.228,1.025,0,0,0.15
1,-0.354,0.462,1,1,0.15
1,-0.297,0.917,1,1,0.15
1,-0.315,1.149,1,1,0.15
1,-1.295,0.731,1,1,0.15
3,0.689,-0.629,3,3,0.15
2,-0.706,-0.263,2,2,0.15
1,-1.011,0.698,1,1,0.15
1,-0.806,0.621,1,1,0.15
3,0.436,-0.91,3,3,0.15
3,0.685,-0.918,3,3,0.15
3,0.724,-0.806,3,3,0.15
1,-0.996,0.345,1,1,0.15
1,-0.809,0.44,1,1,0.15
3,1.289,-0.646,3,3,0.15
3,0.735,-0.543,3,3,0.15
1,-0.638,0.863,1,1,0.15
0,0.884,0.282,0,0,0.15
0,0.804,0.614,0,0,0.15
3,0.609,-0.191,3,3,0.15
0,0.675,0.577,0,0,0.15
1,-0.786,0.812,1,1,0.15
1,-0.998,0.33,1,1,0.15
2,-0.842,-0.832,2,2,0.15
0,0.99,-0.052,3,3,0.15
1,-0.946,0.888,1,1,0.15
3,0.6,-0.904,3,3,0.15
1,-0.64,0.527,1,1,0.15
1,-1.213,0.481,1,1,0.15
3,1.247,-0.303,3,3,0.15
1,-0.92,0.511,1,1,0.15
3,0.958,-0.906,3,3,0.15
3,0.777,-0.323,3,3,0.15
1,-0.711,0.667,1,1,0.15
3,0.613,-0.63,3,3,0.15
1,-1.066,1.339,1,1,0.15
2,-1.137,-0.542,2,2,0.15
0,0.845,0.378,0,0,0.15
1,-1.16,0.506,1,1,0.15
1,-0.713,0.345,1,1,0.15
3,0.788,-0.701,3,3,0.15
3,1.04,-0.823,3,3,0.15
1,-0.853,1.308,1,1,0.15
1,-0.657,1.06,1,1,0.15
3,0.496,-1.005,3,3,0.15
3,0.367,-0.933,3,3,0.15
1,-0.597,0.728,1,1,0.15
3,0.624,-0.443,3,3,0.15
1,-1.02,0.898,1,1,0.15
2,-0.999,-0.18,2,2,0.15
2,-0.459,-0.709,2,2,0.15
3,1.154,-0.587,3,3,0.15
3,0.855,-0.877,3,3,0.15
1,-0.878,0.388,1,1,0.15
3,0.699,-0.798,3,3,0.15
1,-1.063,0.631,1,1,0.15
3,0.739,-0.777,3,3,0.15
2,-0.924,-0.704,2,2,0.15
1,-0.744,1.246,1,1,0.15
1,-0.628,0.376,1,1,0.15
1,-0.336,1.057,1,1,0.15
1,-0.42,0.595,1,1,0.15
3,0.644,-0.943,3,3,0.15
3,0.731,-0.581,3,3,0.15
1,-0.944,0.602,1,1,0.15
1,-0.888,0.785,1,1,0.15
3,0.878,-0.355,3,3,0.15
3,0.501,-0.819,3,3,0.15
0,0.913,0.509,0,0,0.15
2,-0.282,-0.988,2,2,0.15
3,0.353,-0.81,3,3,0.15
3,0.493,-0.788,3,3,0.15
0,0.732,0.94,0,0,0.15
3,0.848,-0.672,3,3,0.15
1,-0.611,0.493,1,1,0.15
2,-0.718,-0.918,2,2,0.15
3,1.193,-0.573,3,3,0.15
1,-0.902,0.482,1,1,0.15
3,0.758,-0.435,3,3,0.15
1,-1.02,0.972,1,1,0.15
3,0.362,-0.416,3,3,0.15
1,-0.888,0.923,1,1,0.15
3,1.089,-0.637,3,3,0.15
1,-0.554,0.495,1,1,0.15
0,0.844,0.611,0,0,0.15
3,0.988,-1.141,3,3,0.15
3,0.123,-0.491,3,3,0.15
2,-0.381,-0.662,2,2,0.15
1,-1.495,0.233,1,1,0.15
3,0.743,-0.935,3,3,0.15
1,-1.042,0.981,1,1,0.15
2,-0.514,-0.457,2,2,0.15
1,-0.46,0.801,1,1,0.15
3,0.701,-0.795,3,3,0.15
1,-0.289,0.963,1,1,0.15
3,0.819,-0.78,3,3,0.15
1,-0.302,0.744,1,1,0.15
0,0.743,0.772,0,0,0.15
1,-0.567,1.161,1,1,0.15
1,-0.617,1.212,1,1,0.15
1,-0.811,0.994,1,1,0.15
1,-0.711,0.584,1,1,0.15
0,1.226,0.895,0,0,0.15
2,-0.67,-0.948,2,2,0.15
1,-0.987,0.878,1,1,0.15
3,1.007,-0.876,3,3,0.15
1,-0.978,0.73,1,1,0.15
1,-0.954,0.129,1,1,0.15
1,-0.807,0.79,1,1,0.15
2,-0.611,-0.632,2,2,0.15
3,0.536,-0.941,3,3,0.15
3,1.419,-0.418,3,3,0.15
0,0.322,0.601,0,0,0.15
1,-0.946,0.073,1,1,0.15
3,0.648,-0.553,3,3,0.15
3,1.157,-0.568,3,3,0.15
1,-1.044,0.58,1,1,0.15
1,-0.963,0.504,1,1,0.15
3,1.193,-0.751,3,3,0.15
3,0.76,-0.342,3,3,0.15
2,0.07,-0.775,3,3,0.15
3,0.664,-1.207,3,3,0.15
1,-0.899,0.821,1,1,0.15
3,1.16,-0.859,3,3,0.15
2,-0.756,-0.496,2,2,0.15
3,0.637,-0.9,3,3,0.15
3,0.615,-1.11,3,3,0.15
1,-1.175,0.96,1,1,0.15
1,-0.806,0.417,1,1,0.15
1,-0.783,0.51,1,1,0.15
3,0.843,-0.621,3,3,0.15
2,-0.779,-0.964,2,2,0.15
2,-0.755,-0.594,2,2,0.15
2,-0.24,-0.705,2,2,0.15
0,0.643,0.477,0,0,0.15
1,-1.396,0.49,1,1,0.15
1,-1.028,0.739,1,1,0.15
2,-0.387,-0.556,2,2,0.15
2,-0.65,-0.823,2,2,0.15
1,-0.748,0.753,1,1,0.15
3,0.837,-0.529,3,3,0.15
3,0.698,-0.705,3,3,0.15
1,-0.775,0.511,1,1,0.15
3,0.817,-0.978,3,3,0.15
3,0.292,-0.404,3,3,0.15
2,-0.995,-0.704,2,2,0.15
0,0.217,0.699,0,0,0.15
3,0.879,-0.825,3,3,0.15
3,0.119,-0.583,3,3,0.15
2,-0.503,-0.585,2,2,0.15
1,-1.084,0.868,1,1,0.15
1,-0.731,-0.01,1,2,0.15
2,-0.842,-0.597,2,2,0.15
0,0.433,0.411,0,0,0.15
3,0.399,-0.507,3,3,0.15
0,0.387,0.806,0,0,0.15
2,-1.24,-0.805,2,2,0.15
3,0.913,-0.819,3,3,0.15
0,0.985,0.474,0,0,0.15
1,-0.862,0.574,1,1,0.15
3,0.693,-0.386,3,3,0.15
1,-0.575,0.757,1,1,0.15
3,1.27,-0.626,3,3,0.15
3,1.058,-0.762,3,3,0.15
1,-1.011,0.551,1,1,0.15
2,-0.393,-0.702,2,2,0.15
1,-0.644,0.575,1,1,0.15
1,-0.842,0.914,1,1,0.15
3,0.202,-0.553,3,3,0.15
0,0.656,0.86,0,0,0.15
3,0.597,-0.457,3,3,0.15
3,0.369,-0.485,3,3,0.15
0,0.483,0.548,0,0,0.15
1,-0.834,1.45,1,1,0.15
3,0.685,-0.928,3,3,0.15
1,-0.576,0.37,1,1,0.15
1,-0.49,1.37,1,1,0.15
0,1.111,0.71,0,0,0.15
3,1.069,-0.545,3,3,0.15
2,-0.95,-0.722,2,2,0.15
1,-0.385,0.876,1,1,0.15
3,0.381,-0.718,3,3,0.15
2,-0.656,-0.739,2,2,0.15
0,0.852,1.022,0,0,0.15
3,0.93,-0.751,3,3,0.15
1,-0.784,0.896,1,1,0.15
3,0.596,-0.994,3,3,0.15
3,0.815,-0.826,3,3,0.15
1,-1.521,-0.049,1,2,0.15
0,0.746,0.449,0,0,0.15
2,-1.158,-0.406,2,2,0.15
1,-1.005,1.269,1,1,0.15
1,-0.676,0.542,1,1,0.15
1,-0.403,0.784,1,1,0.15
2,-0.998,-0.613,2,2,0.15
1,-0.906,0.475,1,1,0.15
3,0.601,-0.746,3,3,0.15
3,0.718,-0.854,3,3,0.15
1,-1.056,0.986,1,1,0.15
1,-0.649,0.455,1,1,0.15
3,0.914,-0.991,3,3,0.15
3,0.902,-0.418,3,3,0.15
3,0.677,-0.562,3,3,0.15
1,-0.636,0.596,1,1,0.15
3,0.504,-0.466,3,3,0.15
1,-0.359,1.096,1,1,0.15
1,-0.644,0.539,1,1,0.15
2,-0.783,-0.277,2,2,0.15
1,-0.59,0.158,1,1,0.15
2,-0.149,-0.506,2,2,0.15
0,0.979,0.901,0,0,0.15
3,1.056,-0.557,3,3,0.15
0,0.896,0.615,0,0,0.15
2,-1.391,-0.7,2,2,0.15
3,0.975,-0.691,3,3,0.15
1,-0.545,1.301,1,1,0.15
1,-0.718,0.933,1,1,0.15
0,0.421,1.038,0,0,0.15
3,1.099,-1.079,3,3,0.15
0,0.647,0.815,0,0,0.15
2,-0.675,-0.831,2,2,0.15
3,0.9,-0.438,3,3,0.15
1,-0.785,0.481,1,1,0.15
1,-1.431,0.57,1,1,0.15
3,0.694,-0.644,3,3,0.15
1,-0.959,0.703,1,1,0.15
3,1.158,-0.466,3,3,0.15
1,-0.892,0.968,1,1,0.15
3,0.857,-0.763,3,3,0.15
1,-0.898,0.728,1,1,0.15
1,-0.181,0.404,1,1,0.15
2,-0.226,-0.758,2,2,0.15
3,0.939,-0.345,3,3,0.15
3,0.753,-0.331,3,3,0.15
3,0.708,-0.493,3,3,0.15
3,1.108,-0.411,3,3,0.15
2,-0.133,-0.391,2,2,0.15
3,0.501,-0.617,3,3,0.15
3,0.668,-1.151,3,3,0.15
1,-0.43,0.867,1,1,0.15
3,0.517,-0.272,3,3,0.15
1,-0.988,1.24,1,1,0.15
3,0.601,-0.373,3,3,0.15
1,-0.554,0.467,1,1,0.15
3,0.94,-0.126,3,3,0.15
1,-0.953,0.626,1,1,0.15
1,-0.501,0.588,1,1,0.15
1,-0.606,0.182,1,1,0.15
2,-0.34,-0.631,2,2,0.15
3,0.968,-0.742,3,3,0.15
3,1.111,-0.554,3,3,0.15
3,0.635,-0.932,3,3,0.15
2,-0.482,-0.742,2,2,0.15
1,-0.939,0.939,1,1,0.15
3,0.338,-0.859,3,3,0.15
1,-0.5,0.828,1,1,0.15
2,-0.623,-0.604,2,2,0.15
1,-0.884,0.524,1,1,0.15
1,-1.021,0.501,1,1,0.15
3,1.183,-0.566,3,3,0.15
1,-0.599,0.478,1,1,0.15
1,-0.791,0.134,1,1,0.15
1,-0.878,0.348,1,1,0.15
1,-0.644,0.797,1,1,0.15
0,0.981,0.786,0,0,0.15
3,0.403,-0.501,3,3,0.15
1,-0.442,0.616,1,1,0.15
3,0.801,-0.752,3,3,0.15
3,0.883,-0.462,3,3,0.15
2,-0.482,-0.667,2,2,0.15
3,0.66,-0.45,3,3,0.15
1,-0.424,0.679,1,1,0.15
3,0.831,-0.657,3,3,0.15
3,0.166,-0.653,3,3,0.15
2,-0.714,-0.9,2,2,0.15
3,0.904,-0.362,3,3,0.15
0,0.956,0.658,0,0,0.15
2,-0.699,-1.048,2,2,0.15
1,-0.695,1.011,1,1,0.15
2,-1.169,-0.353,2,2,0.15
3,0.74,-0.538,3,3,0.15
0,0.597,0.325,0,0,0.15
0,0.771,0.669,0,0,0.15
3,1.021,-1.136,3,3,0.15
1,-0.883,0.835,1,1,0.15
3,1.007,-0.903,3,3,0.15
0,0.706,0.497,0,0,0.15
1,-0.415,0.445,1,1,0.15
3,1.465,-0.632,3,3,0.15
1,-0.737,0.751,1,1,0.15
1,-0.903,0.764,1,1,0.15
3,0.197,-0.738,3,3,0.15
3,0.317,-0.814,3,3,0.15
1,-0.765,0.739,1,1,0.15
1,-0.747,0.961,1,1,0.15
1,-1.179,0.985,1,1,0.15
1,-0.819,0.621,1,1,0.15
0,0.328,0.394,0,0,0.15
3,0.729,-0.745,3,3,0.15
1,-0.488,0.856,1,1,0.15
3,0.219,-0.219,3,3,0.15
3,0.62,-0.359,3,3,0.15
2,-0.572,-0.185,2,2,0.15
3,0.315,-0.676,3,3,0.15
3,0.644,-0.392,3,3,0.15
3,1.182,-1.126,3,3,0.15
3,0.98,-0.751,3,3,0.15
1,-1.044,0.094,1,1,0.15
1,-0.976,0.977,1,1,0.15
2,-0.817,-1.021,2,2,0.15
1,-0.633,0.483,1,1,0.15
3,0.567,-0.936,3,3,0.15
3,0.898,-0.937,3,3,0.15
3,1.054,-0.577,3,3,0.15
1,-1.04,0.216,1,1,0.15
1,-0.287,0.741,1,1,0.15
1,-0.703,0.431,1,1,0.15
3,1.017,-0.659,3,3,0.15
0,0.736,0.852,0,0,0.15
1,-1.108,0.609,1,1,0.15
3,0.132,-0.607,3,3,0.15
1,-0.652,0.913,1,1,0.15
1,-0.734,0.813,1,1,0.15
1,-1.018,0.79,1,1,0.15
1,-0.774,0.826,1,1,0.15
3,0.811,-1.133,3,3,0.15
3,0.505,-0.877,3,3,0.15
1,-0.618,0.39,1,1,0.15
0,1.093,0.873,0,0,0.15
1,-0.739,0.776,1,1,0.15
3,0.583,-0.601,3,3,0.15
0,0.73,0.54,0,0,0.15
3,0.645,-0.843,3,3,0.15
3,0.626,-0.673,3,3,0.15
3,0.371,-0.778,3,3,0.15
1,-0.804,0.97,1,1,0.15
1,-0.82,0.615,1,1,0.15
0,0.076,0.658,1,0,0.15
1,-0.58,0.599,1,1,0.15
1,-0.574,0.737,1,1,0.15
