m,r1,r2,mrec_map,mrec_ml,N0
3,0.795,-0.521,3,3,0.2
2,-0.848,-0.434,2,2,0.2
3,0.405,-0.566,3,3,0.2
1,-1.059,0.59,1,1,0.2
1,-0.099,0.632,1,1,0.2
1,-0.761,1.116,1,1,0.2
3,0.876,-0.748,3,3,0.2
2,-1.128,-0.963,2,2,0.2
3,0.21,-0.765,3,3,0.2
3,0.911,-0.853,3,3,0.2
1,-1.01,0.823,1,1,0.2
0,0.657,0.307,0,0,0.2
1,-0.309,1.184,1,1,0.2
2,-0.957,-0.684,2,2,0.2
1,-1.062,0.704,1,1,0.2
1,-0.928,0.496,1,1,0.2
3,0.45,-0.248,3,3,0.2
1,-0.699,0.574,1,1,0.2
1,-0.455,0.088,1,1,0.2
0,0.174,0.549,0,0,0.2
3,0.977,-0.685,3,3,0.2
2,-0.689,-1.038,2,2,0.2
3,0.865,-0.969,3,3,0.2
3,0.578,-0.478,3,3,0.2
1,-1.057,0.625,1,1,0.2
1,-0.813,0.583,1,1,0.2
1,-0.997,0.567,1,1,0.2
3,1.145,-0.598,3,3,0.2
1,-0.448,0.668,1,1,0.2
2,-0.165,-1.243,2,2,0.2
2,-0.812,-0.217,2,2,0.2
1,-0.651,0.919,1,1,0.2
2,-0.13,-0.964,2,2,0.2
3,0.692,-0.322,3,3,0.2
2,-0.568,-0.866,2,2,0.2
3,0.476,-0.622,3,3,0.2
3,0.894,-0.849,3,3,0.2
3,0.579,-0.997,3,3,0.2
2,-0.681,-0.575,2,2,0.2
1,-0.615,1.114,1,1,0.2
1,-0.981,0.792,1,1,0.2
3,1.031,-0.375,3,3,0.2
3,0.444,-0.512,3,3,0.2
3,1.147,-1.092,3,3,0.2
3,0.718,-0.654,3,3,0.2
1,-0.902,0.82,1,1,0.2
1,-0.652,0.012,1,1,0.2
2,-0.676,-1.05,2,2,0.2
3,0.439,-0.635,3,3,0.2
1,-1.419,0.922,1,1,0.2
1,-0.821,0.523,1,1,0.2
3,0.571,-0.356,3,3,0.2
3,0.608,-0.677,3,3,0.2
3,1.061,-1.087,3,3,0.2
2,-0.973,-0.941,2,2,0.2
1,-0.541,0.362,1,1,0.2
3,0.569,-0.94,3,3,0.2
3,1.156,-0.917,3,3,0.2
0,0.785,-0.115,3,3,0.2
3,0.872,-1.001,3,3,0.2
3,0.65,-0.345,3,3,0.2
1,-0.959,0.56,1,1,0.2
1,-0.82,0.116,1,1,0.2
2,-1.117,-0.867,2,2,0.2
2,-0.524,-0.652,2,2,0.2
2,-0.86,-0.497,2,2,0.2
1,-0.902,1.446,1,1,0.2
0,0.705,0.661,0,0,0.2
1,-0.521,0.116,1,1,0.2
3,0.545,-0.418,3,3,0.2
3,0.334,-0.448,3,3,0.2
3,0.62,-0.534,3,3,0.2
1,-0.866,1.22,1,1,0.2
1,-0.905,0.261,1,1,0.2
1,-0.606,1.108,1,1,0.2
3,0.827,-0.615,3,3,0.2
2,-0.444,-0.922,2,2,0.2
3,0.534,-0.545,3,3,0.2
3,0.887,-0.755,3,3,0.2
2,-0.191,-0.826,2,2,0.2
1,-0.361,0.79,1,1,0.2
1,-0.424,0.455,1,1,0.2
1,-0.794,0.922,1,1,0.2
3,0.7,-0.619,3,3,0.2
3,1.204,-0.764,3,3,0.2
3,1.023,-0.898,3,3,0.2
1,-0.438,0.763,1,1,0.2
1,-0.467,0.625,1,1,0.2
1,-0.776,0.745,1,1,0.2
1,-0.452,1.119,1,1,0.2
2,-0.545,-0.764,2,2,0.2
3,0.581,-0.963,3,3,0.2
3,0.564,-0.725,3,3,0.2
3,0.316,-1.111,3,3,0.2
3,1.055,-0.576,3,3,0.2
2,-0.461,-0.721,2,2,0.2
1,-1.224,0.549,1,1,0.2
1,-0.472,1.148,1,1,0.2
1,-1.047,1.246,1,1,0.2
1,-0.716,0.615,1,1,0.2
1,-0.704,1.278,1,1,0.2
0,1.069,0.425,0,0,0.2
3,1.053,-1.224,3,3,0.2
3,0.49,-0.702,3,3,0.2
3,0.664,-0.723,3,3,0.2
1,-0.781,0.661,1,1,0.2
3,0.942,-1.055,3,3,0.2
3,0.365,-1.146,3,3,0.2
3,0.618,-0.971,3,3,0.2
3,1.046,-0.836,3,3,0.2
1,-0.549,0.447,1,1,0.2
3,0.462,-0.48,3,3,0.2
3,1.499,-0.691,3,3,0.2
1,-0.284,0.671,1,1,0.2
1,-0.662,1.791,1,1,0.2
3,0.783,-0.536,3,3,0.2
0,0.704,0.94,0,0,0.2
3,0.542,-0.94,3,3,0.2
3,0.774,-0.115,3,3,0.2
1,-0.64,0.849,1,1,0.2
3,0.514,-0.918,3,3,0.2
1,-0.821,0.78,1,1,0.2
2,0.339,-0.862,3,3,0.2
3,0.719,-0.689,3,3,0.2
2,-0.539,-0.671,2,2,0.2
3,0.577,-0.352,3,3,0.2
1,-1.042,0.445,1,1,0.2
3,1.222,-0.335,3,3,0.2
3,0.57,-0.685,3,3,0.2
1,-0.698,1.084,1,1,0.2
3,0.772,-0.296,3,3,0.2
1,-1.136,0.588,1,1,0.2
1,-0.208,0.854,1,1,0.2
1,-1.084,0.177,1,1,0.2
2,-0.701,-0.475,2,2,0.2
3,0.894,-1.395,3,3,0.2
3,0.911,-0.426,3,3,0.2
1,-0.845,0.58,1,1,0.2
1,-1.083,0.664,1,1,0.2
3,0.909,-0.845,3,3,0.2
3,0.983,-0.177,3,3,0.2
2,-0.777,-0.362,2,2,0.2
3,0.926,-1.05,3,3,0.2
3,1.001,-0.656,3,3,0.2
3,0.664,-0.289,3,3,0.2
1,-1.036,0.582,1,1,0.2
1,-1.392,0.584,1,1,0.2
3,0.66,-1.338,3,3,0.2
1,-0.744,0.674,1,1,0.2
3,0.014,-0.606,3,3,0.2
2,-0.719,-0.572,2,2,0.2
1,-0.737,0.359,1,1,0.2
3,1.192,-1.228,3,3,0.2
2,-0.744,-0.439,2,2,0.2
1,-0.909,0.852,1,1,0.2
0,0.476,0.603,0,0,0.2
3,0.861,-0.576,3,3,0.2
3,0.788,-0.547,3,3,0.2
1,-0.949,1.083,1,1,0.2
1,-0.232,0.638,1,1,0.2
3,0.54,-0.413,3,3,0.2
3,0.628,-0.565,3,3,0.2
1,-0.422,1.089,1,1,0.2
1,-0.743,0.89,1,1,0.2
3,0.736,-0.458,3,3,0.2
1,-0.719,0.107,1,1,0.2
3,0.86,-0.45,3,3,0.2
0,0.59,0.74,0,0,0.2
3,0.914,0.01,3,0,0.2
3,0.563,-1.131,3,3,0.2
3,0.752,-0.692,3,3,0.2
3,1.279,-0.735,3,3,0.2
3,0.089,-1.18,3,3,0.2
1,-1.417,0.547,1,1,0.2
1,-0.564,0.977,1,1,0.2
3,0.42,-0.256,3,3,0.2
3,0.846,-0.361,3,3,0.2
3,0.59,-0.143,3,3,0.2
1,-1.007,0.765,1,1,0.2
3,0.625,-1.063,3,3,0.2
1,-0.459,0.749,1,1,0.2
1,-0.257,1.087,1,1,0.2
1,-1.124,0.46,1,1,0.2
2,-0.343,-0.294,2,2,0.2
1,-0.806,1.056,1,1,0.2
3,0.386,-0.924,3,3,0.2
1,-0.888,0.775,1,1,0.2
1,-0.554,1.044,1,1,0.2
3,0.149,-1.006,3,3,0.2
2,-0.873,-0.662,2,2,0.2
1,-0.278,0.598,1,1,0.2
3,1.028,-0.27,3,3,0.2
1,-0.603,0.868,1,1,0.2
1,-0.85,0.381,1,1,0.2
3,0.969,-0.851,3,3,0.2
1,-1.254,0.686,1,1,0.2
3,0.79,-0.361,3,3,0.2
2,-0.223,-0.808,2,2,0.2
2,-0.728,-0.423,2,2,0.2
0,1.087,1.435,0,0,0.2
2,-0.761,-0.644,2,2,0.2
1,-0.662,1.045,1,1,0.2
3,0.664,-0.585,3,3,0.2
0,1,0.218,0,0,0.2
3,0.393,-0.657,3,3,0.2
3,0.795,-1.009,3,3,0.2
1,-0.643,1.067,1,1,0.2
3,-0.205,-0.649,2,2,0.2
3,0.704,-0.669,3,3,0.2
1,-0.711,1.256,1,1,0.2
1,-1.056,0.671,1,1,0.2
1,-0.589,0.941,1,1,0.2
3,0.228,-0.89,3,3,0.2
1,-0.369,0.803,1,1,0.2
1,-0.618,1.034,1,1,0.2
3,0.189,-0.582,3,3,0.2
3,0.262,-1.197,3,3,0.2
1,-0.897,0.547,1,1,0.2
1,-1.281,1.156,1,1,0.2
1,-1.643,0.038,1,1,0.2
1,-1.039,0.995,1,1,0.2
1,-0.991,0.359,1,1,0.2
3,1.443,-1.095,3,3,0.2
1,-0.78,0.923,1,1,0.2
1,-1.03,0.217,1,1,0.2
1,-0.393,0.929,1,1,0.2
1,-0.747,1.114,1,1,0.2
3,0.464,-0.696,3,3,0.2
3,1.248,-0.427,3,3,0.2
1,-0.444,0.644,1,1,0.2
1,-0.527,0.955,1,1,0.2
1,-0.124,0.752,1,1,0.2
3,0.622,-0.554,3,3,0.2
3,1.046,-0.938,3,3,0.2
1,-0.711,1.31,1,1,0.2
3,0.756,-0.859,3,3,0.2
1,-0.605,0.949,1,1,0.2
1,-0.268,0.787,1,1,0.2
3,1.009,-0.666,3,3,0.2
3,0.453,-1.289,3,3,0.2
1,-1.092,0.79,1,1,0.2
3,0.59,-0.645,3,3,0.2
3,0.484,-0.742,3,3,0.2
3,0.786,-0.467,3,3,0.2
3,0.565,-0.381,3,3,0.2
3,0.358,-0.758,3,3,0.2
0,0.693,0.514,0,0,0.2
3,0.537,-0.067,3,3,0.2
3,0.991,-0.535,3,3,0.2
3,0.501,-0.128,3,3,0.2
3,0.71,-0.734,3,3,0.2
1,-0.189,0.406,1,1,0.2
2,-1.079,-1.142,2,2,0.2
1,-0.97,0.927,1,1,0.2
1,-0.877,0.441,1,1,0.2
1,-0.747,0.62,1,1,0.2
1,-0.789,0.823,1,1,0.2
1,-0.87,1.06,1,1,0.2
3,0.375,-0.691,3,3,0.2
0,0.608,0.283,0,0,0.2
0,0.896,1.009,0,0,0.2
2,-0.634,-0.723,2,2,0.2
1,-1.107,0.789,1,1,0.2
1,-0.637,0.853,1,1,0.2
3,0.714,-0.644,3,3,0.2
3,0.875,-0.839,3,3,0.2
3,0.654,-0.628,3,3,0.2
1,-0.461,0.935,1,1,0.2
2,-0.9,-0.777,2,2,0.2
3,0.445,-0.877,3,3,0.2
3,0.721,-0.072,3,3,0.2
1,-1.082,0.659,1,1,0.2
1,-0.534,0.758,1,1,0.2
1,-0.483,1.072,1,1,0.2
1,-0.644,0.786,1,1,0.2
3,0.619,-1.205,3,3,0.2
1,-1.114,0.93,1,1,0.2
3,0.946,-1.158,3,3,0.2
1,-1.185,0.738,1,1,0.2
2,-0.611,-0.92,2,2,0.2
1,-0.755,0.719,1,1,0.2
3,1.142,-0.853,3,3,0.2
3,0.405,-1.261,3,3,0.2
1,-0.764,0.628,1,1,0.2
3,0.898,-0.209,3,3,0.2
3,1.104,-0.978,3,3,0.2
2,-0.399,-0.804,2,2,0.2
1,-0.709,0.443,1,1,0.2
3,1.123,-1.057,3,3,0.2
2,-1.012,-0.378,2,2,0.2
3,0.675,-1.413,3,3,0.2
1,-0.812,0.701,1,1,0.2
1,-0.622,0.617,1,1,0.2
1,-0.557,1.038,1,1,0.2
2,-0.82,-0.703,2,2,0.2
3,1.148,-0.157,3,3,0.2
3,0.764,-0.554,3,3,0.2
1,-0.764,0.582,1,1,0.2
1,-0.148,0.996,1,1,0.2
1,-0.865,0.598,1,1,0.2
2,-0.978,-0.973,2,2,0.2
1,-0.686,0.552,1,1,0.2
1,-0.434,0.389,1,1,0.2
1,-0.715,0.459,1,1,0.2
3,0.322,-0.033,3,3,0.2
1,-0.387,0.572,1,1,0.2
3,0.439,-0.925,3,3,0.2
1,-0.134,0.53,1,1,0.2
1,-1.11,0.296,1,1,0.2
3,0.366,-0.676,3,3,0.2
3,1.124,-0.618,3,3,0.2
1,-1.216,1.095,1,1,0.2
1,-1.039,1.194,1,1,0.2
1,-0.705,1.192,1,1,0.2
2,-0.237,-0.818,2,2,0.2
1,-0.805,0.861,1,1,0.2
3,1.097,-0.973,3,3,0.2
3,0.92,-0.461,3,3,0.2
3,0.853,-0.775,3,3,0.2
1,-0.545,0.798,1,1,0.2
2,-0.238,-0.753,2,2,0.2
3,0.399,-1.105,3,3,0.2
2,-1.055,-1.347,2,2,0.2
3,0.714,-0.369,3,3,0.2
3,0.538,-0.79,3,3,0.2
3,0.887,-0.099,3,3,0.2
0,0.593,0.545,0,0,0.2
1,-0.734,0.473,1,1,0.2
1,-0.751,1.027,1,1,0.2
3,0.794,-0.271,3,3,0.2
1,-0.893,0.574,1,1,0.2
1,-0.435,0.523,1,1,0.2
3,0.465,-0.879,3,3,0.2
1,-0.308,1.214,1,1,0.2
3,0.245,-1.117,3,3,0.2
3,1.006,-0.477,3,3,0.2
1,-0.992,0.845,1,1,0.2
3,0.328,-1.086,3,3,0.2
1,-0.77,0.89,1,1,0.2
3,0.59,-0.811,3,3,0.2
2,-0.856,-0.958,2,2,0.2
3,0.797,-1.305,3,3,0.2
3,0.998,-0.56,3,3,0.2
1,-0.837,0.776,1,1,0.2
3,0.335,-0.907,3,3,0.2
3,0.537,-0.737,3,3,0.2
3,1.124,-0.665,3,3,0.2
3,1.048,-0.846,3,3,0.2
1,-1.405,0.669,1,1,0.2
1,-0.4,0.406,1,1,0.2
1,-0.435,0.488,1,1,0.2
3,0.625,-0.589,3,3,0.2
3,0.652,-0.765,3,3,0.2
3,0.517,-0.702,3,3,0.2
1,-0.9,0.504,1,1,0.2
3,0.883,-0.473,3,3,0.2
3,0.694,-0.64,3,3,0.2
0,0.834,0.632,0,0,0.2
3,0.823,-0.911,3,3,0.2
3,1.244,-0.435,3,3,0.2
3,0.833,-0.822,3,3,0.2
1,-0.91,0.859,1,1,0.2
3,0.208,-0.334,3,3,0.2
3,0.53,-0.375,3,3,0.2
1,-0.716,0.754,1,1,0.2
3,0.721,-0.768,3,3,0.2
3,0.643,-0.921,3,3,0.2
1,-0.634,0.83,1,1,0.2
1,-0.087,0.617,1,1,0.2
1,-0.81,0.187,1,1,0.2
1,-0.503,0.932,1,1,0.2
3,0.108,-0.866,3,3,0.2
3,0.824,-0.749,3,3,0.2
1,-0.127,0.529,1,1,0.2
3,0.624,-0.984,3,3,0.2
3,1.19,-0.798,3,3,0.2
2,-0.995,-0.36,2,2,0.2
0,1.031,0.584,0,0,0.2
3,0.757,-0.504,3,3,0.2
0,0.784,0.725,0,0,0.2
2,-0.558,-0.568,2,2,0.2
1,-0.569,1.15,1,1,0.2
1,-0.73,0.357,1,1,0.2
2,-1.051,-1.174,2,2,0.2
2,-0.309,-1.02,2,2,0.2
3,0.609,-0.809,3,3,0.2
1,-0.781,1.069,1,1,0.2
1,-0.917,0.838,1,1,0.2
3,0.47,-0.875,3,3,0.2
2,-0.734,-0.541,2,2,0.2
3,1.159,-0.347,3,3,0.2
3,0.446,-0.882,3,3,0.2
3,0.859,-0.918,3,3,0.2
3,-0.099,-0.787,2,2,0.2
3,1.29,-1.475,3,3,0.2
1,-1.199,0.2,1,1,0.2
1,-1.15,0.571,1,1,0.2
1,-0.553,0.49,1,1,0.2
0,0.52,0.52,0,0,0.2
3,0.537,-0.881,3,3,0.2
1,-0.69,1.324,1,1,0.2
3,0.688,-0.572,3,3,0.2
1,-0.379,0.56,1,1,0.2
1,-0.481,0.667,1,1,0.2
2,-0.865,-0.397,2,2,0.2
3,0.539,-0.943,3,3,0.2
3,1.367,-1.111,3,3,0.2
0,0.247,1.012,0,0,0.2
3,0.909,-0.428,3,3,0.2
3,1.109,-0.823,3,3,0.2
3,0.498,-0.948,3,3,0.2
1,-0.655,1.117,1,1,0.2
1,-1.321,1.034,1,1,0.2
1,-0.532,1.039,1,1,0.2
3,0.816,-0.948,3,3,0.2
2,-0.763,-0.308,2,2,0.2
1,-0.701,0.344,1,1,0.2
3,0.775,-0.836,3,3,0.2
1,-0.371,0.828,1,1,0.2
1,-0.101,0.898,1,1,0.2
3,0.465,-1.268,3,3,0.2
2,-1.064,-0.461,2,2,0.2
3,0.977,-0.834,3,3,0.2
2,-1.343,-0.589,2,2,0.2
2,-0.438,-0.932,2,2,0.2
3,1.387,-0.739,3,3,0.2
3,0.556,-0.805,3,3,0.2
3,0.826,-0.75,3,3,0.2
1,-1.122,0.566,1,1,0.2
1,-1.033,0.757,1,1,0.2
1,-0.672,0.797,1,1,0.2
1,-0.57,-0.259,2,2,0.2
1,-0.351,0.382,1,1,0.2
1,-1.417,0.536,1,1,0.2
3,0.627,-0.25,3,3,0.2
1,-0.164,0.693,1,1,0.2
2,-0.45,-0.872,2,2,0.2
3,0.631,-0.793,3,3,0.2
3,0.765,-0.397,3,3,0.2
3,0.949,-1.183,3,3,0.2
3,0.73,-0.861,3,3,0.2
2,-1.202,-0.932,2,2,0.2
3,1.207,-0.441,3,3,0.2
1,-0.228,1.009,1,1,0.2
3,0.463,-0.329,3,3,0.2
3,0.359,-0.778,3,3,0.2
3,0.408,-0.798,3,3,0.2
1,-0.095,0.555,1,1,0.2
3,0.842,-0.626,3,3,0.2
1,-0.573,0.55,1,1,0.2
3,0.516,-0.711,3,3,0.2
3,0.759,-0.663,3,3,0.2
1,-1.622,0.763,1,1,0.2
3,0.586,-0.626,3,3,0.2
1,-0.384,1.284,1,1,0.2
1,-0.595,0.605,1,1,0.2
3,0.461,-0.804,3,3,0.2
2,-0.5,-0.94,2,2,0.2
2,-0.375,-0.31,2,2,0.2
2,-0.611,-0.504,2,2,0.2
1,-0.26,0.222,1,1,0.2
1,-1.001,0.566,1,1,0.2
1,-0.816,0.112,1,1,0.2
1,-1.242,0.508,1,1,0.2
1,-0.712,0.74,1,1,0.2
3,0.972,-0.563,3,3,0.2
3,0.999,-0.744,3,3,0.2
1,-0.877,0.47,1,1,0.2
1,-0.832,0.267,1,1,0.2
3,0.614,-0.761,3,3,0.2
1,-0.617,0.965,1,1,0.2
3,0.487,-0.258,3,3,0.2
2,-0.997,-0.962,2,2,0.2
1,-0.886,1.378,1,1,0.2
3,1.092,-1.207,3,3,0.2
3,0.666,-0.999,3,3,0.2
1,-0.246,0.516,1,1,0.2
3,0.547,-0.592,3,3,0.2
1,-0.782,0.466,1,1,0.2
2,-1.158,-0.827,2,2,0.2
3,1.241,-0.38,3,3,0.2
2,-0.705,-0.631,2,2,0.2
3,0.742,-0.259,3,3,0.2
3,0.484,-0.505,3,3,0.2
1,-0.92,0.917,1,1,0.2
3,0.95,-0.774,3,3,0.2
1,-1.067,1.096,1,1,0.2
2,-0.611,-0.588,2,2,0.2
3,0.361,-0.606,3,3,0.2
2,-0.704,-1.156,2,2,0.2
1,-0.699,0.707,1,1,0.2
1,-0.998,1.028,1,1,0.2
1,-0.922,0.791,1,1,0.2
1,-1.477,0.631,1,1,0.2
3,1.189,-0.718,3,3,0.2
0,0.879,0.421,0,0,0.2
3,1.128,-0.542,3,3,0.2
2,-0.878,-1.487,2,2,0.2
1,-0.464,1.191,1,1,0.2
3,0.574,0.298,0,0,0.2
1,-0.616,0.953,1,1,0.2
1,-0.438,0.554,1,1,0.2
3,0.542,-1.123,3,3,0.2
3,0.632,-0.483,3,3,0.2
2,-1.02,-1.217,2,2,0.2
0,0.697,0.883,0,0,0.2
1,-1.199,0.728,1,1,0.2
1,-0.677,0.751,1,1,0.2
2,-0.685,-0.437,2,2,0.2
0,0.746,0.188,0,0,0.2
0,0.522,0.702,0,0,0.2
2,-1.148,-0.311,2,2,0.2
1,-0.931,0.464,1,1,0.2
2,-0.418,-1.135,2,2,0.2
1,-1.028,0.943,1,1,0.2
3,0.299,-0.554,3,3,0.2
3,0.77,-0.239,3,3,0.2
3,0.889,-1.064,3,3,0.2
3,0.712,-0.853,3,3,0.2
2,-0.752,-0.524,2,2,0.2
3,0.838,-0.655,3,3,0.2
1,-1.03,1.079,1,1,0.2
1,0.012,0.768,1,0,0.2
3,0.408,-0.896,3,3,0.2
1,-1.057,0.773,1,1,0.2
0,1.035,0.978,0,0,0.2
3,1.309,-0.25,3,3,0.2
3,0.667,-0.552,3,3,0.2
1,-0.995,0.252,1,1,0.2
3,1.245,-0.742,3,3,0.2
1,-0.781,1.074,1,1,0.2
3,-0.128,-0.703,2,2,0.2
1,-0.479,0.724,1,1,0.2
1,-0.222,0.642,1,1,0.2
2,-1.068,-0.429,2,2,0.2
2,-0.987,-1.083,2,2,0.2
1,-0.788,0.351,1,1,0.2
1,-1.058,0.343,1,1,0.2
2,-0.873,-0.547,2,2,0.2
1,-0.831,0.589,1,1,0.2
3,1.462,-0.828,3,3,0.2
1,-0.173,1.643,1,1,0.2
3,0.267,-0.825,3,3,0.2
1,-0.451,0.268,1,1,0.2
3,0.978,-0.708,3,3,0.2
3,0.534,-0.859,3,3,0.2
1,-0.348,0.826,1,1,0.2
3,0.918,-0.992,3,3,0.2
1,-1.539,0.236,1,1,0.2
3,0.997,-1.021,3,3,0.2
1,0.011,0.897,1,0,0.2
2,-0.653,-0.574,2,2,0.2
1,-0.57,0.667,1,1,0.2
1,-0.809,1.174,1,1,0.2
1,-0.824,0.763,1,1,0.2
1,-0.942,0.292,1,1,0.2
0,1.208,0.698,0,0,0.2
1,-0.846,0.609,1,1,0.2
1,-0.995,0.978,1,1,0.2
3,0.369,-0.34,3,3,0.2
3,0.773,-1.652,3,3,0.2
1,-0.198,0.923,1,1,0.2
3,0.952,-0.377,3,3,0.2
3,0.384,-0.829,3,3,0.2
1,-0.502,0.394,1,1,0.2
3,0.607,-0.516,3,3,0.2
2,-0.84,-0.576,2,2,0.2
3,0.468,-0.859,3,3,0.2
1,-0.651,0.416,1,1,0.2
1,-0.701,1.211,1,1,0.2
3,0.88,-0.154,3,3,0.2
1,-0.816,0.359,1,1,0.2
1,-0.547,0.425,1,1,0.2
3,0.471,-0.875,3,3,0.2
1,-0.674,1.276,1,1,0.2
2,-0.218,-0.319,2,2,0.2
3,0.293,-0.736,3,3,0.2
3,0.797,-0.248,3,3,0.2
2,-0.921,-0.726,2,2,0.2
2,-0.919,-0.381,2,2,0.2
0,0.242,0.83,0,0,0.2
1,-0.815,0.195,1,1,0.2
3,0.622,-0.684,3,3,0.2
3,0.385,-0.411,3,3,0.2
1,-0.819,1.122,1,1,0.2
1,-0.706,0.909,1,1,0.2
3,0.087,-0.232,3,3,0.2
2,-0.933,-0.965,2,2,0.2
2,-1.119,-0.355,2,2,0.2
3,0.406,-0.548,3,3,0.2
1,-0.842,0.706,1,1,0.2
1,-0.662,0.748,1,1,0.2
3,0.996,-0.572,3,3,0.2
3,0.832,-0.927,3,3,0.2
3,0.399,-1.352,3,3,0.2
1,-0.509,0.368,1,1,0.2
3,0.941,-0.417,3,3,0.2
1,-0.953,0.244,1,1,0.2
2,-0.258,-1.109,2,2,0.2
0,1.005,0.809,0,0,0.2
0,1.237,0.483,0,0,0.2
2,-0.498,-0.588,2,2,0.2
3,0.596,-0.837,3,3,0.2
1,-0.614,0.392,1,1,0.2
3,1.144,-0.323,3,3,0.2
3,0.87,-0.407,3,3,0.2
1,-0.615,0.731,1,1,0.2
3,0.653,-0.855,3,3,0.2
3,0.563,-0.454,3,3,0.2
3,0.687,-0.75,3,3,0.2
3,0.56,0,3,0,0.2
3,0.358,-0.888,3,3,0.2
3,0.649,-0.843,3,3,0.2
2,-1.291,-1.197,2,2,0.2
1,-0.318,0.241,1,1,0.2
3,0.575,-0.67,3,3,0.2
0,1.136,0.495,0,0,0.2
0,0.73,0.724,0,0,0.2
0,0.728,1.242,0,0,0.2
0,0.48,0.337,0,0,0.2
3,0.754,-1.032,3,3,0.2
3,0.317,-0.606,3,3,0.2
3,1.079,-0.964,3,3,0.2
1,-1.05,0.971,1,1,0.2
1,-0.578,0.814,1,1,0.2
3,0.818,-0.988,3,3,0.2
1,-0.917,0.927,1,1,0.2
0,0.694,0.777,0,0,0.2
3,0.476,-1.018,3,3,0.2
1,-0.901,1.123,1,1,0.2
3,0.705,-0.728,3,3,0.2
1,-0.582,1.696,1,1,0.2
3,0.691,0.019,3,0,0.2
1,-0.618,0.803,1,1,0.2
0,0.426,0.267,0,0,0.2
3,1.026,-0.676,3,3,0.2
1,-0.715,0.901,1,1,0.2
3,0.399,-0.779,3,3,0.2
1,-0.54,0.547,1,1,0.2
2,-0.962,-0.599,2,2,0.2
3,0.454,-0.835,3,3,0.2
3,0.667,-0.888,3,3,0.2
1,-1.04,0.2,1,1,0.2
2,-1.073,-0.93,2,2,0.2
1,-1.02,0.078,1,1,0.2
1,0.031,1.205,1,0,0.2
3,0.623,-0.773,3,3,0.2
3,1.589,-0.88,3,3,0.2
0,0.185,0.8,0,0,0.2
1,-0.361,0.222,1,1,0.2
2,-0.268,-1.161,2,2,0.2
3,1.148,-0.999,3,3,0.2
1,-0.871,0.821,1,1,0.2
3,0.368,-0.366,3,3,0.2
3,0.351,-1.311,3,3,0.2
2,-0.609,-0.751,2,2,0.2
2,-1.335,-1.172,2,2,0.2
3,0.453,-0.621,3,3,0.2
1,-0.922,1.148,1,1,0.2
1,-0.669,0.779,1,1,0.2
1,-0.492,0.364,1,1,0.2
3,0.688,-0.806,3,3,0.2
1,-0.61,0.106,1,1,0.2
1,-0.367,0.541,1,1,0.2
1,-1.589,0.867,1,1,0.2
3,0.232,-0.415,3,3,0.2
1,-1.019,0.708,1,1,0.2
3,0.415,-1.028,3,3,0.2
1,-0.571,0.799,1,1,0.2
3,0.742,-1.11,3,3,0.2
